,pathway,code,nodes,"1% O2, CyA+-1% O2, CyA-","1% O2, CyA--19% O2, CyA-","19% O2, CyA--1% O2, CyA+"
78,Amyotrophic lateral sclerosis,05014,"['SOD1', 'TNF', 'CASP1', 'CASP3', 'BAX', 'BAD', 'BCL2', 'BCL2L1', 'APAF1', 'CASP9', 'BID', 'DAXX', 'MAP3K5', 'MAP2K3', 'MAP2K6', 'PRPH', 'CCS', 'ALS2', 'DERL1', 'RAC1', 'RAB5A', 'TP53', 'PINK1', 'EIF2AK3', 'ERN1', 'EIF2S1', 'ATF4', 'XBP1', 'DDIT3', 'HSPA5', 'TUBB', 'TRAF2', 'MTOR', 'ATG13', 'RB1CC1', 'ATG101', 'AMBRA1', 'PIK3R4', 'NRBF2', 'PIK3C3', 'C9ORF72', 'RAB1A', 'WDR41', 'SMCR8', 'SQSTM1', 'TBK1', 'TANK', 'OPTN', 'TARDBP', 'HAP1', 'VDAC1', 'HDAC6', 'VAPB', 'VCP', 'CHCHD10', 'ITPR3', 'SIGMAR1', 'GLE1', 'MATR3', 'SETX', 'FIG4', 'CHMP2B', 'SPG11', 'MCU', 'NCBP1', 'CYCS', 'CAT', 'ATF6', 'ATG14', 'FUS', 'ALYREF', 'GRIN2D', 'TNFRSF1A', 'TNFRSF1B', 'NDUFV1', 'NDUFV2', 'NDUFV3', 'NDUFA1', 'NDUFA2', 'NDUFA3', 'NDUFA4', 'NDUFA5', 'NDUFA6', 'NDUFA7', 'NDUFA8', 'NDUFA9', 'NDUFA10', 'NDUFAB1', 'NDUFA11', 'NDUFA12', 'NDUFA13', 'NDUFB1', 'NDUFB2', 'NDUFB3', 'NDUFB4', 'NDUFB5', 'NDUFB6', 'NDUFB7', 'NDUFB8', 'NDUFB9', 'NDUFB10', 'NDUFB11', 'NDUFS1', 'NDUFS2', 'NDUFS3', 'NDUFS4', 'NDUFS5', 'NDUFS6', 'NDUFS7', 'NDUFS8', 'NDUFC1', 'NDUFC2', 'SDHA', 'SDHB', 'SDHC', 'SDHD', 'COX5A', 'COX5B', 'COX6C', 'COX7B', 'COX7C', 'ULK1', 'PSMA6', 'PSMA2', 'PSMA4', 'PSMA7', 'PSMA5', 'PSMA1', 'PSMA3', 'PSMB6', 'PSMB7', 'PSMB3', 'PSMB2', 'PSMB5', 'PSMB1', 'PSMB4', 'PSMC2', 'PSMC1', 'PSMC4', 'PSMC6', 'PSMC3', 'PSMC5', 'PSMD2', 'PSMD1', 'PSMD3', 'PSMD9', 'PSMD12', 'PSMD11', 'PSMD6', 'PSMD7', 'PSMD13', 'PSMD4', 'PSMD14', 'PSMD8', 'RAB8A', 'RAB39B', 'DCTN1', 'DCTN2', 'DCTN3', 'DCTN4', 'DCTN5', 'DCTN6', 'ACTR10', 'DNAL1', 'DNAL4', 'HNRNPA2B1', 'NRG4', 'SRSF3', 'SRSF7', 'TOMM40', 'TOMM40L', 'MAPK14', 'MAPK11', 'MAPK13', 'MAPK12', 'GPX1', 'GPX7', 'PPP3CA', 'PPP3CB', 'PPP3CC', 'PPP3R1', 'KCTD14', 'NDUFA4L2', 'COX4I1', 'COX6A1', 'COX6B1', 'COX7A2', 'COX8A', 'COX7A2L', 'KIF5A', 'KIF5B', 'KIF5C', 'KLC1', 'KLC2', 'KLC4', 'ATG2A', 'ATG2B', 'WIPI2', 'WIPI1', 'BECN1', 'PSMA8', 'ADRM1', 'SEM1', 'ACTR1B', 'ACTR1A', 'DNAH6', 'DNAH10', 'DNAH1', 'DNAH17', 'MAP1LC3B2', 'MAP1LC3B', 'HNRNPA1L2', 'HNRNPA3', 'HNRNPA1', 'ATXN2L', 'ATXN2', 'NXF1', 'NXT1', 'NXT2']",9.163800352846465,0.4253906121717868,2.4343709373919786
79,AGE-RAGE signaling pathway in diabetic complications,04933,"['AGER', 'PRKCB', 'EGR1', 'TGFBR1', 'TGFBR2', 'SMAD4', 'TNF', 'ICAM1', 'JUN', 'JAK2', 'CCND1', 'CDK4', 'BAX', 'BCL2', 'CASP3', 'DIAPH1', 'NOS3', 'FOXO1', 'STAT3', 'PIM1', 'NFATC1', 'TGFB1', 'CDKN1B', 'FN1', 'RELA', 'NFKB1', 'HRAS', 'KRAS', 'NRAS', 'TGFB3', 'SMAD2', 'SMAD3', 'IL1B', 'STAT5A', 'STAT5B', 'STAT1', 'RAC1', 'CDC42', 'VEGFA', 'VEGFB', 'PRKCA', 'PRKCD', 'PRKCE', 'PRKCZ', 'PLCG1', 'PLCG2', 'CYBB', 'MAPK8', 'MAPK9', 'MAPK14', 'MAPK11', 'MAPK13', 'MAPK12', 'MAPK1', 'MAPK3', 'AKT1', 'AKT2', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PIK3R3', 'PLCD3', 'PLCB1', 'PLCB2', 'PLCB3', 'PLCD1']",1.917083060239749,3.412237980461059,7.462266988229017
80,Glycosaminoglycan degradation,00531,"['SGSH', 'HPSE', 'GNS', 'IDS', 'GALNS', 'IDUA', 'ARSB', 'GLB1', 'HGSNAT', 'NAGLU', 'GUSB', 'HYAL3', 'HYAL2', 'HEXA', 'HEXB']",2.062462367334113,0.5048908309975004,1.2848297051162132
81,Thermogenesis,04714,"['GNAS', 'ATF2', 'PPARGC1A', 'SIRT6', 'LIPE', 'ZNF516', 'KDM1A', 'RHEB', 'MTOR', 'MLST8', 'AKT1S1', 'FGFR1', 'FRS2', 'GRB2', 'CPT2', 'CNR1', 'PNPLA2', 'MGLL', 'MAP2K3', 'MAP3K5', 'RPTOR', 'RPS6', 'CREB1', 'CREB3', 'CREB5', 'ADCY3', 'ADCY4', 'ADCY5', 'ADCY7', 'ADCY9', 'ADCY10', 'PRKG2', 'SMARCB1', 'SMARCE1', 'ACTL6A', 'TSC1', 'TSC2', 'HRAS', 'KRAS', 'NRAS', 'CREB3L4', 'CREB3L2', 'PRKACA', 'PRKACB', 'MAPK14', 'MAPK11', 'MAPK13', 'MAPK12', 'KDM3B', 'KDM3A', 'ARID1B', 'ACTB', 'SMARCA2', 'SMARCA4', 'SMARCC1', 'SMARCC2', 'SMARCD1', 'SMARCD2', 'ACTG1', 'DPF3', 'DPF1', 'ARID1A', 'RPS6KA1', 'RPS6KA2', 'RPS6KA3', 'RPS6KB1', 'RPS6KB2', 'SOS1', 'SOS2', 'PRKAG2', 'PRKAA1', 'PRKAB1', 'PRKAB2', 'PRKAG1', 'BMP8B']",1.4664625172944519,7.946952416066868,7.039719238760393
82,alpha-Linolenic acid metabolism,00592,"['FADS2', 'ACAA1', 'PLA2G6', 'DAD1', 'ACOX1', 'ACOX3', 'PLA2G4B', 'PLA2G1B', 'PLA2G12A', 'PLA2G4C', 'JMJD7']",0.6065185380625971,0.3577633979110153,0.9734866081825128
83,Human immunodeficiency virus 1 infection,05170,"['MTOR', 'RAF1', 'FADD', 'CASP8', 'TRADD', 'BAX', 'CASP3', 'TNFRSF1A', 'CASP9', 'BID', 'TAPBP', 'TNF', 'CXCR4', 'PTK2', 'CRK', 'PXN', 'PTK2B', 'RIPK1', 'TRAF5', 'TRAF2', 'PDIA3', 'CALR', 'B2M', 'TBK1', 'IRF3', 'MB21D1', 'MYD88', 'MAP3K7', 'IRAK1', 'TRAF6', 'NFKBIA', 'TLR2', 'TLR4', 'IRAK4', 'CDK1', 'CHEK1', 'CDC25C', 'BAD', 'SAMHD1', 'TRIM5', 'BST2', 'MAP2K7', 'BCL2', 'BCL2L1', 'WEE1', 'DDB1', 'ELOB', 'CUL5', 'ELOC', 'TNFRSF1B', 'FAS', 'BAK1', 'CYCS', 'TAB1', 'TAB2', 'RNF7', 'NFKB1', 'RELA', 'HRAS', 'KRAS', 'NRAS', 'MAP2K1', 'MAP2K2', 'IKBKB', 'IKBKG', 'GNB1', 'GNB2', 'GNB3', 'GNB4', 'GNB5', 'GNG2', 'GNG3', 'GNG5', 'GNG7', 'GNG10', 'GNG12', 'GNGT2', 'NFATC1', 'NFATC2', 'NFATC3', 'NFATC4', 'GNA11', 'PRKCA', 'PRKCB', 'ITPR1', 'ITPR2', 'ITPR3', 'FOS', 'JUN', 'ATM', 'ATR', 'PLCG1', 'PLCG2', 'LIMK1', 'LIMK2', 'PAK1', 'PAK2', 'PAK4', 'RAC1', 'RAC2', 'RAC3', 'MAP2K3', 'MAP2K6', 'CD3E', 'AP1B1', 'AP1G1', 'AP1S3', 'SKP1', 'CUL1', 'RBX1', 'RPS6KB1', 'RPS6KB2', 'AKT1', 'AKT2', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PIK3R3', 'MAPK1', 'MAPK3', 'CHUK', 'PPP3CA', 'PPP3CB', 'PPP3CC', 'PPP3R1', 'CALM1', 'CALM2', 'CALM3', 'CALML4', 'TAP1', 'TAP2', 'GNAI2', 'GNAI3', 'CRKL', 'MAPK14', 'MAPK11', 'MAPK13', 'MAPK12', 'MAPK8', 'MAPK9', 'CFL1', 'CFL2', 'BUB1B', 'APOBEC3D', 'APOBEC3F', 'APOBEC3C', 'APOBEC3G', 'APOBEC3B', 'CD247', 'CUL4B', 'CUL4A', 'AP1M2', 'AP1S1', 'AP1S2', 'AP1G2', 'AP1M1', 'FBXW11', 'BTRC']",3.600895977610926,0.3293115484448415,1.4931695002173255
84,Hepatitis C,05160,"['DDX58', 'MAVS', 'TRAF3', 'TBK1', 'IKBKE', 'TLR3', 'NFKBIA', 'TRAF6', 'RIPK1', 'IFNAR1', 'IFNAR2', 'IRF9', 'SCARB1', 'CD81', 'OCLN', 'PIAS1', 'RNASEL', 'EIF2S1', 'IFIT1', 'EIF3E', 'EGFR', 'GRB2', 'GSK3B', 'TP53', 'CDKN1A', 'TNF', 'TNFRSF1A', 'TRADD', 'TRAF2', 'PSME3', 'RXRA', 'NR1H3', 'LDLR', 'BAD', 'IRF7', 'STAT3', 'CTNNB1', 'RB1', 'FADD', 'CASP8', 'CASP3', 'BID', 'BAX', 'CASP9', 'APAF1', 'CFLAR', 'CCND1', 'CDK4', 'MYC', 'TICAM1', 'PPARA', 'FAS', 'CYCS', 'BAK1', 'IRF3', 'NFKB1', 'RELA', 'IKBKB', 'IKBKG', 'JAK1', 'TYK2', 'STAT1', 'STAT2', 'EIF2AK1', 'EIF2AK2', 'EIF2AK3', 'EIF2AK4', 'HRAS', 'KRAS', 'NRAS', 'BRAF', 'RAF1', 'ARAF', 'MAP2K1', 'MAP2K2', 'YWHAE', 'CDK2', 'CDK6', 'E2F1', 'E2F2', 'E2F3', 'CHUK', 'PPP2CA', 'PPP2CB', 'PPP2R1A', 'PPP2R1B', 'PPP2R2A', 'PPP2R2D', 'OAS1', 'OAS2', 'OAS3', 'MAPK1', 'MAPK3', 'SOS1', 'SOS2', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PIK3R3', 'AKT1', 'AKT2', 'MX1', 'MX2', 'YWHAQ', 'YWHAB', 'YWHAG', 'YWHAH', 'YWHAZ']",3.048129835599192,0.2980857412469215,2.0945547787508683
85,Hippo signaling pathway - multiple species,04392,"['WWC1', 'NF2', 'SAV1', 'STK3', 'YAP1', 'PAK1', 'CSNK1E', 'RASSF6', 'RASSF1', 'AJUBA', 'FRMD6', 'LATS1', 'MOB1A', 'MOB1B', 'TEAD4', 'TEAD2', 'DCHS1', 'RASSF2', 'WTIP', 'LIMD1']",1.5308949673879313,2.388985018116924,3.8770247886895763
86,Fc gamma R-mediated phagocytosis,04666,"['FCGR2B', 'SYK', 'PTPRC', 'LAT', 'RAF1', 'MAP2K1', 'CDC42', 'WAS', 'CRK', 'PAK1', 'VASP', 'PLA2G6', 'GSN', 'GAB2', 'ARF6', 'DNM2', 'NCF1', 'HCK', 'LYN', 'PLCG1', 'PLCG2', 'PRKCD', 'PRKCE', 'RAC1', 'RAC2', 'WASF1', 'WASF2', 'WASF3', 'ACTR2', 'ACTR3', 'ARPC5', 'ARPC4', 'ARPC3', 'ARPC2', 'LIMK1', 'LIMK2', 'MARCKSL1', 'PRKCA', 'PRKCB', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PIK3R3', 'INPP5D', 'INPPL1', 'MAPK1', 'MAPK3', 'PLA2G4B', 'PLA2G4C', 'JMJD7', 'AKT1', 'AKT2', 'RPS6KB1', 'RPS6KB2', 'VAV3', 'VAV1', 'VAV2', 'ARPC1B', 'ARPC1A', 'ACTR3B', 'ACTR3C', 'ARPC5L', 'CRKL', 'PLD2', 'CFL1', 'CFL2', 'ASAP1', 'ASAP3', 'PIP5K1C', 'PIP5K1A', 'PIP5K1B', 'PLPP1', 'PLPP3', 'BIN1', 'SPHK2']",3.1655570483649473,2.6932563811301073,1.6321271404402096
87,Adipocytokine signaling pathway,04920,"['PTPN11', 'G6PC', 'ACACB', 'PRKCQ', 'LEPR', 'TNFRSF1B', 'STAT3', 'MTOR', 'TRAF2', 'TNFRSF1A', 'PPARGC1A', 'TRADD', 'JAK2', 'TNF', 'PPARA', 'NFKB1', 'RELA', 'NFKBIB', 'NFKBIA', 'NFKBIE', 'CPT1A', 'CPT1B', 'STK11', 'CAMKK2', 'RXRA', 'RXRB', 'SLC2A1', 'IKBKB', 'IKBKG', 'IRS1', 'IRS2', 'G6PC3', 'PCK1', 'PCK2', 'ACSL1', 'ACSL3', 'ACSL4', 'ACSL5', 'PRKAG2', 'PRKAA1', 'PRKAB1', 'PRKAB2', 'PRKAG1', 'ADIPOR1', 'ADIPOR2', 'CHUK', 'MAPK8', 'MAPK9', 'AKT1', 'AKT2']",6.203604939263115,0.5754777110774892,4.261747435878118
88,Type I diabetes mellitus,04940,"['ICA1', 'CD28', 'PRF1', 'TNF', 'LTA', 'HSPD1', 'FAS', 'CD80', 'CD86']",1.0653004319033974,0.2951382781418268,0.486930852286226
89,Intestinal immune network for IgA production,04672,"['TGFB1', 'TNFSF13', 'TNFSF13B', 'TNFRSF13C', 'TNFRSF13B', 'TNFRSF17', 'CD28', 'CCR9', 'CCR10', 'MADCAM1', 'AICDA', 'MAP3K14', 'ICOSLG', 'CXCR4', 'IL15RA', 'CD40', 'CD80', 'CD86', 'ITGA4', 'ITGB7']",3.037062664327804,0.12886091553042708,1.3656278605581402
90,Biotin metabolism,00780,"['HLCS', 'BTD', 'OXSM']",0.9397712426882029,0.721876202042919,0.24388927348838035
91,Arachidonic acid metabolism,00590,"['EPHX2', 'ALOX12B', 'CYP2U1', 'ALOX5', 'LTA4H', 'CBR1', 'CYP2E1', 'ALOX15', 'PTGS1', 'PLA2G6', 'PTGES2', 'PTGES3', 'GPX1', 'GPX7', 'PLA2G4B', 'PLA2G1B', 'PLA2G12A', 'PLA2G4C', 'JMJD7', 'GGT1']",0.6000127360577201,0.7893057965442807,0.36825790807412956
92,Hepatitis B,05161,"['VDAC3', 'CASP9', 'APAF1', 'CASP3', 'BAX', 'BIRC5', 'MYC', 'ELK1', 'STAT3', 'ATF2', 'PCNA', 'PTK2B', 'SRC', 'GRB2', 'MAP3K1', 'NFKBIA', 'JUN', 'SMAD4', 'TNF', 'BAD', 'NFKB1', 'BCL2', 'DDB1', 'FADD', 'CASP8', 'CASP10', 'MAP2K4', 'TGFBR1', 'SMAD3', 'CDKN1A', 'EP300', 'HSPG2', 'TBK1', 'IKBKE', 'TLR3', 'DDX58', 'MAVS', 'IFIH1', 'IFNAR1', 'STAT1', 'STAT2', 'CDK2', 'TP53', 'MYD88', 'DDB2', 'MAP3K7', 'IRAK1', 'TIRAP', 'TRAF6', 'TLR2', 'TLR4', 'IRAK4', 'BID', 'RB1', 'DDX3X', 'TRAF3', 'TGFBR2', 'CYCS', 'ATP6AP1', 'FAS', 'TICAM1', 'TAB1', 'TAB2', 'PRKCA', 'PRKCB', 'ARAF', 'BRAF', 'RAF1', 'MAP2K1', 'MAP2K2', 'FOS', 'CREB1', 'CREB3', 'ATF4', 'CREB5', 'ATF6B', 'JAK1', 'JAK2', 'JAK3', 'TYK2', 'HRAS', 'KRAS', 'NRAS', 'RELA', 'NFATC1', 'NFATC2', 'NFATC3', 'NFATC4', 'IKBKB', 'IKBKG', 'TGFB1', 'TGFB3', 'EGR2', 'EGR3', 'IRF3', 'IRF7', 'MAP2K7', 'MAP2K3', 'MAP2K6', 'STAT5A', 'STAT5B', 'STAT6', 'E2F1', 'E2F2', 'E2F3', 'MAPK1', 'MAPK3', 'CREB3L4', 'CREB3L2', 'MAPK8', 'MAPK9', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PIK3R3', 'AKT1', 'AKT2', 'CHUK', 'CREBBP', 'CCNE1', 'CCNE2', 'CCNA2', 'MAPK14', 'MAPK11', 'MAPK13', 'MAPK12', 'SOS1', 'SOS2']",8.775610027982415,1.141927904087857,3.7155601991642273
93,Gap junction,04540,"['SRC', 'CSNK1D', 'MAPK7', 'MAP3K2', 'MAP2K5', 'CDK1', 'TJP1', 'TUBB', 'RAF1', 'GRB2', 'GNAS', 'PRKCA', 'PRKCB', 'PRKG2', 'ADCY3', 'ADCY4', 'ADCY5', 'ADCY7', 'ADCY9', 'MAP2K1', 'MAP2K2', 'HRAS', 'KRAS', 'NRAS', 'EGFR', 'GNA11', 'ITPR1', 'ITPR2', 'ITPR3', 'GNAI2', 'GNAI3', 'PRKACA', 'PRKACB', 'TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB2B', 'TUBB2A', 'TUBA1B', 'TUBA4A', 'TUBA1A', 'TUBA1C', 'MAPK1', 'MAPK3', 'SOS1', 'SOS2', 'PDGFD', 'PLCB1', 'PLCB2', 'PLCB3']",0.37018653629429465,0.14089536233817151,0.6214563394277266
94,Ovarian steroidogenesis,04913,"['GNAS', 'INSR', 'IGF1R', 'LDLR', 'ALOX5', 'BMP6', 'SCARB1', 'ADCY3', 'ADCY4', 'ADCY5', 'ADCY7', 'ADCY9', 'HSD17B1', 'HSD17B7', 'PRKACA', 'PRKACB', 'ACOT2', 'ACOT1', 'PLA2G4B', 'PLA2G4C', 'JMJD7']",0.42714113723676045,0.9408387459234435,1.8512784749247728
95,Pancreatic cancer,05212,"['ERBB2', 'KRAS', 'ARHGEF6', 'BAD', 'BCL2L1', 'CASP9', 'MAP2K1', 'RALGDS', 'RALBP1', 'JAK1', 'STAT3', 'STAT1', 'VEGFA', 'CDKN2A', 'RB1', 'TGFBR1', 'TGFBR2', 'SMAD4', 'BRCA2', 'RAD51', 'EGFR', 'CCND1', 'MTOR', 'TP53', 'CDKN1A', 'BAX', 'DDB2', 'POLK', 'BAK1', 'RAC1', 'RAC2', 'RAC3', 'IKBKB', 'IKBKG', 'NFKB1', 'RELA', 'BRAF', 'RAF1', 'ARAF', 'RALA', 'RALB', 'CDC42', 'CDK4', 'CDK6', 'E2F1', 'E2F2', 'E2F3', 'TGFB1', 'TGFB3', 'SMAD2', 'SMAD3', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PIK3R3', 'AKT1', 'AKT2', 'CHUK', 'MAPK1', 'MAPK3', 'PLD2', 'MAPK8', 'MAPK9', 'RPS6KB1', 'RPS6KB2', 'GADD45A', 'GADD45B']",6.981325195684298,1.1586465876598993,10.145780281337288
96,Renal cell carcinoma,05211,"['PTPN11', 'VEGFA', 'SLC2A1', 'EP300', 'CUL2', 'RBX1', 'ELOB', 'ELOC', 'VHL', 'FLCN', 'RAC1', 'CRK', 'RAPGEF1', 'GRB2', 'GAB1', 'CDC42', 'ETS1', 'JUN', 'BAD', 'PRCC', 'TFE3', 'CDKN1A', 'FH', 'TGFB1', 'TGFB3', 'ARNT', 'HIF1A', 'PAK1', 'PAK2', 'PAK4', 'RAP1A', 'RAP1B', 'MAP2K1', 'MAP2K2', 'BRAF', 'RAF1', 'ARAF', 'CREBBP', 'EGLN2', 'EGLN3', 'EGLN1', 'CRKL', 'SOS1', 'SOS2', 'BUB1B', 'AKT1', 'AKT2', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PIK3R3', 'MAPK1', 'MAPK3']",4.719494902126469,6.811087386567711,11.14005799163369
97,Apelin signaling pathway,04371,"['MTOR', 'RAF1', 'TGFBR1', 'PPARGC1A', 'TFAM', 'NRF1', 'PRKCE', 'CCND1', 'PDE3B', 'LIPE', 'EGR1', 'JAG1', 'SMAD4', 'ACTA2', 'SLC9A1', 'CAMK4', 'RPS6', 'GNB1', 'GNB2', 'GNB3', 'GNB4', 'GNB5', 'GNG2', 'GNG3', 'GNG5', 'GNG7', 'GNG10', 'GNG12', 'GNGT2', 'PIK3CG', 'MAP2K1', 'MAP2K2', 'ITPR1', 'ITPR2', 'ITPR3', 'RYR1', 'HRAS', 'KRAS', 'NRAS', 'RRAS', 'RRAS2', 'MYL2', 'MYL4', 'ADCY3', 'ADCY4', 'ADCY5', 'ADCY7', 'ADCY9', 'ADCY10', 'NOS3', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'GNA13', 'PIK3C3', 'PIK3R4', 'SMAD2', 'SMAD3', 'PRKAG2', 'PRKAA1', 'PRKAB1', 'PRKAB2', 'PRKAG1', 'SPHK2', 'GNAI2', 'GNAI3', 'PIK3R5', 'AKT1', 'AKT2', 'MAPK1', 'MAPK3', 'RPS6KB1', 'RPS6KB2', 'PLCB1', 'PLCB2', 'PLCB3', 'MYLK4', 'MYLK2', 'MYLK3', 'PRKACA', 'PRKACB', 'BORCS8', 'HDAC5', 'HDAC4', 'MAP1LC3B2', 'MAP1LC3B', 'BECN1', 'CALM1', 'CALM2', 'CALM3', 'CALML4']",2.611090271610539,0.7887566745048394,1.432153254379645
98,Influenza A,05164,"['PLG', 'DDX58', 'IFIH1', 'MAVS', 'TRIM25', 'TBK1', 'IKBKE', 'TLR3', 'EP300', 'IRF3', 'IRF7', 'TLR7', 'MYD88', 'IRAK4', 'PYCARD', 'CASP1', 'IL1B', 'IRF9', 'ADAR', 'PML', 'CIITA', 'CCL5', 'ICAM1', 'TNF', 'EIF2AK2', 'DNAJC3', 'DNAJB1', 'EIF2S1', 'RNASEL', 'TNFSF10', 'VDAC1', 'XPO1', 'PRKCA', 'RAF1', 'FDPS', 'CPSF4', 'PABPN1', 'RAE1', 'HNRNPUL1', 'NUP98', 'PRKCB', 'NLRX1', 'STAT1', 'TLR4', 'TNFRSF1A', 'TRAF3', 'CCND3', 'CALCOCO2', 'FADD', 'CASP8', 'TRADD', 'BAX', 'CASP3', 'CASP9', 'BID', 'APAF1', 'TICAM1', 'FAS', 'CHUK', 'BAK1', 'CYCS', 'IKBKB', 'IKBKG', 'NFKB1', 'RELA', 'NFKBIB', 'NFKBIA', 'IFNAR1', 'IFNAR2', 'JAK1', 'TYK2', 'STAT2', 'MAP2K1', 'MAP2K2', 'IFNGR1', 'IFNGR2', 'JAK2', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PIK3R3', 'AKT1', 'AKT2', 'MX1', 'MX2', 'OAS1', 'OAS2', 'OAS3', 'TNFRSF10B', 'TNFRSF10A', 'MAPK1', 'MAPK3']",3.262665599279859,0.6396011681276269,1.8582616910866454
99,Peroxisome,04146,"['PEX14', 'PEX2', 'PEX1', 'PEX6', 'PEX26', 'PEX13', 'PEX10', 'PEX12', 'PEX5', 'PEX7', 'PEX19', 'PEX16', 'PEX3', 'ABCD3', 'GNPAT', 'AGPS', 'PHYH', 'ACAA1', 'HSD17B4', 'SCP2', 'MVK', 'ECH1', 'PAOX', 'PMVK', 'CROT', 'BAAT', 'HMGCL', 'DHRS4', 'MLYCD', 'HACL1', 'EHHADH', 'PECR', 'ACOT8', 'NUDT19', 'DECR2', 'SLC27A2', 'IDH1', 'PRDX5', 'GSTK1', 'EPHX2', 'PRDX1', 'PXMP2', 'PXMP4', 'SLC25A17', 'NUDT7', 'CAT', 'AMACR', 'CRAT', 'ECI2']",0.6393241780191801,2.2608671377789307,1.4303166071681037
100,Sulfur relay system,04122,"['MOCS3', 'URM1', 'CTU2', 'CTU1', 'TST', 'NFS1', 'MOCS2', 'MPST']",0.47656321844249744,0.6736444397937902,0.26014263942693155
101,Kaposi sarcoma-associated herpesvirus infection,05167,"['TRAF3', 'IRF7', 'TBK1', 'IKBKE', 'STAT1', 'NFKBIA', 'IRF3', 'TLR3', 'CASP8', 'BAX', 'CASP3', 'TNFRSF1A', 'IL6ST', 'EP300', 'JAK1', 'TYK2', 'STAT2', 'IRF9', 'CDKN1A', 'RB1', 'TP53', 'GSK3B', 'CTNNB1', 'JAK2', 'STAT3', 'HIF1A', 'EIF2AK2', 'ATG3', 'PIK3C3', 'TRADD', 'TRAF2', 'CASP9', 'BID', 'FADD', 'RCAN1', 'FGF2', 'VEGFA', 'MTOR', 'SYK', 'PLCG1', 'RAF1', 'RAC1', 'PLCG2', 'SRC', 'HCK', 'LYN', 'JUN', 'CREB1', 'CCND1', 'MYC', 'CLEC2B', 'ICAM1', 'CD86', 'IFNGR1', 'MAPKAPK2', 'MAP2K6', 'PREX1', 'TICAM1', 'FAS', 'BAK1', 'CYCS', 'ATG14', 'ZFP36', 'IKBKB', 'IKBKG', 'IFNAR1', 'IFNAR2', 'NFKB1', 'RELA', 'CDK4', 'CDK6', 'E2F1', 'E2F2', 'E2F3', 'GNB1', 'GNB2', 'GNB3', 'GNB4', 'GNB5', 'GNG2', 'GNG3', 'GNG5', 'GNG7', 'GNG10', 'GNG12', 'GNGT2', 'NFATC1', 'NFATC2', 'NFATC3', 'NFATC4', 'ITPR1', 'ITPR2', 'ITPR3', 'HRAS', 'KRAS', 'NRAS', 'MAP2K1', 'MAP2K2', 'FOS', 'PIK3CG', 'MAP2K4', 'MAP2K7', 'TCF7', 'TCF7L1', 'TCF7L2', 'LEF1', 'CHUK', 'MAPK8', 'MAPK9', 'AKT1', 'AKT2', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PIK3R3', 'CREBBP', 'MAP1LC3B2', 'MAP1LC3B', 'BECN1', 'PPP3CA', 'PPP3CB', 'PPP3CC', 'PPP3R1', 'MAPK1', 'MAPK3', 'MAPK14', 'MAPK11', 'MAPK13', 'MAPK12', 'PIK3R5', 'CALM1', 'CALM2', 'CALM3', 'CALML4']",5.004556437604353,1.5853648166284102,6.570069970944276
102,Inositol phosphate metabolism,00562,"['IPMK', 'PTEN', 'MINPP1', 'ITPK1', 'MTM1', 'PIK3C3', 'PIKFYVE', 'CDIPT', 'FIG4', 'INPP1', 'ISYNA1', 'IPPK', 'ALDH6A1', 'TPI1', 'INPP5E', 'INPP5A', 'PI4KA', 'PI4KB', 'PIP5KL1', 'MTMR14', 'PLCG1', 'PLCG2', 'PIK3CG', 'PIP4K2A', 'PIP4K2C', 'INPP5B', 'OCRL', 'SYNJ1', 'SYNJ2', 'INPP5J', 'INPP5K', 'ITPKA', 'ITPKB', 'ITPKC', 'INPP4A', 'IMPA1', 'IMPA2', 'PI4K2B', 'PI4K2A', 'PIP5K1C', 'PIP5K1A', 'PIP5K1B', 'MTMR8', 'MTMR1', 'MTMR3', 'MTMR2', 'MTMR6', 'MTMR4', 'PLCD3', 'PLCH1', 'PLCB1', 'PLCB2', 'PLCB3', 'PLCD1', 'PLCH2', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3C2A', 'PIK3C2B', 'INPP5D', 'INPPL1', 'INPP5F', 'SACM1L']",1.1621760345662668,2.2837778560161994,0.44154986219397324
