,pathway,code,nodes,"1% O2, CyA+-1% O2, CyA-","1% O2, CyA--19% O2, CyA-","19% O2, CyA--1% O2, CyA+"
78,Cellular senescence,04218,"['TP53', 'MTOR', 'SIRT1', 'RAF1', 'MYBL2', 'ATM', 'MRE11', 'RAD50', 'NBN', 'ATR', 'CHEK1', 'CDK1', 'SQSTM1', 'EIF4EBP1', 'TSC1', 'TSC2', 'RRAS2', 'RB1', 'RBL1', 'RBL2', 'LIN37', 'LIN54', 'RAD9A', 'CCNB2', 'NFKB1', 'NFATC1', 'NFATC2', 'NFATC3', 'FOXO1', 'VDAC1', 'VDAC2', 'HIPK1', 'AKT1', 'ZFP36L1', 'ZFP36L2', 'PPP3CB', 'FBXW11']",0.9683017799282807,1.8536932927296594,1.3763913877571197
79,Tight junction,04530,"['STK11', 'CGN', 'TIAM1', 'RAPGEF6', 'MAP3K5', 'SLC9A3R1', 'MAP3K1', 'NF2', 'RUNX1', 'ARHGEF2', 'HSPA4', 'SYMPK', 'CTTN', 'SCRIB', 'PRKCE', 'YBX3', 'AFDN', 'TJAP1', 'PRKCI', 'TJP2', 'WAS', 'NEDD4L', 'ACTN4', 'ACTB', 'EZR', 'PRKAA1', 'PRKAB1', 'PRKAB2', 'TUBA1C', 'ARPC1B', 'ARPC5L', 'HCLS1', 'MYL12B', 'MYH9', 'MYH10']",0.8885119644700507,0.10537704183077938,0.031822247084113284
80,Hedgehog signaling pathway,04340,"['SUFU', 'KIF3A', 'CUL3', 'CSNK1G3', 'FBXW11', 'GRK2']",0.9324481104952526,0.24945695187046596,0.10545858326573146
81,AMPK signaling pathway,04152,"['PDPK1', 'STK11', 'SIRT1', 'CAMKK2', 'ACACA', 'TSC2', 'FASN', 'EIF4EBP1', 'CRTC2', 'TBC1D1', 'ELAVL1', 'LIPE', 'HMGCR', 'TSC1', 'MAP3K7', 'ULK1', 'IRS1', 'FOXO1', 'PFKFB2', 'PFKFB3', 'MTOR', 'AKT1S1', 'CREB1', 'PRKAA1', 'PRKAB1', 'PRKAB2', 'AKT1', 'PFKL', 'PFKP', 'RPTOR', 'GYS1', 'RPS6KB1']",0.21556495895879674,0.040207434602346714,0.040053108299793076
82,Fanconi anemia pathway,03460,"['FANCA', 'FANCD2', 'FANCI', 'FANCE', 'PALB2', 'FAAP100', 'ATRIP', 'ATR', 'TELO2', 'BRCA2', 'BRIP1', 'BRCA1', 'USP1', 'WDR48', 'UBE2T', 'RMI1', 'SLX4']",0.4242030243053158,0.08956850892808209,0.05643330894142464
83,Glioma,05214,"['MTOR', 'TP53', 'RB1', 'CAMK4', 'PRKCG', 'SHC1', 'BRAF', 'RAF1', 'ARAF', 'PLCG2', 'CAMK2D', 'AKT1']",2.4817429828725284,0.3405695969697254,0.18177329589367808
84,Calcium signaling pathway,04020,"['PTK2B', 'VDAC1', 'VDAC2', 'CAMK4', 'PRKCG', 'PLCG2', 'ITPR1', 'ITPR3', 'CXCR4', 'STIM1', 'STIM2', 'ITPKB', 'CAMK2D', 'PPP3CB', 'PHKA2', 'PHKB', 'ATP2B1']",2.1657821300882967,0.21002989682873466,0.11250243745726195
85,Cell adhesion molecules,04514,"['SPN', 'PTPRC', 'CD22', 'ITGB7', 'ITGA4', 'MPZL1']",0.513463469564085,0.2705930143854149,0.14430646015248533
86,Neutrophil extracellular trap formation,04613,"['SYK', 'RAF1', 'HMGB1', 'HAT1', 'NCF2', 'MAP3K7', 'MTOR', 'PLCG2', 'PRKCG', 'VDAC1', 'VDAC2', 'NFKB1', 'AKT1']",0.6898780527174316,0.07516740044778793,0.11214084265744631
87,Necroptosis,04217,"['CYLD', 'RIPK1', 'FAF1', 'RIPK3', 'HMGB1', 'DNM1L', 'SQSTM1', 'IFNAR1', 'RNF31', 'STAT3', 'STAT5A', 'CHMP5', 'CHMP7', 'VDAC1', 'VDAC2', 'BIRC2', 'HSP90AA1', 'HSP90AB1', 'MACROH2A1', 'CAMK2D', 'VPS4B']",8.382658871878258,1.1187747774311916,0.07651104498381354
88,Thyroid hormone signaling pathway,04919,"['PDPK1', 'RAF1', 'MTOR', 'TP53', 'SLC2A1', 'TBC1D4', 'PFKFB2', 'SLC9A1', 'NCOR1', 'SIN3A', 'EP300', 'MED1', 'TSC2', 'BAD', 'FOXO1', 'PRKCG', 'PLCG2', 'NCOA2', 'NCOA3', 'MED13', 'AKT1', 'ATP1A1', 'ACTB', 'HDAC1', 'HDAC2', 'PFKL', 'PFKP']",2.7239604661446504,0.2350177040345721,0.05841426744476388
89,Signaling pathways regulating pluripotency of stem cells,04550,"['APC', 'STAT3', 'RAF1', 'TCF3', 'SMARCAD1', 'SETDB1', 'REST', 'RIF1', 'KAT6A', 'SMAD5', 'ID2', 'DVL3', 'AKT1']",0.6997561816880373,0.07394707861819692,0.11577813416707715
90,Fatty acid biosynthesis,00061,"['FASN', 'ACACA']",0.08856905501351726,0.13281321784756372,0.26206170104663984
91,Adrenergic signaling in cardiomyocytes,04261,"['SLC9A1', 'CREM', 'CREB1', 'ATF2', 'ATP1A1', 'AKT1', 'PPP2R5C', 'PPP2R5D', 'CAMK2D', 'ATP2B1']",2.816634020890408,0.6959296354602356,0.34688883759120487
92,Insulin signaling pathway,04910,"['TSC1', 'IKBKB', 'FASN', 'LIPE', 'EIF4EBP1', 'FOXO1', 'TRIP10', 'BAD', 'TSC2', 'MTOR', 'EXOC7', 'RAPGEF1', 'CRK', 'PDPK1', 'RPS6', 'RPTOR', 'SH2B2', 'ACACA', 'SHC1', 'BRAF', 'RAF1', 'ARAF', 'PRKCI', 'CBL', 'IRS1', 'MKNK2', 'PRKAA1', 'PRKAB1', 'PRKAB2', 'GYS1', 'PHKA2', 'PHKB', 'PRKAR1A', 'PRKAR2A', 'PRKAR2B', 'EIF4E2', 'RPS6KB1', 'AKT1', 'CRKL', 'FLOT1']",1.547948980716403,0.08836186251443189,0.025787253737872832
93,Rap1 signaling pathway,04015,"['RAF1', 'SIPA1', 'BRAF', 'CRK', 'RAPGEF1', 'TIAM1', 'FARP2', 'RAPGEF5', 'AFDN', 'EVL', 'RAPGEF6', 'PRKCG', 'PRKCI', 'ACTB', 'CRKL', 'PRKD3', 'PRKD2', 'AKT1']",0.4058474486554043,0.06784799742599162,0.09957149521530861
94,Chemical carcinogenesis - reactive oxygen species,05208,"['PDPK1', 'NCF2', 'PTK2', 'MAP3K5', 'BAD', 'ARNT', 'BRAF', 'RAF1', 'ARAF', 'NFKB1', 'PTPN11', 'IKBKB', 'IKBKG', 'AKT1', 'PRKD3', 'PRKD2']",3.166734140769556,0.2504627594056339,0.08954273768354483
95,Progesterone-mediated oocyte maturation,04914,"['CDK1', 'BUB1', 'PLK1', 'STK10', 'PKMYT1', 'BRAF', 'RAF1', 'ARAF', 'AKT1', 'ANAPC2', 'CDC23', 'MAD1L1', 'HSP90AA1', 'HSP90AB1', 'RPS6KA1']",5.25456209511852,0.7474717471420281,0.09551369893212065
96,SNARE interactions in vesicular transport,04130,"['VAMP4', 'SNAP23', 'VAMP8', 'SEC22B', 'BET1L']",0.6273745426738332,0.32416436965616846,0.27797749093974905
97,Selenocompound metabolism,00450,"['SEPSECS', 'SEPHS1', 'MARS1']",0.1929258675998493,0.18770421793048048,0.15809137630798206
98,NOD-like receptor signaling pathway,04621,"['RIPK2', 'MAP3K7', 'SUGT1', 'TP53BP1', 'IKBKG', 'MAVS', 'ERBIN', 'ATG16L1', 'TANK', 'IFI16', 'DNM1L', 'IKBKB', 'NFKB1', 'IRF3', 'ITPR1', 'ITPR3', 'IFNAR1', 'RNF31', 'RIPK1', 'RIPK3', 'PKN1', 'PKN2', 'TAB2', 'HSP90AA1', 'HSP90AB1', 'BIRC2']",0.7329998848576569,1.6788099084549044,1.0459398008114373
99,Pathogenic Escherichia coli infection,05130,"['CTTN', 'ARHGEF2', 'NCL', 'SLC9A3R1', 'IKBKB', 'RIPK1', 'MAP3K7', 'NFKB1', 'ARHGEF1', 'ABI1', 'IKBKG', 'EZR', 'RPS3', 'PTPN11', 'TUBA1C', 'ARPC1B', 'ARPC5L', 'ACTB', 'WIPF2', 'WIPF1', 'TAB2', 'MYH9', 'MYH10', 'MYO5A']",0.4760102586621666,0.18877022973505064,0.06800472595452649
100,Leukocyte transendothelial migration,04670,"['PTPN11', 'SIPA1', 'ITGA4', 'PTK2', 'NCF2', 'PXN', 'PTK2B', 'CXCR4', 'AFDN', 'PRKCG', 'ARHGAP35', 'ARHGAP5', 'PLCG2', 'ACTB', 'MYL12B', 'EZR']",0.057881260144744456,0.0706736551287862,0.07133814301751186
101,"Parathyroid hormone synthesis, secretion and action",04928,"['SLC9A3R1', 'RUNX2', 'ITPR1', 'ITPR3', 'ARAF', 'BRAF', 'RAF1', 'PRKCG', 'ARHGEF1', 'CREB1', 'ATF2', 'MEF2A', 'MEF2C', 'MEF2D']",1.1406137351846026,0.2560697897807273,0.26691601680896
102,Bacterial invasion of epithelial cells,05100,"['CTTN', 'PXN', 'PTK2', 'CRK', 'CD2AP', 'CBL', 'ELMO1', 'HCLS1', 'ARPC1B', 'ARPC5L', 'ACTB', 'CRKL']",0.03670778047257289,0.07012538487928655,0.11840587724603487
103,Dilated cardiomyopathy,05414,"['EMD', 'ITGA4', 'ITGB7', 'ACTB']",0.1805580194135977,0.15403098452567104,0.1535221337657834
104,Fructose and mannose metabolism,00051,"['TPI1', 'PFKFB2', 'PFKFB3', 'PFKL', 'PFKP', 'ALDOA']",0.22551810893500118,0.15062676175525244,0.1009848671676443
105,Central carbon metabolism in cancer,05230,"['RAF1', 'MTOR', 'SLC2A1', 'SLC1A5', 'TP53', 'PKM', 'LDHA', 'LDHB', 'AKT1', 'PGAM1', 'PFKL', 'PFKP']",1.0162557366312261,0.11053550853926272,0.1377399290744242
106,JAK-STAT signaling pathway,04630,"['EP300', 'PTPN2', 'PTPN11', 'RAF1', 'MTOR', 'STAT3', 'STAT5A', 'PIAS1', 'PIAS2', 'IFNAR1', 'CSF2RB', 'AKT1']",2.48734405962771,0.5576141023614528,0.13595962558552818
107,Proteoglycans in cancer,05205,"['TIAM1', 'FLNA', 'SLC9A1', 'IQGAP1', 'DDX5', 'STAT3', 'CTTN', 'ARHGEF1', 'TP53', 'PXN', 'PTK2', 'CBL', 'TFAP4', 'PDPK1', 'MTOR', 'EIF4B', 'PTPN11', 'RPS6', 'EZR', 'PPP1R12A', 'PPP1R12C', 'ITPR1', 'ITPR3', 'RRAS2', 'BRAF', 'RAF1', 'ARAF', 'PLCG2', 'PRKCG', 'AKT1', 'CAMK2D', 'FLNB', 'ACTB', 'HCLS1', 'RPS6KB1']",2.417225583503677,0.17982361709690092,0.05887815649733116
108,Autophagy - animal,04140,"['PDPK1', 'RAF1', 'TSC2', 'TSC1', 'MTOR', 'AKT1S1', 'ATG13', 'STK11', 'CAMKK2', 'MAP3K7', 'ITPR1', 'UVRAG', 'RUBCN', 'MTMR14', 'BAD', 'HMGB1', 'PRKCQ', 'VAMP8', 'SMCR8', 'SQSTM1', 'TANK', 'RPTOR', 'IRS1', 'RRAS2', 'ULK1', 'ATG16L1', 'AKT1', 'RPS6KB1', 'PRKAA1', 'ATG9A', 'MTMR3', 'MTMR4', 'ATG4B']",1.6734571597326646,1.2418486839886096,0.7848429189755051
109,Glycolysis / Gluconeogenesis,00010,"['TPI1', 'PGM2', 'MDH1', 'ALDOA', 'LDHA', 'LDHB', 'PKM', 'ENO1', 'PGAM1', 'PFKL', 'PFKP', 'PGK1', 'ACSS2']",0.1073077553396536,0.06204074132114251,0.06817052412705617
110,Endocytosis,04144,"['DNAJC6', 'CHMP5', 'SH3KBP1', 'RABEP1', 'EHD1', 'RAB7A', 'PML', 'CHMP7', 'IGF2R', 'CBL', 'NEDD4L', 'CLTA', 'CXCR4', 'MVB12A', 'VPS4B', 'EPN1', 'GRK2', 'RAB11FIP1', 'RUFY1']",2.0812362066160857,0.357150607636618,0.12404505685117546
111,EGFR tyrosine kinase inhibitor resistance,01521,"['EIF4EBP1', 'MTOR', 'BAD', 'NF1', 'STAT3', 'RPS6', 'SHC1', 'PRKCG', 'PLCG2', 'BRAF', 'RAF1', 'ARAF', 'RPS6KB1', 'AKT1', 'EIF4E2']",0.630485583769189,0.11301833325876329,0.111656703562748
112,Diabetic cardiomyopathy,05415,"['NCF2', 'MTOR', 'TBC1D4', 'IRS1', 'SLC2A1', 'VDAC1', 'VDAC2', 'NFKB1', 'PRKCG', 'GYS1', 'AKT1', 'CAMK2D']",2.409880514563683,0.2935593552842472,0.13582069360608512
113,Toll-like receptor signaling pathway,04620,"['NFKB1', 'RIPK1', 'IKBKB', 'MAP3K7', 'IRF3', 'IKBKG', 'TAB2', 'IFNAR1', 'AKT1']",0.20902815053046067,0.20655071373140682,0.15369137976987676
114,Platinum drug resistance,01524,"['ATM', 'TP53', 'BAD', 'BRCA1', 'PDPK1', 'MAP3K5', 'BIRC2', 'AKT1']",0.12297279209689017,0.024304964552987265,0.09310685121142397
115,Pathways of neurodegeneration - multiple diseases,05022,"['BAD', 'ALS2', 'MTOR', 'ATG13', 'SMCR8', 'SQSTM1', 'TANK', 'VDAC1', 'TARDBP', 'MAP3K5', 'XBP1', 'VAPB', 'DAXX', 'APC', 'PSEN1', 'HTT', 'ITPR1', 'ITPR3', 'CSNK2B', 'ULK1', 'VDAC2', 'PRKCG', 'NFKB1', 'ARAF', 'BRAF', 'RAF1', 'PSMA3', 'PSMD2', 'PSMD11', 'KLC1', 'KLC2', 'KLC4', 'TUBA1C', 'PPP3CB', 'ATXN2L', 'DVL3', 'CAMK2D', 'RPS27A', 'UBA1']",5.577126953425167,0.26878622589942036,0.04553984862951578
116,Human papillomavirus infection,05165,"['EIF4EBP1', 'MTOR', 'TSC2', 'TSC1', 'BAD', 'TP53', 'RAF1', 'PTK2', 'SCRIB', 'PXN', 'EP300', 'IRF3', 'PSEN1', 'IFNAR1', 'FOXO1', 'SLC9A3R1', 'APC', 'UBR4', 'CHD4', 'ATM', 'ATR', 'PKM', 'IKBKG', 'IKBKB', 'NFKB1', 'ITGA4', 'ITGB7', 'PRKCI', 'RB1', 'RBL1', 'RBL2', 'CREB1', 'RPS6KB1', 'AKT1', 'ATP6V0A2', 'PPP2R5C', 'PPP2R5D', 'DVL3', 'HDAC1', 'HDAC2']",1.4315910255872921,0.10939992770024506,0.03772045502087615
117,Antifolate resistance,01523,"['IKBKB', 'IKBKG', 'NFKB1']",0.4019708430991031,0.28187403835131514,0.16656700364446025
118,Yersinia infection,05135,"['CRK', 'PXN', 'GIT2', 'ARHGEF7', 'WAS', 'LIMK1', 'LCK', 'IKBKB', 'MAP3K7', 'IKBKG', 'IRF3', 'TAB2', 'PTK2', 'PTK2B', 'PKN1', 'PKN2', 'ARHGEF1', 'ITGA4', 'NFATC1', 'NFATC2', 'NFATC3', 'NFKB1', 'ELMO1', 'ARPC1B', 'ARPC5L', 'CRKL', 'ACTB', 'WIPF2', 'WIPF1', 'RPS6KA1', 'AKT1']",0.25676677122382663,0.10514209502726757,0.05863612492368609
119,Huntington disease,05016,"['REST', 'RCOR1', 'SIN3A', 'EP300', 'ITPR1', 'TAF4', 'TFAM', 'NRF1', 'TP53', 'MAP3K5', 'MTOR', 'ATG13', 'HTT', 'CLTA', 'CREB1', 'ULK1', 'PSMA3', 'PSMD2', 'PSMD11', 'HDAC1', 'HDAC2', 'TAF4B', 'KLC1', 'KLC2', 'KLC4']",4.225422585170607,0.7755329608550715,0.04720693649033406
120,Protein processing in endoplasmic reticulum,04141,"['MAP3K5', 'CANX', 'UFD1', 'XBP1', 'UBE4B', 'HERPUD1', 'STUB1', 'RRBP1', 'AMFR', 'YOD1', 'EIF2AK1', 'PDIA6', 'NSFL1C', 'SEC24B', 'UBXN1', 'SEC31A']",2.2356215004090276,0.38932215517426766,0.0966504703921551
121,Natural killer cell mediated cytotoxicity,04650,"['PTK2B', 'SYK', 'LCK', 'PTPN11', 'NFATC2', 'NFATC1', 'PLCG2', 'PRKCG', 'BRAF', 'RAF1', 'ARAF', 'SHC1', 'IFNAR1', 'PPP3CB']",0.8296958273952479,0.07333538076040669,0.1373386238487965
122,Long-term potentiation,04720,"['CAMK4', 'EP300', 'PRKCG', 'BRAF', 'RAF1', 'ARAF', 'ITPR1', 'ITPR3', 'CAMK2D', 'PPP3CB', 'RPS6KA1']",6.7500064021290545,0.6335809792246421,0.1568233204508454
123,Prion disease,05020,"['BAD', 'NCF2', 'ITPR1', 'ITPR3', 'PSMA3', 'PSMD2', 'PSMD11', 'CSNK2B', 'CREB1', 'ATF2', 'KLC1', 'KLC2', 'KLC4', 'PPP3CB']",3.341853019680236,0.7621280969891029,0.2021692029951116
124,Nicotinate and nicotinamide metabolism,00760,"['NAPRT', 'SIRT1', 'NADK']",0.3095922692456568,0.17581710647098472,0.2052018506039877
125,Colorectal cancer,05210,"['APPL1', 'APC', 'TP53', 'BAD', 'MTOR', 'BRAF', 'RAF1', 'ARAF', 'AKT1', 'RPS6KB1']",1.185694632373021,0.1087223788966194,0.13280513195511415
126,RNA degradation,03018,"['CNOT2', 'CNOT4', 'XRN1', 'EDC3', 'EDC4', 'PATL1', 'PARN', 'PAN2', 'PAN3', 'PNPT1', 'SKIV2L', 'HSPA9', 'HSPD1', 'TOB2', 'PABPC1']",0.6324591089707586,0.11420531377982907,0.040242726004015586
127,TGF-beta signaling pathway,04350,"['EP300', 'TFDP1', 'RBL1', 'ID2', 'SMAD5', 'RPS6KB1', 'ZFYVE16']",1.696969570845422,0.45541660832746866,0.11443522720787837
128,Regulation of actin cytoskeleton,04810,"['APC', 'PXN', 'SLC9A1', 'GIT1', 'ARHGAP35', 'ARHGEF6', 'CRK', 'PTK2', 'CXCR4', 'LIMK1', 'PPP1R12A', 'PPP1R12C', 'PAK4', 'ARHGEF7', 'ARHGEF1', 'IQGAP1', 'TIAM1', 'BRAF', 'RAF1', 'ARAF', 'FGD3', 'ITGA4', 'ITGB7', 'RRAS2', 'ARPC1B', 'ARPC5L', 'CFL1', 'ACTN4', 'EZR', 'MYL12B', 'BUB1B', 'IQGAP3', 'CRKL', 'ACTB', 'MYH9', 'MYH10']",2.751605047344032,0.2258514647083069,0.04862578850522215
129,Phospholipase D signaling pathway,04072,"['RAF1', 'PTPN11', 'MTOR', 'PTK2B', 'SYK', 'RRAS2', 'SHC1', 'PLCG2', 'TSC1', 'TSC2', 'AKT1']",0.5227197371691252,0.08846094059660077,0.1359143539991501
130,Legionellosis,05134,"['BCL2L13', 'EEF1G', 'HSF1', 'SEC22B', 'HSPD1', 'NFKB1', 'EEF1A1', 'HSPA8']",0.6602998431525382,0.1762489960009198,0.05792769829776087
131,Coronavirus disease - COVID-19,05171,"['ADAM17', 'STAT3', 'IFIH1', 'MAVS', 'IRF3', 'MAP3K7', 'SYK', 'TAB2', 'NFKB1', 'IFNAR1', 'IKBKB', 'IKBKG', 'PLCG2', 'PRKCG', 'RPS2', 'RPS3', 'RPS3A', 'RPS6', 'RPS8', 'RPS17', 'RPS27', 'RPS27A', 'RPS28', 'RPL17', 'RPL12', 'RPL18A', 'RPL30', 'RPL27A', 'RPL32', 'RPL34', 'RPLP0', 'RPLP2', 'RPL14']",0.6725034005128908,0.058624786561395435,0.03714962294288469
132,Spinocerebellar ataxia,05017,"['MAP3K5', 'MTOR', 'ATG13', 'ATXN10', 'CIC', 'ITPR1', 'NFYA', 'XBP1', 'KAT5', 'PRKCG', 'ITPR3', 'ULK1', 'PSMA3', 'PSMD2', 'PSMD11', 'ATXN2L', 'PUM2', 'PUM1', 'AKT1']",4.4257531105946395,0.8524575938209354,0.05031869629501667
133,Aldosterone synthesis and secretion,04925,"['LIPE', 'ITPR1', 'ITPR3', 'CREB1', 'ATF2', 'PRKCG', 'PRKCE', 'CAMK4', 'PRKD3', 'PRKD2', 'CAMK2D']",1.6637028070939541,0.48801236846679114,0.2450137740251798
134,B cell receptor signaling pathway,04662,"['IKBKB', 'IKBKG', 'CARD11', 'CD19', 'PLCG2', 'BLNK', 'BTK', 'CD79A', 'SYK', 'CD22', 'RAF1', 'DAPP1', 'NFKBIE', 'NFKB1', 'NFATC2', 'NFATC1', 'NFATC3', 'AKT1', 'INPP5D', 'PPP3CB', 'LILRB1']",0.8997723876561067,0.060282459504501805,0.11776771914740279
135,Alcoholic liver disease,04936,"['MAP3K7', 'IRF3', 'SIRT1', 'CAMKK2', 'ACACA', 'FASN', 'RIPK1', 'MAP3K5', 'IL17RA', 'TAB2', 'NFKB1', 'IKBKB', 'IKBKG', 'PRKAA1', 'PRKAB1', 'PRKAB2', 'AKT1', 'LPIN1', 'LPIN2', 'TRA2A', 'TRA2B']",0.43619519209075625,0.15814187342441013,0.20145118592932681
136,Prostate cancer,05215,"['EP300', 'FOXO1', 'TP53', 'BAD', 'RB1', 'PDPK1', 'MTOR', 'ZEB1', 'GSTP1', 'NFKB1', 'IKBKB', 'IKBKG', 'CREB1', 'BRAF', 'RAF1', 'ARAF', 'HSP90AA1', 'HSP90AB1', 'AKT1']",5.881066429159596,0.7300387528482661,0.06660474744547915
137,Breast cancer,05224,"['MTOR', 'APC', 'RB1', 'BRCA1', 'BRCA2', 'TP53', 'NCOA3', 'ARAF', 'BRAF', 'RAF1', 'SHC1', 'RPS6KB1', 'AKT1', 'DVL3']",0.7840741104071448,0.08855843032590707,0.10949873769433285
138,Ras signaling pathway,04014,"['RAF1', 'PTPN11', 'TIAM1', 'BAD', 'RALBP1', 'NF1', 'RASSF1', 'STK4', 'RAPGEF5', 'REL', 'BRAP', 'AFDN', 'RRAS2', 'SHC1', 'PRKCG', 'IKBKG', 'IKBKB', 'NFKB1', 'RAB5B', 'RASAL3', 'PLCG2', 'PAK4', 'RALGAPB', 'AKT1', 'BUB1B', 'RALGAPA1']",1.1435805558399674,0.10509859073772194,0.06828428397745001
139,PI3K-Akt signaling pathway,04151,"['EIF4EBP1', 'EIF4B', 'MTOR', 'TSC2', 'TSC1', 'PDPK1', 'IRS1', 'RBL2', 'BAD', 'TP53', 'STK11', 'CRTC2', 'RAF1', 'CD19', 'SYK', 'PTK2', 'BRCA1', 'RPS6', 'RPTOR', 'IKBKG', 'IKBKB', 'NFKB1', 'ITGA4', 'ITGB7', 'IFNAR1', 'CREB1', 'ATF2', 'PKN1', 'PKN2', 'EIF4E2', 'RPS6KB1', 'AKT1', 'GYS1', 'PPP2R5C', 'PPP2R5D', 'HSP90AA1', 'HSP90AB1', 'PRKAA1', 'PHLPP2', 'PHLPP1']",2.480115437874851,0.2375278817280369,0.0472142312560485
140,Lipid and atherosclerosis,05417,"['PDPK1', 'TP53', 'ARHGEF1', 'BAD', 'STAT3', 'MAP3K7', 'MAP3K5', 'NCF2', 'XBP1', 'IRF3', 'TANK', 'PTK2', 'ITPR1', 'TAB2', 'NFKB1', 'IKBKB', 'IKBKG', 'NFATC1', 'NFATC2', 'NFATC3', 'HSPA4', 'AKT1', 'PPP3CB', 'POU2F1', 'POU2F2', 'MIB2', 'HSPA8', 'HSP90AA1', 'HSP90AB1', 'HSPD1', 'CAMK2D']",3.8572671516144363,0.3512641709858515,0.06255153507829614
141,Apoptosis,04210,"['DFFA', 'ATM', 'TP53', 'BAD', 'RIPK1', 'DAXX', 'MAP3K5', 'PDPK1', 'RAF1', 'NFKB1', 'IKBKB', 'IKBKG', 'CSF2RB', 'BIRC2', 'AKT1', 'LMNB2', 'ACTB', 'TUBA1C']",1.0798609804417323,0.16898916031129768,0.121099673567261
142,Human cytomegalovirus infection,05163,"['EIF4EBP1', 'MTOR', 'TSC2', 'TSC1', 'RAF1', 'STAT3', 'CXCR4', 'PTK2', 'CRK', 'PXN', 'PTK2B', 'TP53', 'RB1', 'RIPK1', 'IRF3', 'IKBKG', 'IKBKB', 'NFKB1', 'NFATC1', 'NFATC2', 'NFATC3', 'ITPR1', 'ITPR3', 'PRKCG', 'CREB1', 'ATF2', 'ARHGEF1', 'RPS6KB1', 'AKT1', 'PPP3CB', 'CRKL']",0.5523786490533567,0.09483613166995544,0.11595739053912456
143,Pentose phosphate pathway,00030,"['PGM2', 'PGLS', 'TKT', 'ALDOA', 'PFKL', 'PFKP']",0.05169350055443968,0.5105284456831664,0.5645613445458079
144,Purine metabolism,00230,"['PAICS', 'GMPS', 'PFAS', 'PGM2', 'DCK', 'RRM2', 'NUDT5', 'AMPD2', 'IMPDH2', 'PDE4A']",0.23279347567840356,0.40887407051221625,0.3164261311417477
145,Longevity regulating pathway,04211,"['TSC2', 'TSC1', 'EIF4EBP1', 'STK11', 'TP53', 'SIRT1', 'ULK1', 'CAMKK2', 'CAMK4', 'APPL1', 'ATG13', 'FOXO1', 'MTOR', 'AKT1S1', 'IRS1', 'SESN2', 'NFKB1', 'RPS6KB1', 'RPTOR', 'AKT1', 'PRKAA1', 'PRKAB1', 'PRKAB2', 'EIF4E2', 'EHMT2', 'EHMT1']",0.27439275441757766,0.06821498384450281,0.04550129128518558
146,Platelet activation,04611,"['PLCG2', 'STIM1', 'BTK', 'SYK', 'SNAP23', 'VAMP8', 'ARHGAP35', 'ITPR1', 'ITPR3', 'ARHGEF1', 'PPP1R12A', 'PRKCI', 'AKT1', 'MYL12B', 'ACTB']",0.47417994310873357,0.12084990696533394,0.11830939633208183
147,ErbB signaling pathway,04012,"['EIF4EBP1', 'MTOR', 'BAD', 'CRK', 'PTK2', 'STAT5A', 'PAK4', 'CBL', 'SHC1', 'PRKCG', 'PLCG2', 'BRAF', 'RAF1', 'ARAF', 'RPS6KB1', 'BUB1B', 'CRKL', 'CAMK2D', 'AKT1']",1.7642598063947788,0.148396895163843,0.09439241986858553
148,Dopaminergic synapse,04728,"['ITPR1', 'ITPR3', 'PRKCG', 'GSK3A', 'CREB1', 'ATF2', 'AKT1', 'PPP3CB', 'CAMK2D', 'PPP2R5C', 'PPP2R5D']",2.93634423026759,0.44035513374316415,0.2602844134465543
149,Sphingolipid metabolism,00600,"['SGPP1', 'CERS4']",0.5199952601042087,0.20162288430838166,0.1225053911769062
150,Axon guidance,04360,"['CXCR4', 'PTK2', 'LIMK1', 'PDPK1', 'RAF1', 'PTPN11', 'NFATC2', 'NFATC3', 'PAK4', 'PLCG2', 'PPP3CB', 'BUB1B', 'SEMA4A', 'CAMK2D', 'CFL1', 'ABLIM1', 'MYL12B']",4.107222044888304,0.2610752510635504,0.13164191761349373
151,Neurotrophin signaling pathway,04722,"['CRK', 'RAPGEF1', 'PTPN11', 'BRAF', 'BAD', 'PDPK1', 'KIDINS220', 'TP53', 'MAP3K1', 'MAP3K5', 'IRS1', 'RIPK2', 'IKBKB', 'SH2B2', 'PLCG2', 'SHC1', 'RAF1', 'NFKBIE', 'NFKB1', 'CAMK4', 'AKT1', 'RPS6KA1', 'CRKL', 'CAMK2D', 'SH2B3', 'SH2B1']",4.05703652237915,0.4531455480293958,0.08906268632024397
152,Sphingolipid signaling pathway,04071,"['RAF1', 'PDPK1', 'MAP3K5', 'TP53', 'PRKCE', 'PRKCG', 'NFKB1', 'AKT1', 'PPP2R5C', 'PPP2R5D']",1.589412172846518,0.11564982942811923,0.14753756521829584
153,Longevity regulating pathway - multiple species,04213,"['IRS1', 'MTOR', 'SIRT1', 'FOXO1', 'AKT1S1', 'RPS6KB1', 'RPTOR', 'AKT1', 'PRKAA1', 'PRKAB1', 'PRKAB2', 'HSPA8', 'HDAC1', 'HDAC2']",0.24456629721940293,0.08812773978386398,0.07479943622676508
154,Vascular smooth muscle contraction,04270,"['PPP1R12A', 'PPP1R12C', 'PRKCG', 'PRKCE', 'PRKCQ', 'ARHGEF1', 'ITPR1', 'ITPR3', 'ARAF', 'BRAF', 'RAF1', 'MYH9', 'MYH10']",3.4467818544267437,0.30122887184650454,0.09858708017159286
