Gene,Phosphoproteomics,Proteomics,Transcriptomics
RN7SKP160,0.0,0.0,0.04690756158911305
CENPL,0.46464460505308774,0.0,0.04786171723317508
DARS2,0.0,0.15803073627288353,0.09001321366092926
GAS5-AS1,0.0,0.0,0.13347075011719572
GAS5,0.0,0.0,0.1926147248560873
ZBTB37,0.0,0.0,0.12309322249792164
SERPINC1,0.0,0.0,0.10699589762285952
RC3H1,0.0,0.13118429777300752,0.21266518248826738
RP11-160H22.5,0.0,0.0,0.13678565823450764
RABGAP1L,0.0,0.14658282004319204,0.15339895150616067
GPR52,0.0,0.0,0.05634702694008478
CACYBP,0.0,0.1660787323295715,0.08721540545507903
MRPS14,0.0,0.12093052670853065,0.06407039046892202
KIAA0040,0.0,0.0,0.05459344999720405
RFWD2,0.0,0.0,0.07476192961812027
RP11-195C7.1,0.0,0.0,0.11001510122914614
RP4-765C7.2,0.0,0.0,0.07678539150891794
C1orf220,0.0,0.0,0.2251791131768146
RP5-1098D14.1,0.0,0.0,0.0686713293779873
RP11-428K3.1,0.0,0.0,0.084002751991901
RALGPS2,0.29727497485239407,0.08438662514382704,0.15187463272549617
RP11-18E13.1,0.0,0.0,0.04512333660702897
FAM20B,0.0,0.0,0.0843042923914821
TOR3A,0.0,0.16815584139786427,0.11923606995198104
ABL2,0.0,0.0,0.06210038721950492
SOAT1,0.0,0.11611094970994261,0.07065405401956489
AXDND1,0.0,0.0,0.05078585835904357
RP11-215I23.4,0.0,0.0,0.0724994551720712
TOR1AIP2,0.0,0.0,0.06616438544647849
RP11-533E19.7,0.0,0.0,0.08943572500359152
TOR1AIP1,0.8223525468999564,0.3036970645231472,0.08114182039193772
RP11-533E19.5,0.0,0.0,0.06868958289955804
CEP350,0.7169233435088294,1.230640522391463,0.031102171610158505
QSOX1,0.0,0.0,0.1750752882852257
ACBD6,3.1692033993766566,0.14587846408831565,0.11273880729501193
XPR1,3.3496923620042187,0.36517044377236624,0.08309423911024764
KIAA1614,0.0,0.0,0.05746497311923062
RP11-46A10.5,0.0,0.0,0.16131207279328874
RP11-46A10.4,0.0,0.0,0.09564614909350964
STX6,0.0,0.21649361278492898,0.05674526286543008
MR1,0.0,0.0,0.0986666334027464
IER5,0.0,0.0,0.1359405908070185
RNASEL,0.0,0.0,0.12718190430412946
RGS16,0.0,0.0,0.16990901196834235
RP11-317P15.4,0.0,0.0,0.04529949887662746
RGS8,0.0,0.0,0.09514221766502395
NPL,0.0,0.0,0.095800487963994
DHX9,0.0,0.08864093481083356,0.0387873955819368
LAMC1,0.0,0.0,0.07422670838869566
RP11-74N20.1,0.0,0.0,0.21885499675700124
SMG7,0.5687918395656006,0.14740478499748771,0.0617568103674626
NCF2,0.330828201182902,0.0,0.14593533021189026
ARPC5,0.0,0.11080888319052912,0.12184735298674856
RGL1,0.0,0.0,0.18187771916703077
COLGALT2,0.0,0.0,0.07552187152064996
TSEN15,0.0,0.0,0.11506408690574538
EDEM3,0.0,0.13702586970991038,0.05696217579464517
RNF2,0.0,0.2841279530142962,0.10364082153058983
TRMT1L,0.5520442897377816,0.21560733880824942,0.08985222962212108
SWT1,0.0,0.0,0.16098151356559176
RP4-635A23.2,0.0,0.0,0.08750859828777036
RP4-635A23.6,0.0,0.0,0.1225915243831992
IVNS1ABP,0.0,0.17154633137149233,0.08829127413654056
GS1-279B7.2,0.0,0.0,0.13328812602118148
TPR,0.3432423191340244,0.05473225243087237,0.06178476298023773
C1orf27,0.0,0.0,0.1416819820301892
OCLM,0.0,0.0,0.10378191126778857
RGS18,0.0,0.0,0.05497860766418843
RP11-139E24.1,0.0,0.0,0.1683897749784806
RP11-142L4.3,0.0,0.0,0.09460429179085991
RP11-142L4.2,0.0,0.0,0.05576527138852897
RGS1,0.0,0.0,0.15585755543324412
RGS13,0.0,0.16327507408771827,0.1252979276081938
RP11-92K2.2,0.0,0.0,0.26018278798342576
RGS2,0.0,0.0,0.08651778869725656
RP11-101E13.1,0.0,0.0,0.03715752597069597
UCHL5,0.0,0.03850251904348239,0.07441955065054445
TROVE2,0.0,0.06685807191624654,0.21980992155049167
GLRX2,0.0,0.0,0.12932466632808182
CDC73,2.5056949120018888,0.06404972818347072,0.12732884869024477
EEF1AL12,0.0,0.0,0.13639683282107049
ASPM,0.5442904117682487,0.0,0.10574727224328086
SEPT14P12,0.0,0.0,0.07242619382552036
ZBTB41,0.0,0.0,0.2390396196871641
DENND1B,0.8536918868711058,0.0,0.1304188897020908
C1orf53,0.0,0.0,0.12230878005826122
NEK7,0.0,0.2747612306775282,0.1525906705479868
ATP6V1G3,0.0,0.0,0.06081008996972395
RP11-553K8.2,0.0,0.0,0.19176436816487114
PTPRC,0.46249326744104086,0.10989141781823535,0.05591541130869837
MIR181A1HG,0.0,0.0,0.07733755531530787
RP11-104D3.2,0.0,0.0,0.07654417392414715
NR5A2,0.0,0.0,0.09931713057204712
SMIM16,0.0,0.0,0.04788805612076779
ZNF281,0.0,0.18154685038553836,0.08551410995609773
KIF14,0.6822281728598418,0.14041264159023342,0.05811688056169196
DDX59,3.3974839618661044,0.36369782965112596,0.06434075661188525
RP11-92G12.3,0.0,0.0,0.09825301585835595
CAMSAP2,0.0,0.0,0.07014446792764983
KIF21B,0.5556393156725905,0.2399878872921776,0.1958937785239425
TMEM9,0.0,1.4555905395563258,0.15620925093655985
CSRP1,0.26482535823573605,0.10075089761014737,0.05099618549138906
RP11-134G8.7,0.0,0.0,0.15690940680974386
RP11-134G8.6,0.0,0.0,0.28256752308985583
NAV1,0.5767187886096804,0.0,0.08306096573901295
RP11-90L20.3,0.0,0.0,0.12965128191347516
IPO9,0.0,0.11971734243937932,0.0624232360045279
SHISA4,0.0,0.0,0.0759089968707264
TIMM17A,0.0,0.22774803446861525,0.06608083949707046
RNPEP,0.0,0.13589029327417207,0.04647205218525666
ARL8A,0.0,0.0,0.05373605563247302
PTPN7,0.26109545397194917,0.11075293409709372,0.05526245975586256
PTPRVP,0.0,0.0,0.2479195958429049
UBE2T,0.27270033530937876,0.2544332841396787,0.0607930831228711
PPP1R12B,4.016613451232236,0.0,0.09329499110871534
RP11-175B9.3,0.0,0.0,0.1114709088004129
RP11-480I12.2,0.0,0.0,0.13071938553729015
RABIF,0.0,0.0,0.1049964670375271
KLHL12,0.0,0.0,0.04170008274838851
ADIPOR1,0.0,0.13351513101717954,0.04882889755410192
CYB5R1,0.0,0.10449427416510958,0.07572032235757885
TMEM183A,0.0,0.0,0.04392509839187605
PPFIA4,0.0,0.0,0.36203590663790425
CHIT1,0.0,0.0,0.16579795919874488
RP11-69P2.1,0.0,0.0,0.08438724242013905
RP11-134P9.3,0.0,0.0,0.1950856706993177
RP11-134P9.1,0.0,0.0,0.1774169514259678
BTG2,0.0,0.0,0.10089263705760211
ATP2B4,0.0,0.0,0.13783326744713564
LAX1,0.0,0.14034749565058416,0.1743563092863256
ZC3H11A,0.2696985102606908,0.0633271149594244,0.0987196603689605
ZBED6,0.0,0.0,0.11716052380564032
SNRPE,0.0,0.3359801806666106,0.19021807717679007
SOX13,0.0,0.0,0.1553865692997725
PLEKHA6,0.0,0.0,0.19894968649811068
PPP1R15B,0.0,0.0,0.04920333761000518
PIK3C2B,0.0,0.0,0.10381927444095641
MDM4,0.0,0.0,0.14615282238829488
TMEM81,0.0,0.0,0.15046125785223852
RBBP5,0.5844481605014226,0.18950089831580202,0.03168273070323079
DSTYK,0.0,0.0,0.05710162052029258
RP11-383G10.3,0.0,0.0,0.05375675230022429
TMCC2,0.9737057727749191,0.0,0.1116390671839091
NUAK2,0.0,0.0,0.11020186600224252
RP11-576D8.1,0.0,0.0,0.11988909328031813
BLACAT1,0.0,0.0,0.08342604555536735
CDK18,1.118284261405851,0.0,0.22781378890153545
MFSD4A,0.0,0.0,0.1018689661247522
ELK4,0.0,0.0,0.08854640872566066
SLC45A3,0.0,0.0,0.10376204313573413
NUCKS1,1.5408007791103009,0.1952477957837418,0.1064527495515267
RAB29,0.0,0.0,0.06302677304130759
SLC41A1,0.0,0.0,0.08270645487020806
CH17-84K15.2,0.0,0.0,0.11906927006177484
C1orf186,0.0,0.0,0.1308397743037704
FAM72A,0.0,0.0,0.09134309985197964
SRGAP2,0.0,0.0852011128265647,0.06415281772114906
IKBKE,0.0,0.0,0.06823815302466005
RASSF5,0.0,0.0,0.24792442922850197
EIF2D,0.46515182280528494,0.07495104421935757,0.022095863856062666
RP11-343H5.6,0.0,0.0,0.13603205942722638
DYRK3,0.0,0.0,0.1293082588314714
MAPKAPK2,0.0,0.0,0.041851754498434354
RP11-343H5.4,0.0,0.0,0.13459906093274437
FCMR,0.0,0.0,0.15408233607483993
C1orf116,0.0,0.0,0.1034760438967849
PFKFB2,0.530877274810247,0.10271093607313249,0.07968154306400045
YOD1,0.22099234450340394,0.23164565799127834,0.21154411447948757
CD55,0.0,0.0,0.125448039898903
CR2,0.0,0.0,0.1170096575288763
CD46,0.0,0.2545123328852365,0.07374825539798156
AL035209.2,0.0,0.0,0.1263864877785419
TRAF3IP3,0.0,0.2107908408766867,0.10707711783185579
C1orf74,0.0,0.0,0.08672167286933441
DIEXF,0.0,0.17937296805530734,0.041819709831653014
RP4-667H12.3,0.0,0.0,0.07198699853366734
HHAT,0.0,0.0,0.19086112408543068
RP11-434N15.1,0.0,0.0,0.0472414248121255
RP11-543B16.2,0.0,0.0,0.10049477593222593
RCOR3,1.450001455956199,0.14226930377615316,0.06615888609235519
TRAF5,0.0,0.31483832679492907,0.026131975315516958
LINC00467,0.0,0.0,0.0973472685406715
RP11-318L16.4,0.0,0.0,0.12329051197376122
RP11-318L16.5,0.0,0.0,0.12278518485168355
SLC30A1,0.0,0.0,0.24284457139588483
NEK2,0.7072281784055232,0.0,0.04290857363897084
RP11-354K1.3,0.0,0.0,0.0648980619881155
LPGAT1,0.0,0.0,0.0667038725515663
INTS7,0.0,0.33269264398056364,0.066843090277123
DTL,0.0,0.5735194511668504,0.10925558240168552
RP11-565J7.3,0.0,0.0,0.0570745272708567
PPP2R5A,0.0,0.14778484995934438,0.03785240891301645
RP11-384C4.3,0.0,0.0,0.06299395719844168
TMEM206,0.0,0.0,0.10299374376527995
NENF,0.0,0.0,0.18344465570181714
RP11-61J19.5,0.0,0.0,0.06300381900639926
ATF3,0.0,0.0,0.3979568543709763
BATF3,0.0,0.0,0.1690940651342788
NSL1,0.0,0.10724930017657926,0.15213508663690783
TATDN3,0.0,0.0,0.05040344469204596
SPATA45,0.0,0.0,0.07767362300358593
FLVCR1-AS1,0.0,0.0,0.15067523305763386
FLVCR1,0.0,0.0,0.09463100665985678
VASH2,0.0,0.0,0.2262621710457222
ANGEL2,0.0,0.0,0.06387156625172173
RPS6KC1,0.2815600237139869,0.0,0.06721517020069176
SMYD2,0.0,0.10601131490867642,0.10587449672504133
RP11-365D23.4,0.0,0.0,0.06423758259323649
CENPF,0.9927109193936853,0.10614522534427386,0.11099734136477427
KCTD3,0.0,0.0,0.07303011571567081
GPATCH2,1.4046419392431064,0.0,0.11474002123611014
RRP15,0.0,0.3174870884026344,0.08821256475365712
LYPLAL1,0.0,0.16269658449778118,0.11371555477646474
RP11-392O17.2,0.0,0.0,0.0881063929892889
EPRS,0.0,0.07858322416789726,0.08653875951954416
BPNT1,0.0,0.07687887793106221,0.11904936955270988
IARS2,0.0,0.08638890104022667,0.028841773389284325
RP11-544K18.2,0.0,0.0,0.12347959631246426
RAB3GAP2,0.0,0.09099787816403583,0.064445417503944
RP11-568G11.3,0.0,0.0,0.04967611970922107
DUSP10,0.0,0.0,0.1249785441242559
RP11-378J18.9,0.0,0.0,0.08677239017403035
HHIPL2,0.0,0.2063484731067521,0.04965761379190474
TAF1A,0.0,0.0,0.07206018328124549
RP11-378J18.3,0.0,0.0,0.13058479803629652
MIA3,0.592649590239039,0.11040609117041444,0.08463472602401743
RP11-378J18.8,0.0,0.0,0.1008437378911501
AIDA,0.0,0.0,0.058930251993834254
BROX,0.0,0.09934125451574842,0.18025035644446813
RP11-452F19.3,0.0,0.0,0.09497941683524962
DISP1,0.0,0.0,0.1798340689733058
SUSD4,0.0,0.0,0.10771124779218612
TP53BP2,1.54361281765044,0.0,0.04015543601525361
RP11-332L18.4,0.0,0.0,0.0471216974311146
RP11-504P24.2,0.0,0.0,0.268991772554966
RP11-504P24.3,0.0,0.0,0.2070966964455628
RP11-504P24.9,0.0,0.0,0.08627817603883477
FBXO28,0.5168009515584389,0.0,0.14607911521448122
RP11-365O16.1,0.0,0.0,0.12526039854875384
DEGS1,0.0,0.18950459059587585,0.03449940961994444
NVL,0.0,0.14011963902191354,0.06607036005044978
CNIH4,0.0,0.0,0.1295716708895209
WDR26,0.0,0.1519026557240525,0.03809173986441998
CNIH3,0.0,0.0,0.12828351585638362
LBR,1.0016420913023085,0.07903562260430101,0.1098785126210874
RP11-496N12.6,0.0,0.0,0.05549144132531708
ENAH,0.0,0.1423971005857922,0.07984143841923609
SRP9,0.0,0.38607017362823115,0.3955632527854303
EPHX1,0.0,0.0,0.15026989341727676
RP11-285F7.2,0.0,0.0,0.10933205907355187
TMEM63A,0.0,0.0,0.09491204333321271
PYCR2,0.0,0.06674206613818916,0.041471778198636455
LEFTY2,0.0,0.0,0.09976712599549757
SDE2,0.5419660984015316,0.0,0.11817821088194266
RP11-396C23.4,0.0,0.0,0.06276072951668618
H3F3A,0.0,0.5942434279795342,0.148846732952787
RP11-396C23.2,0.0,0.0,0.22818360308478278
ACBD3,0.0,0.12505256969029124,0.1006403701968965
MIXL1,0.0,0.0,0.0978417702268099
LIN9,4.263405195315456,0.7848285152174176,0.1110466021442613
RP11-125A15.3,0.0,0.0,0.0544263742088082
PARP1,0.0,0.05918215191078099,0.037056689330355365
RP11-118H4.1,0.0,0.0,0.07207068293331637
RN7SKP165,0.0,0.0,0.06939188577466418
ITPKB,0.4557893081002899,0.1207696919353234,0.12976048419550326
RP11-115P16.3,0.0,0.0,0.1795059618504854
RP11-115P16.4,0.0,0.0,0.04991773022586334
PSEN2,0.0,0.0,0.07703583473286495
ADCK3,0.0,0.0,0.12488449279633426
CTD-2090I13.2,0.0,0.0,0.07033121670735579
ZNF678,0.0,0.0,0.16816947633111334
SNAP47,0.0,0.0,0.10161459473355464
JMJD4,0.0,0.0,0.06909853826050788
RP5-881P19.7,0.0,0.0,0.08335297930172392
ARF1,0.0,0.0,0.07876242432632771
C1orf35,0.0,0.0,0.14233402470540502
MRPL55,0.0,0.2652644442816027,0.08993772956023148
RP5-881P19.6,0.0,0.0,0.10424104899843498
GUK1,0.0,0.0,0.07970842146260108
GJC2,0.0,0.0,0.1268651189275989
IBA57-AS1,0.0,0.0,0.07351126541578437
IBA57,0.0,0.1776550379896788,0.075906120943725
OBSCN,0.0,0.0,0.19663737732925196
TRIM11,0.5060511462499514,0.1251108553039839,0.09865653597614231
RP11-245P10.4,0.0,0.0,0.09469103625448679
HIST3H2A,0.0,0.0,0.08258526457900442
HIST3H2BB,0.0,0.13564857986033324,0.13221070630495205
HIST3H2BA,0.0,0.0,0.06808103721842634
RP5-915N17.11,0.0,0.0,0.10438988666467146
RNF187,0.0,0.0,0.16576323404090063
RP5-1061H20.4,0.0,0.0,0.14128159454690745
RAB4A,0.0,0.29168426449972606,0.10988750403497241
RP4-803J11.2,0.0,0.0,0.05532769451870334
CCSAP,0.0,0.0,0.17210101822618967
ACTA1,0.0,0.0,0.05671158181846698
NUP133,0.692309260864406,0.04535170835737454,0.04117486054252864
RP4-613A2.1,0.0,0.0,0.045796681274398614
ABCB10,0.0,0.0,0.12848740437053924
TAF5L,0.0,0.0,0.05055961778179611
URB2,0.0,0.1517305340520661,0.055093503023438975
GALNT2,0.0,0.08346999648735813,0.06489903699524682
PGBD5,0.0,0.0,0.04486626563213362
COG2,0.0,0.06292385164417515,0.07159012950740178
C1orf198,0.0,0.0,0.176107901390006
TTC13,0.0,0.0,0.07489165401218
ARV1,0.0,0.0,0.07487041771560299
FAM89A,0.0,0.0,0.10748711466962038
C1orf131,0.5256231823805094,0.07732390900852357,0.06007571023379483
GNPAT,0.0,0.11716998324145197,0.05521171240572998
EXOC8,0.0,0.20582039674813343,0.07506770315415154
SPRTN,0.0,0.0,0.061480980864576894
EGLN1,0.7692915345224219,0.27041258364962234,0.2953345004379183
RP11-295G20.2,0.0,0.0,0.12520186790588717
TSNAX,0.5090070549325031,0.19603750911436243,0.1567187737608932
SIPA1L2,0.0,0.0,0.10077904218406572
MAP10,0.0,0.0,0.18171903442258716
NTPCR,0.0,0.15702630296377207,0.062437650023100616
PCNX2,0.0,0.0,0.15248060447594766
RP5-862P8.1,0.0,0.0,0.13460616120751331
RP5-862P8.2,0.0,0.0,0.10608581992813275
KCNK1,0.0,0.0,0.1250201973066561
RP11-301G21.1,0.0,0.0,0.06563324368567797
RP5-827C21.1,0.0,0.0,0.10791663165183317
RP5-827C21.2,0.0,0.0,0.07171602958605985
RP5-827C21.4,0.0,0.0,0.12945433363014794
COA6,0.0,0.42614386882254707,0.15635818060753204
TARBP1,0.0,0.0,0.04846800820119219
IRF2BP2,0.5863011443980711,0.0,0.23322731031537433
RP11-443B7.1,0.0,0.0,0.08033835827687578
RP4-597N16.4,0.0,0.0,0.073040554293643
TOMM20,1.296845913088114,0.9329263075978022,0.11493634035766889
SNORA14B,0.0,0.0,0.09455055672096996
RBM34,0.0,0.12438731828817658,0.18781522592144442
ARID4B,0.5248407417716432,0.07394613350499998,0.09666352945456784
GGPS1,0.0,0.0,0.08830728263396646
RP11-293G6.1,0.0,0.0,0.1282701128902954
RP11-517I24.6,0.0,0.0,0.07285660416488597
TBCE,0.0,0.12961699456621484,0.096291349574503
B3GALNT2,0.0,0.0,0.1453385139334487
LYST,0.0,0.0,0.16795261686154125
RP5-1043F6.1,0.0,0.0,0.2708646406211064
RP4-764D2.1,0.0,0.0,0.05604512358959892
GPR137B,0.0,0.0,0.10861636718197795
ERO1B,0.0,0.19540737341469896,0.09408751410937607
LGALS8,0.0,0.0,0.39919250808623885
RP11-385F5.5,0.0,0.0,0.17938550565702574
RP11-385F5.4,0.0,0.0,0.20739548935885244
HEATR1,0.5327266866333054,0.07966923754574654,0.0465246863519334
MTR,0.0,0.21267248347552625,0.06573373850600556
RP11-182B22.4,0.0,0.0,0.049507690410799714
RP11-567G24.1,0.0,0.0,0.12879010332684213
RP11-435F13.2,0.0,0.0,0.03401987984178156
FH,0.0,0.18617108528928847,0.04870594626678336
KMO,0.0,0.0,0.1568039835004942
OPN3,0.0,0.0,0.1489381161313411
CHML,0.0,0.0,0.21501812416249916
WDR64,0.0,0.0,0.08672414248322782
RP11-553N16.1,0.0,0.0,0.05985816487405604
EXO1,0.5599345496789614,0.0,0.07522379153690928
RPL23AP20,0.0,0.0,0.04126440887550159
CFL1P4,0.0,0.0,0.0632736889267916
RP11-261C10.7,0.0,0.0,0.1621220900081179
RP11-261C10.3,0.0,0.0,0.1630858851980423
CEP170,0.3300967874526425,0.07246918641195378,0.05794814805271305
SDCCAG8,0.0,0.0,0.08224371019562984
MIR4677,0.0,0.0,0.06821423528910901
ZBTB18,0.0,0.0,0.10058174476097208
ADSS,0.0,0.11065403738603168,0.037902108369454346
C1orf101,0.0,0.0,0.09069813491049256
DESI2,0.0,0.0,0.09561841279552989
COX20,0.0,0.1813386037642612,0.13827623011316909
HNRNPU,0.2905555777391193,0.08487866000055769,0.03387169128435507
RP11-11N7.4,0.0,0.0,0.09567887983724006
RP11-156E8.1,0.0,0.0,0.17984698966437268
EFCAB2,0.0,0.0,0.19878732773448016
SMYD3,0.0,0.0,0.04557206141150221
TFB2M,0.0,0.11891629352198967,0.06668932593553514
CNST,0.0,0.3697374406004907,0.05339052657144708
RP11-439E19.9,0.0,0.0,0.1490752476672616
SCCPDH,0.0,0.1414411380605936,0.10923102776050835
RP11-439E19.10,0.0,0.0,0.10355767793453789
AHCTF1,0.8930828733669748,0.10311595958820538,0.05714185559794721
ZNF695,0.0,0.0,0.10139681329297068
ZNF670-ZNF695,0.0,0.0,0.11127323270917368
ZNF670,0.0,0.0,0.044891730590213536
ZNF669,0.0,0.0,0.10146478155030975
ZNF124,0.0,0.0,0.11365287091341779
RP11-488L18.10,0.0,0.0,0.2654816572016058
RP11-488L18.4,0.0,0.0,0.14149039188184914
RNA5SP82,0.0,0.0,0.09366482296819102
ZNF496,0.0,0.0,0.1667949312831199
OR2L1P,0.0,0.0,0.04555120160844963
SH3BP5L,1.3628028665970189,0.0,0.07577035413497044
ZNF672,0.0,0.0,0.10533909130982655
ZNF692,0.0,0.0,0.16643114976777884
PGBD2,0.0,0.0,0.08430303655471838
SH3YL1,0.0,0.0,0.1271345340705783
ACP1,0.0,0.07918947077411989,0.041768632513375016
AC079779.4,0.0,0.0,0.035604612529459394
TMEM18,0.0,0.0,0.1375201348767992
AC092159.2,0.0,0.0,0.15054958902697577
TSSC1,0.0,0.0,0.05229517705152671
TRAPPC12,0.7000422915061406,0.1522263800005564,0.08019129485014417
ADI1,0.0,0.10592134820637904,0.08550057275777471
AC142528.1,0.0,0.0,0.11824346577934022
AC108488.4,0.0,0.0,0.16017737934535972
RNASEH1,0.0,0.26636448447988764,0.0889264597028856
AC108488.3,0.0,0.0,0.09900654740534698
RPS7,0.0,0.2158961011347306,0.054306690182510775
AC022311.1,0.0,0.0,0.0902208025157807
SOX11,0.0,0.0,0.21359926387050857
AC010729.1,0.0,0.0,0.13753247380618305
AC017053.1,0.0,0.0,0.11250499359498012
RNF144A,0.0,0.0,0.09465456974608968
LINC00299,0.0,0.0,0.08781029276421629
AC011747.3,0.0,0.0,0.14023489195041852
AC011747.4,0.0,0.0,0.2103094039340047
ID2,0.5505270861712557,0.0,0.14688087762883753
KIDINS220,0.49636027427127183,0.4233539410766225,0.03917557185463437
ITGB1BP1,1.1636795840656313,0.2271783599128169,0.041706693174013904
CPSF3,0.0,0.07384895084008203,0.038545740866363996
IAH1,0.0,0.12971769690636262,0.05003491614494444
ADAM17,0.18440405380608357,0.0611411674934127,0.03946737565567898
RP11-214N9.1,0.0,0.0,0.10877924073913822
YWHAQ,0.0,0.07144510579572949,0.12423240557470532
TAF1B,0.0,0.0,0.06660330022166454
RP11-95D17.1,0.0,0.0,0.16851055373230336
GRHL1,0.0,0.0,0.21917443769174333
RRM2,0.37715247208597785,0.2323046478128049,0.11096827801602943
AC104794.5,0.0,0.0,0.252847392629707
AC007240.1,0.0,0.0,0.09856367562336182
HPCAL1,0.0,0.0,0.08810397948128083
ODC1,0.0,0.0,0.0456656414127044
SNORA80B,0.0,0.0,0.1176204241631911
RP11-320M2.1,0.0,0.0,0.17404278974069406
AC007249.3,0.0,0.0,0.13832232677621403
NOL10,0.0,0.1201799667649165,0.03394660214529031
RP11-791G15.1,0.0,0.0,0.09003032890654535
ATP6V1C2,0.0,0.0,0.035898144626580794
RP11-791G15.2,0.0,0.0,0.12429173971855824
PDIA6,0.7731965823255637,0.08114828272330347,0.10432329154024693
PQLC3,0.0,0.0,0.08337391086816826
ROCK2,0.0,0.058085759322278586,0.060432384145625344
E2F6,0.0,0.0,0.050863998250211005
GREB1,0.0,0.0,0.17586982635212853
LPIN1,1.142718286862698,1.1770414172700243,0.10976471993529506
AC012456.4,0.0,0.0,0.0742248818349174
AC096559.1,0.0,0.0,0.07583349232455336
TRIB2,0.0,0.0,0.05318374756482669
NBAS,0.0,0.0874975813554078,0.08793945789731913
DDX1,0.0,0.08607668103254447,0.046390639591940175
SMC6,1.4890595988497852,0.053897878457607865,0.0511547360558679
GEN1,0.0,0.0,0.13943423219108725
RP11-111J6.2,0.0,0.0,0.08840396742486806
RDH14,0.0,0.04703459518328851,0.08670102029569496
AC092594.1,0.0,0.0,0.10665091110343829
TTC32,0.0,0.0,0.1403874810773396
RP11-79O8.1,0.0,0.0,0.06828106325193413
WDR35,0.0,0.0,0.13722838290648906
LAPTM4A,0.0,0.10622814789621333,0.07748574246020622
AC007041.2,0.0,0.0,0.2512558973699113
PUM2,1.8849531089659561,0.24283640370658774,0.05723247771648441
RP11-130L8.3,0.0,0.0,0.06714457445505785
HS1BP3,0.5902660791852039,0.23747127825461567,0.0857537593455564
RP11-130L8.1,0.0,0.0,0.09270479943055424
LDAH,0.0,0.08624884040292524,0.05112984442638392
KLHL29,0.0,0.0,0.12066820834814193
ATAD2B,0.34191910227281336,0.4155354679495709,0.04019144497031539
UBXN2A,0.0,0.0,0.062214564150992975
MFSD2B,0.0,0.0,0.12142434836414062
C2orf44,0.0,0.0,0.07245550863655213
FKBP1B,0.0,0.0,0.1174139148853997
SF3B6,0.0,0.08102368443651964,0.060500477405822185
FAM228B,0.0,0.0,0.1790993902405841
TP53I3,0.0,0.0,0.21659726379437674
PFN4,0.0,0.0,0.14637427276146123
ITSN2,0.0,0.18337184912160442,0.028926977351533538
NCOA1,0.0,0.0,0.11223973994077065
PTRHD1,0.0,0.0,0.06157101346600559
CENPO,0.20959100554271537,0.0,0.08491579623372025
ADCY3,0.0,0.0,0.07393397523134781
RP11-443B20.1,0.0,0.0,0.19600941107027192
DNAJC27,0.0,0.0,0.17573387107552682
AC013267.2,0.0,0.0,0.11144733144798932
AC013267.4,0.0,0.0,0.12985448808593272
DNMT3A,0.0,0.0,0.21082235435154578
DTNB,0.0,0.0,0.08430505099541843
AC104699.1,0.0,0.0,0.1312384766201986
ASXL2,0.8912983154876373,0.0,0.042870341599744836
KIF3C,0.0,0.0,0.1223225446855546
RAB10,0.0,0.05501827151653314,0.07782685814353908
GAREM2,0.0,0.0,0.15828442169913648
HADHA,0.7212017650075538,0.06374563755316993,0.047891057315168226
HADHB,0.0,0.07180392589373709,0.02866659198184275
ADGRF3,0.0,0.0,0.13414385624882688
EPT1,0.0,0.0,0.08977856525527693
SLC35F6,0.0,0.20140204239594162,0.05154336047954964
CENPA,0.0,0.2758826443740465,0.091428490901189
TMEM214,0.0,0.09461375930314027,0.1924161412095671
AGBL5,0.0,0.0,0.06504190178994153
RP11-503P10.1,0.0,0.0,0.052550646715515174
RP11-195B17.1,0.0,0.0,0.05206460177110661
OST4,0.0,0.0,0.06256987468254495
EMILIN1,0.0,0.0,0.19058455415713874
KHK,0.0,0.0,0.10821260183768053
CGREF1,0.0,0.0,0.14918996302575632
PREB,0.0,0.2588994985810094,0.15176399707232816
SLC5A6,0.0,0.1244834749804615,0.10587547951713487
ATRAID,0.0,0.0,0.09190713320050875
CAD,0.4282813705493513,0.09002003717617468,0.06577844007914702
SLC30A3,0.0,0.0,0.08824830892342007
TRIM54,0.0,0.0,0.06760130080641363
UCN,0.0,0.0,0.060739427206165625
MPV17,0.0,0.17133783845379644,0.08522294532257714
GTF3C2,0.4366865357810507,0.055269321445626796,0.05655984793853695
AC074117.10,0.0,0.0,0.1475266003725826
EIF2B4,0.0,0.13198836977515974,0.10710512621793557
SNX17,0.27453998164634,0.30694648610458103,0.04829326842779028
ZNF513,0.0,0.0,0.130265495327783
PPM1G,0.0,0.11017652385713421,0.030876284755362093
AC074117.12,0.0,0.0,0.11394026333722801
NRBP1,0.0,0.08100055932930482,0.08299748667703848
KRTCAP3,0.0,0.0,0.0739930618911378
IFT172,0.0,0.0,0.08461619781520292
ZNF512,0.0,0.16619191148842008,0.09729559057834399
CCDC121,0.0,0.0,0.22899123756841835
GPN1,0.0,0.1558800268346208,0.06638442110252359
SUPT7L,0.0,0.0,0.03680957108064172
SLC4A1AP,0.38726843651486376,0.06537452393355707,0.05326431028967313
MRPL33,0.0,0.0,0.05982733634135407
RBKS,0.0,0.0,0.17017050265658468
BRE,0.0,0.2035442771581193,0.10689872733527261
MIR4263,0.0,0.0,0.06503558400988382
FOSL2,0.0,0.0,0.22947276917995468
PPP1CB,0.0,0.6952141304226304,0.2823531342578619
SPDYA,0.0,0.0,0.06176358240993648
