"","pathway","transcriptome_pval","transcriptome_padj","proteome_pval","proteome_padj","phosphoproteome_pval","phosphoproteome_padj","combined_pval","combined_padj","Contrast","negativelog10FDR","Pathway","Algorithm"
"230","(KEGG) Proximal tubule bicarbonate reclamation",0.497395833333333,0.881091617933723,0.786069651741294,1,0.240079365079365,1,0.881091617933723,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Proximal Tubule Bicarbonate Reclamation","multiGSEA"
"231","(KEGG) Salivary secretion",0.861852433281005,0.986151009732882,0.659375,1,0.892134831460674,1,0.986151009732882,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Salivary Secretion","multiGSEA"
"232","(KEGG) Gastric acid secretion",0.851910828025478,0.986151009732882,0.359621451104101,1,0.785894206549118,1,0.986151009732882,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Gastric Acid Secretion","multiGSEA"
"233","(KEGG) Pancreatic secretion",0.425396825396825,0.854086877145635,0.943850267379679,1,0.892134831460674,1,0.854086877145635,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Pancreatic Secretion","multiGSEA"
"234","(KEGG) Carbohydrate digestion and absorption",0.778846153846154,0.980475182310045,0.870967741935484,1,0.434,1,0.980475182310045,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Carbohydrate Digestion And Absorption","multiGSEA"
"235","(KEGG) Fat digestion and absorption",0.719794344473008,0.960134541145893,0.935064935064935,1,NA,NA,0.960134541145893,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Fat Digestion And Absorption","multiGSEA"
"236","(KEGG) Bile secretion",0.985172981878089,0.99659520468986,0.669950738916256,1,NA,NA,0.99659520468986,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Bile Secretion","multiGSEA"
"237","(KEGG) Vitamin digestion and absorption",NA,NA,NA,NA,NA,NA,NA,NA,"X19O2NoCyA - X1O2NoCyA",NA,"Vitamin Digestion And Absorption","multiGSEA"
"238","(KEGG) Mineral absorption",0.0590383848333836,0.456159225389995,0.316017316017316,1,0.318,1,0.456159225389995,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Mineral Absorption","multiGSEA"
"239","(KEGG) Cholesterol metabolism",0.164893617021277,0.642434488588335,0.475073313782991,1,0.379370629370629,1,0.642434488588335,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Cholesterol Metabolism","multiGSEA"
"240","(KEGG) Alzheimer disease",1,1,0.916666666666667,1,0.417105263157895,1,NA,NA,"X19O2NoCyA - X1O2NoCyA",NA,"Alzheimer Disease","multiGSEA"
"241","(KEGG) Parkinson disease",0.969210174029451,0.99485559201199,0.873626373626374,1,0.815561959654179,1,0.99485559201199,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Parkinson Disease","multiGSEA"
"242","(KEGG) Amyotrophic lateral sclerosis",1,1,0.3125,1,0.236363636363636,1,NA,NA,"X19O2NoCyA - X1O2NoCyA",NA,"Amyotrophic Lateral Sclerosis","multiGSEA"
"243","(KEGG) Huntington disease",0.32421340629275,0.770774789241269,0.5260663507109,1,0.697642163661581,1,0.770774789241269,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Huntington Disease","multiGSEA"
"244","(KEGG) Spinocerebellar ataxia",0.757489300998573,0.980475182310045,0.524739583333333,1,0.590448625180897,1,0.980475182310045,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Spinocerebellar Ataxia","multiGSEA"
"245","(KEGG) Prion disease",0.483641536273115,0.881091617933723,0.85823754789272,1,0.362193362193362,1,0.881091617933723,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Prion Disease","multiGSEA"
"246","(KEGG) Pathways of neurodegeneration - multiple diseases",0.887376237623762,0.99485559201199,0.755395683453237,1,0.393229166666667,1,0.99485559201199,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Pathways Of Neurodegeneration - Multiple Diseases","multiGSEA"
"247","(KEGG) Cocaine addiction",0.0285588383005279,0.32622738777886,0.364741641337386,1,0.321364452423698,1,0.32622738777886,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Cocaine Addiction","multiGSEA"
"248","(KEGG) Amphetamine addiction",0.523148148148148,0.881091617933723,0.773333333333333,1,0.851622874806801,1,0.881091617933723,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Amphetamine Addiction","multiGSEA"
"249","(KEGG) Morphine addiction",0.910828025477707,0.99485559201199,0.595238095238095,1,0.869409660107335,1,0.99485559201199,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Morphine Addiction","multiGSEA"
"250","(KEGG) Alcoholism",0.782934131736527,0.980475182310045,0.116438356164384,0.743779703662287,0.822006472491909,1,0.972723233052721,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Alcoholism","multiGSEA"
"251","(KEGG) Bacterial invasion of epithelial cells",0.0205230646335819,0.283831976599207,0.372222222222222,1,0.08,1,0.283831976599207,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Bacterial Invasion Of Epithelial Cells","multiGSEA"
"252","(KEGG) Vibrio cholerae infection",0.519230769230769,0.881091617933723,0.939209726443769,1,0.409335727109515,1,0.881091617933723,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Vibrio Cholerae Infection","multiGSEA"
"253","(KEGG) Epithelial cell signaling in Helicobacter pylori infection",0.82484076433121,0.986151009732882,0.353474320241692,1,0.892561983471074,1,0.986151009732882,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Epithelial Cell Signaling In Helicobacter Pylori Infection","multiGSEA"
"254","(KEGG) Pathogenic Escherichia coli infection",0.858156028368794,0.986151009732882,0.989637305699482,1,0.686713286713287,1,0.986151009732882,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Pathogenic Escherichia Coli Infection","multiGSEA"
"255","(KEGG) Shigellosis",0.00710190658849065,0.151507340554467,0.442211055276382,1,0.2,1,0.151507340554467,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Shigellosis","multiGSEA"
"256","(KEGG) Salmonella infection",0.755102040816326,0.980475182310045,0.969135802469136,1,0.215584415584416,1,0.980475182310045,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Salmonella Infection","multiGSEA"
"257","(KEGG) Pertussis",0.864696734059098,0.986151009732882,0.703470031545741,1,0.197552447552448,1,0.986151009732882,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Pertussis","multiGSEA"
"258","(KEGG) Legionellosis",0.335949764521193,0.770774789241269,0.653153153153153,1,0.524475524475524,1,0.770774789241269,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Legionellosis","multiGSEA"
"259","(KEGG) Yersinia infection",0.5,0.881091617933723,0.920614596670935,1,0.121532364597094,1,0.881091617933723,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Yersinia Infection","multiGSEA"
"260","(KEGG) Leishmaniasis",0.22,0.696634938280182,0.398868458274399,1,0.114649681528662,1,0.696634938280182,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Leishmaniasis","multiGSEA"
"261","(KEGG) Chagas disease",0.700617283950617,0.960134541145893,0.525547445255474,1,0.562790697674419,1,0.960134541145893,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Chagas Disease","multiGSEA"
"262","(KEGG) African trypanosomiasis",0.232258064516129,0.696634938280182,0.535294117647059,1,0.881932021466905,1,0.696634938280182,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"African Trypanosomiasis","multiGSEA"
"263","(KEGG) Malaria",0.83547557840617,0.986151009732882,0.866995073891626,1,NA,NA,0.986151009732882,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Malaria","multiGSEA"
"264","(KEGG) Toxoplasmosis",0.363344051446945,0.790953037163418,0.688461538461538,1,0.365558912386707,1,0.790953037163418,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Toxoplasmosis","multiGSEA"
"265","(KEGG) Amoebiasis",0.238325281803543,0.696634938280182,0.9375,1,0.892280071813286,1,0.696634938280182,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Amoebiasis","multiGSEA"
"266","(KEGG) Staphylococcus aureus infection",0.322751322751323,0.770774789241269,0.600985221674877,1,NA,NA,0.770774789241269,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Staphylococcus Aureus Infection","multiGSEA"
"267","(KEGG) Tuberculosis",0.0954063604240283,0.508833922261484,0.0101219394824977,0.15662696184349,0.548660084626234,1,0.242776226866252,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Tuberculosis","multiGSEA"
"268","(KEGG) Hepatitis C",0.927392739273927,0.99485559201199,0.788135593220339,1,1,1,0.99485559201199,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Hepatitis C","multiGSEA"
"269","(KEGG) Hepatitis B",0.641200545702592,0.938287442158794,0.120689655172414,0.75551724137931,0.871080139372822,1,0.942788730595467,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Hepatitis B","multiGSEA"
"270","(KEGG) Measles",0.508361204013378,0.881091617933723,0.27734375,1,0.95475113122172,1,0.881091617933723,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Measles","multiGSEA"
"271","(KEGG) Human cytomegalovirus infection",0.319946452476573,0.770774789241269,1,1,0.537662337662338,1,0.770774789241269,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Human Cytomegalovirus Infection","multiGSEA"
"272","(KEGG) Influenza A",0.290414878397711,0.737935072228263,0.67741935483871,1,0.764350453172205,1,0.737935072228263,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Influenza A","multiGSEA"
"273","(KEGG) Human papillomavirus infection",0.90718954248366,0.99485559201199,0.0517582475885244,0.450009208200226,0.849350649350649,1,0.957787979174091,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Human Papillomavirus Infection","multiGSEA"
"274","(KEGG) Human T-cell leukemia virus 1 infection",0.69140625,0.960134541145893,0.0291177013583083,0.293994855650016,0.960988296488947,1,0.80398765224616,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Human T-Cell Leukemia Virus 1 Infection","multiGSEA"
"275","(KEGG) Kaposi sarcoma-associated herpesvirus infection",0.726235741444867,0.960134541145893,0.480519480519481,1,0.898954703832753,1,0.960134541145893,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Kaposi Sarcoma-Associated Herpesvirus Infection","multiGSEA"
"276","(KEGG) Herpes simplex virus 1 infection",0.238095238095238,0.696634938280182,0.857874519846351,1,0.615885416666667,1,0.696634938280182,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Herpes Simplex Virus 1 Infection","multiGSEA"
"277","(KEGG) Epstein-Barr virus infection",0.8,0.980842911877395,0.227906976744186,1,0.969924812030075,1,0.980842911877395,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Epstein-Barr Virus Infection","multiGSEA"
"278","(KEGG) Human immunodeficiency virus 1 infection",0.962466487935657,0.99485559201199,0.993857493857494,1,0.932291666666667,1,0.99485559201199,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Human Immunodeficiency Virus 1 Infection","multiGSEA"
"279","(KEGG) Coronavirus disease - COVID-19",0.068610791333836,0.456159225389995,2.05009076382647e-21,6.41678409077684e-19,0.760416666666667,1,1.4365273704725e-10,1.52271901270085e-08,"X19O2NoCyA - X1O2NoCyA",7.81738022961998,"Coronavirus Disease - Covid-19","multiGSEA"
"280","(KEGG) Pathways in cancer",0.0465536385503922,0.392036753445636,0.444444444444444,1,0.621287128712871,1,0.392036753445636,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Pathways In Cancer","multiGSEA"
"281","(KEGG) Transcriptional misregulation in cancer",0.0100798867847628,0.179197987284673,0.910858995137763,1,0.419902912621359,1,0.179197987284673,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Transcriptional Misregulation In Cancer","multiGSEA"
"282","(KEGG) Viral carcinogenesis",0.716150081566069,0.960134541145893,0.694029850746269,1,0.247191011235955,1,0.960134541145893,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Viral Carcinogenesis","multiGSEA"
"283","(KEGG) Chemical carcinogenesis - DNA adducts",0.338666666666667,0.770774789241269,0.358288770053476,1,0.859126984126984,1,0.770774789241269,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Chemical Carcinogenesis - Dna Adducts","multiGSEA"
"284","(KEGG) Proteoglycans in cancer",0.533073929961089,0.88788958786806,0.815483870967742,1,0.488188976377953,1,0.88788958786806,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Proteoglycans In Cancer","multiGSEA"
"285","(KEGG) MicroRNAs in cancer",0.339416058394161,0.770774789241269,0.658536585365854,1,0.775675675675676,1,0.770774789241269,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Micrornas In Cancer","multiGSEA"
"286","(KEGG) Chemical carcinogenesis - receptor activation",0.492917847025496,0.881091617933723,0.496296296296296,1,0.151296829971182,1,0.881091617933723,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Chemical Carcinogenesis - Receptor Activation","multiGSEA"
"287","(KEGG) Chemical carcinogenesis - reactive oxygen species",0.642140468227425,0.938287442158794,0.0303110262283836,0.296479725296377,0.536507936507936,1,0.761566727448102,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Chemical Carcinogenesis - Reactive Oxygen Species","multiGSEA"
"288","(KEGG) Colorectal cancer",0.0719249148811043,0.456159225389995,0.975,1,0.423493044822257,1,0.456159225389995,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Colorectal Cancer","multiGSEA"
"289","(KEGG) Renal cell carcinoma",0.0773638968481375,0.456159225389995,0.0118588480547029,0.161383453961827,0.235294117647059,1,0.218567152116712,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Renal Cell Carcinoma","multiGSEA"
"290","(KEGG) Pancreatic cancer",0.115501519756839,0.556025840944531,0.981132075471698,1,0.991266375545852,1,0.556025840944531,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Pancreatic Cancer","multiGSEA"
"291","(KEGG) Endometrial cancer",0.865963855421687,0.986151009732882,0.605673758865248,1,0.983333333333333,1,0.986151009732882,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Endometrial Cancer","multiGSEA"
"292","(KEGG) Glioma",0.952307692307692,0.99485559201199,0.496551724137931,1,0.723664122137405,1,0.99485559201199,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Glioma","multiGSEA"
"293","(KEGG) Prostate cancer",0.887072808320951,0.99485559201199,0.925423728813559,1,0.421221864951768,1,0.99485559201199,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Prostate Cancer","multiGSEA"
"294","(KEGG) Thyroid cancer",0.67379679144385,0.960134541145893,0.513274336283186,1,0.767482517482518,1,0.960134541145893,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Thyroid Cancer","multiGSEA"
"295","(KEGG) Basal cell carcinoma",0.522598870056497,0.881091617933723,0.438709677419355,1,0.0454545454545455,1,0.881091617933723,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Basal Cell Carcinoma","multiGSEA"
"296","(KEGG) Melanoma",0.405714285714286,0.854086877145635,0.89589905362776,1,0.421974522292994,1,0.854086877145635,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Melanoma","multiGSEA"
"297","(KEGG) Bladder cancer",0.409574468085106,0.854086877145635,0.715542521994135,1,0.47103274559194,1,0.854086877145635,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Bladder Cancer","multiGSEA"
"298","(KEGG) Chronic myeloid leukemia",0.508172362555721,0.881091617933723,0.944444444444444,1,0.901960784313726,1,0.881091617933723,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Chronic Myeloid Leukemia","multiGSEA"
"299","(KEGG) Acute myeloid leukemia",0.214395099540582,0.696634938280182,0.952112676056338,1,0.831746031746032,1,0.696634938280182,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Acute Myeloid Leukemia","multiGSEA"
"300","(KEGG) Small cell lung cancer",0.0424498904381497,0.392036753445636,0.885793871866295,1,0.85981308411215,1,0.392036753445636,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Small Cell Lung Cancer","multiGSEA"
"301","(KEGG) Non-small cell lung cancer",0.51355421686747,0.881091617933723,0.975694444444444,1,0.572271386430678,1,0.881091617933723,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Non-Small Cell Lung Cancer","multiGSEA"
"302","(KEGG) Breast cancer",0.923295454545455,0.99485559201199,0.252112676056338,1,0.155589123867069,1,0.99485559201199,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Breast Cancer","multiGSEA"
"303","(KEGG) Hepatocellular carcinoma",0.948579161028417,0.99485559201199,0.984210526315789,1,0.395095367847411,1,0.99485559201199,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Hepatocellular Carcinoma","multiGSEA"
"304","(KEGG) Gastric cancer",0.0844594594594595,0.474158368895211,0.893646408839779,1,0.572519083969466,1,0.474158368895211,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Gastric Cancer","multiGSEA"
"305","(KEGG) Central carbon metabolism in cancer",2.3315045604178e-05,0.001065830656191,0.0105720994465191,0.15662696184349,0.899236641221374,1,0.00195856544678293,0.0692026457863302,"X19O2NoCyA - X1O2NoCyA",1.15987730108605,"Central Carbon Metabolism In Cancer","multiGSEA"
"306","(KEGG) Choline metabolism in cancer",0.020797930670095,0.283831976599207,0.252100840336134,1,0.983076923076923,1,0.283831976599207,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Choline Metabolism In Cancer","multiGSEA"
"307","(KEGG) PD-L1 expression and PD-1 checkpoint pathway in cancer",0.629850746268657,0.938287442158794,0.563432835820896,1,0.909090909090909,1,0.938287442158794,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","multiGSEA"
"308","(KEGG) Asthma",0.790606653620352,0.980475182310045,NA,NA,NA,NA,0.980475182310045,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Asthma","multiGSEA"
"309","(KEGG) Autoimmune thyroid disease",0.588688946015424,0.923433640808509,0.311111111111111,1,NA,NA,0.923433640808509,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Autoimmune Thyroid Disease","multiGSEA"
"310","(KEGG) Inflammatory bowel disease",0.826498422712934,0.986151009732882,0.5375,1,0.389587073608618,1,0.986151009732882,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Inflammatory Bowel Disease","multiGSEA"
"311","(KEGG) Systemic lupus erythematosus",0.776699029126214,0.980475182310045,NA,NA,NA,NA,0.980475182310045,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Systemic Lupus Erythematosus","multiGSEA"
"312","(KEGG) Rheumatoid arthritis",0.241645244215938,0.696634938280182,0.698823529411765,1,NA,NA,0.696634938280182,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Rheumatoid Arthritis","multiGSEA"
"313","(KEGG) Allograft rejection",0.0469834766742573,0.392036753445636,0.00295957871201896,0.0712575489893796,0.383050847457627,1,0.109213456963586,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Allograft Rejection","multiGSEA"
"314","(KEGG) Graft-versus-host disease",0.445569620253165,0.869383490073145,0.00465190917058759,0.0970698380262611,0.995505617977528,1,0.450773598515843,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Graft-Versus-Host Disease","multiGSEA"
"315","(KEGG) Hypertrophic cardiomyopathy",0.0648318156974576,0.456159225389995,0.753926701570681,1,0.418604651162791,1,0.456159225389995,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Hypertrophic Cardiomyopathy","multiGSEA"
"316","(KEGG) Arrhythmogenic right ventricular cardiomyopathy",0.236040609137056,0.696634938280182,0.291044776119403,1,NA,NA,0.696634938280182,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Arrhythmogenic Right Ventricular Cardiomyopathy","multiGSEA"
"317","(KEGG) Dilated cardiomyopathy",0.475274725274725,0.881091617933723,0.933534743202417,1,0.231597845601436,1,0.881091617933723,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Dilated Cardiomyopathy","multiGSEA"
"318","(KEGG) Diabetic cardiomyopathy",0.766312594840668,0.980475182310045,0.85997171145686,1,0.59190031152648,1,0.980475182310045,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Diabetic Cardiomyopathy","multiGSEA"
"319","(KEGG) Viral myocarditis",0.222826086956522,0.696634938280182,0.125,0.767156862745098,0.116279069767442,1,0.810523288071525,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Viral Myocarditis","multiGSEA"
"320","(KEGG) Lipid and atherosclerosis",0.526104417670683,0.881431485102715,0.575471698113208,1,0.351145038167939,1,0.881431485102715,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Lipid And Atherosclerosis","multiGSEA"
"321","(KEGG) Fluid shear stress and atherosclerosis",0.00675061097524057,0.151507340554467,0.936657681940701,1,0.0868167202572347,1,0.151507340554467,0.99659520468986,"X19O2NoCyA - X1O2NoCyA",0.00148120685163988,"Fluid Shear Stress And Atherosclerosis","multiGSEA"
"322","(KEGG) Valine, leucine and isoleucine biosynthesis",NA,NA,NA,NA,NA,NA,NA,NA,"X19O2NoCyA - X1O2NoCyA",NA,"Valine, Leucine And Isoleucine Biosynthesis","multiGSEA"
"323","(KEGG) Neomycin, kanamycin and gentamicin biosynthesis",NA,NA,NA,NA,NA,NA,NA,NA,"X19O2NoCyA - X1O2NoCyA",NA,"Neomycin, Kanamycin And Gentamicin Biosynthesis","multiGSEA"
"324","(KEGG) Protein digestion and absorption",NA,NA,NA,NA,NA,NA,NA,NA,"X19O2NoCyA - X1O2NoCyA",NA,"Protein Digestion And Absorption","multiGSEA"
"325","(KEGG) Nicotine addiction",NA,NA,NA,NA,NA,NA,NA,NA,"X19O2NoCyA - X1O2NoCyA",NA,"Nicotine Addiction","multiGSEA"
"326","(KEGG) Glycolysis / Gluconeogenesis",2.60894397326532e-10,8.34862071444901e-08,0.000239830707982989,0.00834077906651951,0.802978235967927,0.998881431767338,0.00416635061184339,0.333308048947472,"X19O2NoCyA - X1O2PlusCyA",0.4771541985769,"Glycolysis / Gluconeogenesis","multiGSEA"
"327","(KEGG) Citrate cycle (TCA cycle)",0.741596638655462,0.937987843358687,0.00830123021368109,0.108261877370091,0.938725490196078,0.998881431767338,0.973771399094986,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Citrate Cycle (Tca Cycle)","multiGSEA"
"328","(KEGG) Pentose phosphate pathway",0.0552268244575937,0.330631060244794,0.309707241910632,0.595220194765565,0.455380577427822,0.998881431767338,0.950631114554765,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Pentose Phosphate Pathway","multiGSEA"
"329","(KEGG) Pentose and glucuronate interconversions",0.542574257425743,0.838762137083274,0.358458961474037,0.626802541571919,NA,NA,0.823367643832163,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Pentose And Glucuronate Interconversions","multiGSEA"
"330","(KEGG) Fructose and mannose metabolism",0.00011834891987537,0.00420796159556872,0.000205550354101621,0.00804215760422593,0.71259842519685,0.998881431767338,0.125876298387425,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Fructose And Mannose Metabolism","multiGSEA"
"331","(KEGG) Galactose metabolism",0.1284046692607,0.483405813687343,0.0124472590604482,0.14357884394378,0.226377952755905,0.998881431767338,0.869981445483953,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Galactose Metabolism","multiGSEA"
"332","(KEGG) Ascorbate and aldarate metabolism",0.0845360824742268,0.372651772854035,0.160899653979239,0.434151652547429,NA,NA,0.364316880819069,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Ascorbate And Aldarate Metabolism","multiGSEA"
"333","(KEGG) Fatty acid biosynthesis",0.640316205533597,0.894765003365725,0.0205739749437275,0.174044706956398,0.254901960784314,0.998881431767338,0.974179613129666,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Fatty Acid Biosynthesis","multiGSEA"
"334","(KEGG) Fatty acid elongation",0.847953216374269,0.957308274381445,0.0441640378548896,0.23045515394913,0.58578431372549,0.998881431767338,0.990158431085082,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Fatty Acid Elongation","multiGSEA"
"335","(KEGG) Fatty acid degradation",0.50281425891182,0.822073549346277,6.09064276097482e-06,0.000381274236837024,0.771717171717172,0.998881431767338,0.638526768732738,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Fatty Acid Degradation","multiGSEA"
"336","(KEGG) Steroid biosynthesis",0.823204419889503,0.951269173340573,0.0406654691837103,0.23045515394913,0.980392156862745,0.998881431767338,0.989161208814739,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Steroid Biosynthesis","multiGSEA"
"337","(KEGG) Primary bile acid biosynthesis",0.824528301886792,0.951269173340573,0.0161773409001591,0.168875072576926,NA,NA,0.689358003860166,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Primary Bile Acid Biosynthesis","multiGSEA"
"338","(KEGG) Ubiquinone and other terpenoid-quinone biosynthesis",0.826415094339623,0.951269173340573,0.68801652892562,0.841207709194215,NA,NA,0.969849385566488,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Ubiquinone And Other Terpenoid-Quinone Biosynthesis","multiGSEA"
"339","(KEGG) Steroid hormone biosynthesis",0.0486381322957198,0.311284046692607,0.00777419865936431,0.108261877370091,NA,NA,0.110871245084436,0.999985184376368,"X19O2NoCyA - X1O2PlusCyA",6.43439125427424e-06,"Steroid Hormone Biosynthesis","multiGSEA"
