"","ingroup_n","ingroupnames","ingroup_mean","outgroup_n","outgroup_mean","zscore","oddsratio","pvalue","BH_pvalue","SignedBH_pvalue","background_n","background_mean","Method","Pathway","Contrast","negativelog10pvalue","negativelog10FDR"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION1",99,"ATP6V1G1, CHUK, PTPN11, MAP2K4, ADAM17, ATP6V0A1, ATP6AP1, F11R, MAPK9, IKBKB, ATP6V1F, CASP3, ATP6V0A2, ATP6V0D1, NFKB1, RAC1, IKBKG, MAPK14, RELA, ATP6V1H, ADAM10, CSK, GIT1, ATP6V1D, ATP6V1A, PLCG1, PLCG2, ATP6V1E1, ATP6V1B2, LYN, CDC42, ATP6V1C1, ATP6V0C",7.76482730547953,99,7.77990265321426,0.00846206128254834,-0.0150753477347267,0.952791226224324,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","X19O2NoCyA - X1O2NoCyA",0.0210022507065402,0.000420770183853057
"KEGG_LEISHMANIA_INFECTION1",78,"STAT1, ITGA4, MYD88, HLA-DMB, PTPN6, IRAK4, NCF4, MAP3K7, JAK1, ITGB1, MAPK3, NFKB1, NFKBIB, MARCKSL1, MAPK1, HLA-DRB4, HLA-DRB5, HLA-DRB3, MAPK14, RELA, TGFB1, IFNG, HLA-DPB1, TAB1, CYBA, HLA-DRA",7.63639209613766,78,7.60685536979014,-0.0222703166985258,0.0295367263475157,0.886557347830753,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_LEISHMANIA_INFECTION","X19O2NoCyA - X1O2NoCyA",0.0522931663903074,0.000420770183853057
"KEGG_PATHWAYS_IN_CANCER1",324,"STAT3, TFG, STAT1, BIRC5, FN1, XIAP, PML, JUP, GSTP1, FZD6, LEF1, MSH6, CTBP1, JAK1, NRAS, ARNT, TPR, STAT5B, NFKB2, NFKB1, TPM3, MYC, CCDC6, TRAF5, TGFB1, TRAF2, RBX1, TGFBR2, HSP90B1, RALA, FOXO1, BIRC2, APC, PIAS4, PLCG1, PLCG2, BCR, CASP9, MAX, CASP8, MTOR, BAD, MAPK9, MAP2K2, BAX, MAP2K1, RB1, CASP3, CUL2, GRB2, SMAD3, ETS1, SMAD4, SMAD2, RUNX1, IKBKG, CBL, CTNNB1, STK4, CREBBP, BRAF, MLH1, IKBKB, ITGB1, DAPK3, PIAS1, RELA, APPL1, FH, HSP90AA1, TRAF4, BCL2L1, MSH2, RALBP1, HSP90AB1, MSH3, CRK, CYCS, CRKL, CDC42, CHUK, PRKCA, SLC2A1, FADD, RHOA, ELOC, ELOB, RAC2, DVL2, BID, MAPK3, RAC1, MAPK1, ARAF, EGLN1, CDK2, TP53, PIK3CA, PIK3CB, CCNE2, CDK6, FAS, PIK3CD, HDAC1, HDAC2, PIK3CG, CKS1B, PIK3R1",7.8406372487125,324,7.79563459110504,-0.0195986790094894,0.0450026576074603,0.800778609177792,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_PATHWAYS_IN_CANCER","X19O2NoCyA - X1O2NoCyA",0.0964875364779459,0.000420770183853057
"KEGG_COLORECTAL_CANCER1",105,"CASP9, BIRC5, RHOA, LEF1, MSH6, BAD, MAPK9, RAC2, BRAF, MLH1, MAP2K1, BAX, CASP3, SMAD3, MAPK3, SMAD4, RAC1, MYC, SMAD2, MAPK1, APPL1, CTNNB1, TGFB1, ARAF, TGFBR2, MSH2, APC, TP53, MSH3, PIK3CA, PIK3CB, CYCS, PIK3CD, PIK3CG, PIK3R1",7.54380853381613,105,7.47086754009403,-0.0370623457894829,0.0729409937221028,0.785031563286306,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_COLORECTAL_CANCER","X19O2NoCyA - X1O2NoCyA",0.105112881489779,0.000420770183853057
"KEGG_RENAL_CELL_CARCINOMA1",102,"PTPN11, PAK2, SLC2A1, CREBBP, ELOC, ELOB, MAP2K2, BRAF, MAP2K1, RAPGEF1, NRAS, ARNT, CUL2, GRB2, MAPK3, ETS1, RAC1, MAPK1, TGFB1, FH, ARAF, RBX1, RAP1A, RAP1B, EGLN1, CRK, PIK3CA, PIK3CB, CRKL, PIK3CD, GAB1, PIK3CG, PIK3R1, CDC42",8.04698487693705,102,7.9882619268824,-0.0282818189900565,0.0587229500546469,0.832631929389808,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_RENAL_CELL_CARCINOMA","X19O2NoCyA - X1O2NoCyA",0.0795469390030213,0.000420770183853057
"KEGG_PANCREATIC_CANCER1",108,"CASP9, STAT3, CHUK, ARHGEF6, STAT1, BAD, MAPK9, RAC2, BRAF, MAP2K1, IKBKB, RB1, JAK1, SMAD3, MAPK3, SMAD4, NFKB1, RAC1, SMAD2, MAPK1, IKBKG, RELA, TGFB1, ARAF, TGFBR2, BCL2L1, RALA, RALBP1, TP53, PIK3CA, PIK3CB, CDK6, PIK3CD, PIK3CG, PIK3R1, CDC42",7.47499162278515,108,7.42945085605008,-0.0231735173562942,0.0455407667350727,0.86272841158986,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_PANCREATIC_CANCER","X19O2NoCyA - X1O2NoCyA",0.0641258994310884,0.000420770183853057
"KEGG_ENDOMETRIAL_CANCER1",66,"CASP9, LEF1, BAD, MAP2K2, BRAF, MLH1, MAP2K1, ILK, NRAS, GRB2, MAPK3, MYC, MAPK1, CTNNB1, ARAF, APC, TP53, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1",7.21493565121482,66,7.10888087164196,-0.0517140546958373,0.106054779572865,0.760549069678114,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_ENDOMETRIAL_CANCER","X19O2NoCyA - X1O2NoCyA",0.118872760568314,0.000420770183853057
"KEGG_GLIOMA1",75,"SHC1, PRKCA, CALM1, MTOR, MAP2K2, BRAF, MAP2K1, RB1, NRAS, GRB2, MAPK3, MAPK1, ARAF, CAMK2B, CAMK2D, TP53, CALML3, PIK3CA, PIK3CB, CDK6, PIK3CD, PLCG1, PLCG2, PIK3CG, PIK3R1",8.02785402591265,75,8.0172026761239,-0.0052789802834938,0.0106513497887448,0.97362072587286,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_GLIOMA","X19O2NoCyA - X1O2NoCyA",0.0116101896707505,0.000420770183853057
"KEGG_PROSTATE_CANCER1",102,"CASP9, CHUK, MTOR, GSTP1, CREBBP, LEF1, BAD, MAP2K2, BRAF, MAP2K1, IKBKB, RB1, CREB1, NRAS, GRB2, MAPK3, NFKB1, MAPK1, IKBKG, RELA, CTNNB1, HSP90AA1, ARAF, HSP90B1, FOXO1, CDK2, HSP90AB1, TP53, PIK3CA, PIK3CB, CCNE2, PIK3CD, PIK3CG, PIK3R1",7.92601771827362,102,7.8831254005802,-0.0178313677146953,0.0428923176934211,0.897774679359788,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_PROSTATE_CANCER","X19O2NoCyA - X1O2NoCyA",0.0468326475079837,0.000420770183853057
"KEGG_THYROID_CANCER1",42,"CCDC6, TFG, CTNNB1, LEF1, MAP2K2, BRAF, MAP2K1, TP53, NRAS, TPR, MAPK3, MYC, TPM3, MAPK1",8.64466711330312,42,8.59358058270148,-0.0272024279218449,0.0510865306016441,0.899916120482576,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_THYROID_CANCER","X19O2NoCyA - X1O2NoCyA",0.0457979684598103,0.000420770183853057
"KEGG_BASAL_CELL_CARCINOMA1",18,"FZD6, LEF1, DVL2, CTNNB1, APC, TP53",6.25950568168924,18,6.06348469288184,-0.16869069437832,0.196020988807398,0.602259674975432,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_BASAL_CELL_CARCINOMA","X19O2NoCyA - X1O2NoCyA",0.220216214567987,0.000420770183853057
"KEGG_MELANOMA1",48,"BAD, MAP2K2, BRAF, MAP2K1, RB1, NRAS, MAPK3, MAPK1, ARAF, TP53, PIK3CA, PIK3CB, CDK6, PIK3CD, PIK3CG, PIK3R1",7.52448494887345,48,7.46754571179926,-0.0275289855036528,0.056939237074193,0.889401772657888,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_MELANOMA","X19O2NoCyA - X1O2NoCyA",0.0509020092981793,0.000420770183853057
"KEGG_BLADDER_CANCER1",36,"ARAF, MAP2K2, RPS6KA5, BRAF, MAP2K1, RB1, TP53, NRAS, MAPK3, DAPK3, MYC, MAPK1",7.51621725233189,36,7.39544141868752,-0.0539812653264821,0.120775833644372,0.807046465705324,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_BLADDER_CANCER","X19O2NoCyA - X1O2NoCyA",0.0931014600505653,0.000420770183853057
"KEGG_CHRONIC_MYELOID_LEUKEMIA1",117,"CHUK, PTPN11, SHC1, BAD, CTBP1, MAP2K2, BRAF, MAP2K1, IKBKB, RB1, NRAS, GRB2, STAT5B, SMAD3, MAPK3, SMAD4, NFKB1, MYC, MAPK1, RUNX1, IKBKG, RELA, CBL, TGFB1, ARAF, TGFBR2, BCL2L1, TP53, CRK, PIK3CA, PIK3CB, CDK6, CRKL, PIK3CD, HDAC1, BCR, HDAC2, PIK3CG, PIK3R1",7.48553404809092,117,7.46011032507319,-0.0133987372026219,0.0254237230177345,0.917601341969001,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_CHRONIC_MYELOID_LEUKEMIA","X19O2NoCyA - X1O2NoCyA",0.0373459599615121,0.000420770183853057
"KEGG_ACUTE_MYELOID_LEUKEMIA1",87,"CHUK, STAT3, PML, JUP, MTOR, LEF1, BAD, PIM2, MAP2K2, BRAF, MAP2K1, IKBKB, RPS6KB1, NRAS, GRB2, STAT5B, MAPK3, NFKB1, MYC, MAPK1, RUNX1, IKBKG, RELA, ARAF, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1",7.28385889543513,87,7.26026735844656,-0.0112765760797392,0.0235915369885724,0.938710091229588,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_ACUTE_MYELOID_LEUKEMIA","X19O2NoCyA - X1O2NoCyA",0.0274685133989051,0.000420770183853057
"KEGG_SMALL_CELL_LUNG_CANCER1",90,"CASP9, MAX, CHUK, FN1, XIAP, IKBKB, RB1, ITGB1, NFKB1, MYC, PIAS1, IKBKG, RELA, TRAF5, TRAF2, TRAF4, BCL2L1, BIRC2, CDK2, PIAS4, TP53, PIK3CA, PIK3CB, CCNE2, CYCS, CDK6, PIK3CD, PIK3CG, PIK3R1, CKS1B",6.91289437411438,90,6.81632600732214,-0.0534721589464097,0.0965683667922432,0.708431444001709,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_SMALL_CELL_LUNG_CANCER","X19O2NoCyA - X1O2NoCyA",0.149702170726791,0.000420770183853057
"KEGG_NON_SMALL_CELL_LUNG_CANCER1",66,"CASP9, PRKCA, BAD, MAP2K2, BRAF, MAP2K1, RB1, NRAS, GRB2, MAPK3, MAPK1, STK4, ARAF, TP53, PIK3CA, PIK3CB, CDK6, PIK3CD, PLCG1, PLCG2, PIK3CG, PIK3R1",7.99506091432333,66,7.93407985212476,-0.0283726436466658,0.0609810621985778,0.867854331759153,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_NON_SMALL_CELL_LUNG_CANCER","X19O2NoCyA - X1O2NoCyA",0.0615531644804101,0.000420770183853057
"KEGG_ASTHMA1",18,"HLA-DRB4, HLA-DRB5, HLA-DRB3, HLA-DMB, HLA-DPB1, HLA-DRA",7.73264297120998,18,7.57119754480635,-0.0941582435001781,0.16144542640363,0.771940615226079,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_ASTHMA","X19O2NoCyA - X1O2NoCyA",0.112416108306256,0.000420770183853057
"KEGG_AUTOIMMUNE_THYROID_DISEASE1",33,"HLA-C, HLA-B, HLA-DMB, HLA-A, HLA-DRB4, HLA-DRB5, HLA-DRB3, HLA-E, HLA-DPB1, FAS, HLA-DRA",7.36631565277614,33,7.13704985538924,-0.119256347340403,0.229265797386895,0.617734115284752,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_AUTOIMMUNE_THYROID_DISEASE","X19O2NoCyA - X1O2NoCyA",0.209198413441667,0.000420770183853057
"KEGG_ALLOGRAFT_REJECTION1",36,"HLA-DRB4, HLA-DRB5, HLA-DRB3, IFNG, HLA-C, HLA-B, HLA-DMB, HLA-E, HLA-A, HLA-DPB1, FAS, HLA-DRA",7.30518227931384,36,7.10075385531384,-0.110943644847164,0.204428423999995,0.628335450777498,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_ALLOGRAFT_REJECTION","X19O2NoCyA - X1O2NoCyA",0.201808436634986,0.000420770183853057
"KEGG_GRAFT_VERSUS_HOST_DISEASE1",36,"HLA-DRB4, HLA-DRB5, HLA-DRB3, IFNG, HLA-C, HLA-B, HLA-DMB, HLA-E, HLA-A, HLA-DPB1, FAS, HLA-DRA",7.30518227931384,36,7.10075385531384,-0.110943644847164,0.204428423999995,0.628335450777498,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_GRAFT_VERSUS_HOST_DISEASE","X19O2NoCyA - X1O2NoCyA",0.201808436634986,0.000420770183853057
"KEGG_VIRAL_MYOCARDITIS1",81,"CASP9, CASP8, EIF4G3, ITGAL, ICAM1, HLA-C, HLA-B, HLA-DMB, HLA-A, RAC2, BID, CASP3, EIF4G2, EIF4G1, RAC1, HLA-DRB4, HLA-DRB5, HLA-DRB3, DAG1, ACTB, HLA-E, HLA-DPB1, CYCS, MYH9, FYN, MYH10, HLA-DRA",8.45800042838788,81,8.36064514534323,-0.0430751810936864,0.097355283044644,0.781872599396142,0.999031610039573,NA,NA,NA,"Proteomics","KEGG_VIRAL_MYOCARDITIS","X19O2NoCyA - X1O2NoCyA",0.106864006386146,0.000420770183853057
"KEGG_N_GLYCAN_BIOSYNTHESIS2",3,"STT3B",9.11554899675491,3,5.12365638522292,-5.93689141474124,3.99189261153199,0.00592930933115723,0.104733299224925,NA,NA,NA,"Phosphoproteomics","KEGG_N_GLYCAN_BIOSYNTHESIS","X19O2NoCyA - X1O2NoCyA",2.22699589198758,0.979915215452015
"KEGG_GLYCEROLIPID_METABOLISM2",9,"DGKZ, DGKD, DGKI",4.45008833254975,9,6.96126844507501,2.9499210299867,-2.51118011252527,0.0568910544241054,0.354997904438454,NA,NA,NA,"Phosphoproteomics","KEGG_GLYCEROLIPID_METABOLISM","X19O2NoCyA - X1O2NoCyA",1.24495601690323,0.449774210588574
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM2",15,"DGKZ, DGKD, PCYT1A, PTDSS2, DGKI",6.3909801133609,15,8.01341169124973,0.971188576810153,-1.62243157788883,0.129987545150973,0.525637896018148,NA,NA,NA,"Phosphoproteomics","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM","X19O2NoCyA - X1O2NoCyA",0.886098257934194,0.279313331731609
"KEGG_ETHER_LIPID_METABOLISM2",3,"AGPS",6.81474679859939,3,7.29866171850966,0.681080677464309,-0.483914919910279,0.415726934447571,0.687617543442283,NA,NA,NA,"Phosphoproteomics","KEGG_ETHER_LIPID_METABOLISM","X19O2NoCyA - X1O2NoCyA",0.381191837165635,0.162653051526895
"KEGG_SPHINGOLIPID_METABOLISM2",3,"SGPP1",9.44726838177395,3,8.49501279266092,-3.63928892074811,0.952255589113031,0.0237175575045707,0.189763255828926,NA,NA,NA,"Phosphoproteomics","KEGG_SPHINGOLIPID_METABOLISM","X19O2NoCyA - X1O2NoCyA",1.62493003777427,0.721787876922459
"KEGG_RIBOFLAVIN_METABOLISM2",6,"MTMR6, MTMR2",4.48254602457262,6,8.10358289368708,4.72187910161564,-3.62103686911445,0.131840750286068,0.525637896018148,NA,NA,NA,"Phosphoproteomics","KEGG_RIBOFLAVIN_METABOLISM","X19O2NoCyA - X1O2NoCyA",0.879950334134731,0.279313331731609
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM2",3,"NADK",8.58070708349604,3,10.0415964971558,4.1759693600576,-1.46088941365976,0.00586543311520784,0.104733299224925,NA,NA,NA,"Phosphoproteomics","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","X19O2NoCyA - X1O2NoCyA",2.23169991319895,0.979915215452015
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS2",6,"PANK1, PANK2",8.10364724940049,6,9.05348942964282,1.96422161441224,-0.949842180242328,0.00312939990396852,0.0824075308045044,NA,NA,NA,"Phosphoproteomics","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","X19O2NoCyA - X1O2NoCyA",2.50453893509945,1.08403309852867
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS2",15,"LARS1, SEPSECS, DARS1, HARS2, MARS1",7.75782447053597,15,7.95752935528813,0.156456514761826,-0.199704884752164,0.631292180455862,0.791620353270049,NA,NA,NA,"Phosphoproteomics","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","X19O2NoCyA - X1O2NoCyA",0.199769590057887,0.101483048221027
"KEGG_BASAL_TRANSCRIPTION_FACTORS2",30,"TAF2, TAF4, TAF1, TAF9B, TAF12, TAF7, GTF2F1, TAF4B, TAF6, GTF2I",7.53485196425075,30,8.17752059625085,0.346757375487576,-0.642668632000099,0.308490016402392,0.620869909721501,NA,NA,NA,"Phosphoproteomics","KEGG_BASAL_TRANSCRIPTION_FACTORS","X19O2NoCyA - X1O2NoCyA",0.510758886384417,0.206999387598976
"KEGG_NON_HOMOLOGOUS_END_JOINING2",18,"XRCC4, MRE11, POLM, RAD50, XRCC6, PRKDC",6.54877115089891,18,7.65261689160804,0.782963978563944,-1.10384574070913,0.185433961571973,0.542566035710588,NA,NA,NA,"Phosphoproteomics","KEGG_NON_HOMOLOGOUS_END_JOINING","X19O2NoCyA - X1O2NoCyA",0.731810723413857,0.265547396282403
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT2",18,"STX10, SEC22B, VAMP4, VAMP8, SNAP23, BET1L",8.2083721522149,18,8.04513167446479,-0.119254709175932,0.16324047775011,0.689404871320785,0.803861288628298,NA,NA,NA,"Phosphoproteomics","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","X19O2NoCyA - X1O2NoCyA",0.161525652201262,0.0948188850581937
"KEGG_LYSOSOME2",30,"IGF2R, LAPTM5, AP3B1, GGA2, AP3D1, AP4E1, M6PR, GGA3, ATP6V0A2, CLTA",7.39957194992972,30,7.68867501941878,0.219518207916763,-0.289103069489062,0.615292785843419,0.791620353270049,NA,NA,NA,"Phosphoproteomics","KEGG_LYSOSOME","X19O2NoCyA - X1O2NoCyA",0.210918176878104,0.101483048221027
"KEGG_CARDIAC_MUSCLE_CONTRACTION2",6,"SLC9A1, ATP1A1",8.20920020783486,6,8.36145205545984,0.107789231609219,-0.152251847624974,0.833187477989467,0.907887044981626,NA,NA,NA,"Phosphoproteomics","KEGG_CARDIAC_MUSCLE_CONTRACTION","X19O2NoCyA - X1O2NoCyA",0.0792572657057395,0.0419681809862918
"KEGG_RENIN_ANGIOTENSIN_SYSTEM2",9,"LNPEP, THOP1, MME",9.07574292684994,9,9.20763306420544,0.1454288820858,-0.131890137355501,0.755703103794702,0.859000650356568,NA,NA,NA,"Phosphoproteomics","KEGG_RENIN_ANGIOTENSIN_SYSTEM","X19O2NoCyA - X1O2NoCyA",0.121648794060981,0.066006507360653
"KEGG_CIRCADIAN_RHYTHM_MAMMAL2",3,"PER1",0,3,8.99671062953221,123.991694218975,-8.99671062953221,2.16810061550953e-05,0.00175883800556696,NA,NA,NA,"Phosphoproteomics","KEGG_CIRCADIAN_RHYTHM_MAMMAL","X19O2NoCyA - X1O2NoCyA",4.66392056726896,2.75477415856877
"KEGG_TASTE_TRANSDUCTION2",3,"ITPR3",9.46948073465881,3,10.1578121580774,25.6420504344529,-0.688331423418585,0.00102876322894728,0.032508918034734,NA,NA,NA,"Phosphoproteomics","KEGG_TASTE_TRANSDUCTION","X19O2NoCyA - X1O2NoCyA",2.98768456711686,1.48799748449846
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION2",6,"MDH1, ATP1A1",9.77229904028112,6,9.55928930496685,-0.0780999070044161,0.213009735314273,0.868032827663095,0.909384651828675,NA,NA,NA,"Phosphoproteomics","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION","X19O2NoCyA - X1O2NoCyA",0.0614638501652754,0.041252379889392
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION2",33,"WAS, CTTN, ARPC1B, NCL, TUBA1C, ACTB, HCLS1, EZR, ARHGEF2, ARPC5L, FYN",8.32762822729047,33,9.17738790969559,0.549251990695706,-0.849759682405125,0.1482150287645,0.530128014915041,NA,NA,NA,"Phosphoproteomics","KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION","X19O2NoCyA - X1O2NoCyA",0.829107757364978,0.275619244629395
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS2",18,"MACROH2A1, H4-16, HLA-DRA, HLA-DOB, ACTN4, SSB",6.52364764528255,18,7.88105094373428,1.37461911934986,-1.35740329845173,0.110976462565769,0.508329922690409,NA,NA,NA,"Phosphoproteomics","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS","X19O2NoCyA - X1O2NoCyA",0.95476912267063,0.293854324928735
"KEGG_PRIMARY_IMMUNODEFICIENCY2",21,"IKBKG, BTK, BLNK, CD19, CD79A, LCK, PTPRC",9.0313770449983,21,8.99857114968019,-0.0228676757560719,0.0328058953181056,0.933948779527802,0.952025207518662,NA,NA,NA,"Phosphoproteomics","KEGG_PRIMARY_IMMUNODEFICIENCY","X19O2NoCyA - X1O2NoCyA",0.0296769410915436,0.0213515523074125
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM2",21,"ITGA4, EMD, ITGB7, PRKAB2, PRKAB1, PRKAA1, ACTB",8.05189984047815,21,8.44005579862716,0.246095351852721,-0.388155958149007,0.322223624032678,0.620869909721501,NA,NA,NA,"Phosphoproteomics","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","X19O2NoCyA - X1O2NoCyA",0.491842622169682,0.206999387598976
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC2",15,"ITGA4, EMD, ACTN4, ITGB7, ACTB",7.93422905058172,15,8.36587217819052,0.329663097953646,-0.431643127608793,0.300368530552101,0.620869909721501,NA,NA,NA,"Phosphoproteomics","KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC","X19O2NoCyA - X1O2NoCyA",0.522345570081613,0.206999387598976
"KEGG_DILATED_CARDIOMYOPATHY2",12,"ITGA4, EMD, ITGB7, ACTB",8.00571132962338,12,8.49517614171961,0.340054973753377,-0.489464812096228,0.341047445989651,0.6398708644109,NA,NA,NA,"Phosphoproteomics","KEGG_DILATED_CARDIOMYOPATHY","X19O2NoCyA - X1O2NoCyA",0.467185198432362,0.19390766434825
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS2",36,"ACSS2, PGK1, PGM2, TPI1, PGAM1, ENO1, PKM, PFKP, PFKL, LDHB, ALDOA, LDHA",9.61031511425811,36,10.2391370697958,0.446580298453399,-0.628821955537672,0.047587476235613,0.313284218551119,NA,NA,NA,"Phosphoproteomics","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","X19O2NoCyA - X1O2NoCyA",1.3225073270569,0.504061481814081
"KEGG_CITRATE_CYCLE_TCA_CYCLE2",6,"ACLY, MDH1",11.3188830929972,6,12.0949471458097,3.23333635039056,-0.776064052812512,0.016476207923884,0.162702553248354,NA,NA,NA,"Phosphoproteomics","KEGG_CITRATE_CYCLE_TCA_CYCLE","X19O2NoCyA - X1O2NoCyA",1.78314273603914,0.788605631740642
"KEGG_PENTOSE_PHOSPHATE_PATHWAY2",18,"PGM2, PGLS, PFKL, TKT, ALDOA, PFKP",8.38541671165647,18,9.48911364762087,0.566536577836336,-1.1036969359644,0.155732513244573,0.530128014915041,NA,NA,NA,"Phosphoproteomics","KEGG_PENTOSE_PHOSPHATE_PATHWAY","X19O2NoCyA - X1O2NoCyA",0.807620707607792,0.275619244629395
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM2",24,"PFKL, MTMR6, TPI1, PFKFB3, PFKFB2, MTMR2, ALDOA, PFKP",8.73541976637287,24,10.2709941246767,0.894969837954526,-1.53557435830385,0.0627516212624368,0.367213191091297,NA,NA,NA,"Phosphoproteomics","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM","X19O2NoCyA - X1O2NoCyA",1.20237504918981,0.43508172639437
"KEGG_GALACTOSE_METABOLISM2",9,"PGM2, PFKL, PFKP",10.0685399912237,9,11.0432411796026,1.41026680396452,-0.974701188378917,0.00814408499260701,0.116978675348355,NA,NA,NA,"Phosphoproteomics","KEGG_GALACTOSE_METABOLISM","X19O2NoCyA - X1O2NoCyA",2.08915770263654,0.931893300840341
"KEGG_FATTY_ACID_METABOLISM2",3,"HADHA",7.66913836627832,3,8.44083784744604,0.971305967198781,-0.77169948116772,0.234607136378163,0.545116581584555,NA,NA,NA,"Phosphoproteomics","KEGG_FATTY_ACID_METABOLISM","X19O2NoCyA - X1O2NoCyA",0.629658781468065,0.263510607219879
"KEGG_STEROID_BIOSYNTHESIS2",3,"DHCR7",9.38116049673224,3,5.26074995073574,-18.565051520972,4.1204105459965,2.22637722223666e-05,0.00175883800556696,NA,NA,NA,"Phosphoproteomics","KEGG_STEROID_BIOSYNTHESIS","X19O2NoCyA - X1O2NoCyA",4.65240124985922,2.75477415856877
"KEGG_OXIDATIVE_PHOSPHORYLATION2",9,"ATP5F1C, ATP6V0A2, PPA1",7.30543666345365,9,7.66717997023621,0.181411986023601,-0.361743306782552,0.620799177503046,0.791620353270049,NA,NA,NA,"Phosphoproteomics","KEGG_OXIDATIVE_PHOSPHORYLATION","X19O2NoCyA - X1O2NoCyA",0.207048867146332,0.101483048221027
"KEGG_PURINE_METABOLISM2",42,"PNPT1, POLD3, AMPD2, PDE4A, POLA1, PAICS, POLR2A, DCK, GMPS, IMPDH2, PKM, RRM2, NUDT5, PFAS",9.50301538175356,42,9.13395144325177,-0.229891156154343,0.369063938501789,0.229910995057484,0.545116581584555,NA,NA,NA,"Phosphoproteomics","KEGG_PURINE_METABOLISM","X19O2NoCyA - X1O2NoCyA",0.638440258923798,0.263510607219879
"KEGG_PYRIMIDINE_METABOLISM2",27,"PNPT1, POLD3, POLA1, CAD, POLR2A, DCK, UCKL1, RRM2, TK1",9.55386496382995,27,9.63662894912531,0.0496134595145554,-0.0827639852953652,0.823644550315376,0.90372110381826,NA,NA,NA,"Phosphoproteomics","KEGG_PYRIMIDINE_METABOLISM","X19O2NoCyA - X1O2NoCyA",0.0842601707562074,0.0439655758970343
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM2",3,"CAD",11.0523876246099,3,11.7841188095999,4.51081637511246,-0.731731184989979,0.0201698247535802,0.187460724180334,NA,NA,NA,"Phosphoproteomics","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","X19O2NoCyA - X1O2NoCyA",1.69529787515777,0.727089709581622
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM2",12,"LDHB, APIP, MAT2B, LDHA",8.08089889392616,12,7.3728632025583,-0.316882270222079,0.708035691367858,0.493134013402249,0.70954043903976,NA,NA,NA,"Phosphoproteomics","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM","X19O2NoCyA - X1O2NoCyA",0.307035041428587,0.149022847632384
