Gene,"Gr2_F2: 128N, Control, 781","Gr1_F1: 128C, Sample, 4","Gr1_F2: 126, Sample, 1","Gr1_F1: 126, Sample, 1","Gr1_F3: 128C, Sample, 4","Gr1_F2: 128C, Sample, 4","Gr2_F1: 128N, Control, 781","Gr2_F3: 128N, Control, 781","Gr1_F3: 126, Sample, 1"
ZMYM2,10.403331639949872,10.098558517938413,10.32023644524165,10.332596057789214,9.886001350624305,9.991521846075695,10.3041231193469,10.318316841334983,10.159871336778389
NCOA3,10.56081046872794,9.72349030214343,10.722039027385993,10.293586600038616,10.015693807105146,10.177170346341516,10.329572125765376,10.59535073603301,10.669505174363078
PFKP,9.257859234639628,9.436711542137214,10.309248960816616,10.301953395126096,9.953032377253239,9.380893916889667,10.054875603226776,9.85642552862553,10.986837536716163
LIMA1,10.434419730629225,10.77651528181284,10.98142457503897,10.947344716958144,10.710289863290697,10.791407116477767,10.501040995565925,10.02319989708933,10.856347711260378
MKI67,8.167919865551935,8.79960542245267,7.241268177329375,8.737416365937063,8.676662334857966,7.4950555283680185,8.860466258517167,9.318316841334983,8.714245517666123
LARP7,10.392639416986299,9.008988783227254,5.669593751188333,6.106432077816929,9.017921907997263,9.490850876740298,9.941487832669853,9.673485757337788,5.947198584262056
BRD8,9.512937943474656,10.645208082774683,8.324630615267186,9.08214904135387,8.477758266443889,10.31820384387725,9.987406142513606,10.12088584278779,7.377644358399907
PCNP,8.296457407371244,8.504223119912846,7.769507291436245,7.1888360730305285,7.3264294871223035,9.17217745317369,8.436295119839363,8.2635039567056,5.949534933017012
LDHB,9.960291600785224,9.600842114387302,10.337956336574438,9.846900693173989,9.631722738761946,9.895272322480183,10.156335936694358,10.165660751498667,9.948221202429142
FTSJ3,10.062181088849243,9.928666412304953,7.7528823662730915,7.59618975614441,9.117643101389092,9.528649452318252,9.265380633446183,10.053247125912426,7.072534599722955
PIAS1,9.830039776080827,9.559568289922748,10.548725597163887,10.36391571653872,10.12850993750829,9.813781191217037,9.582518369618358,9.63662462054365,10.97405602262563
AKT1S1,9.993646060016596,10.44024628710574,10.457483485312817,10.920427295963117,10.488040952288788,9.936048963676615,10.153805336079035,10.10682463009568,11.149302558706754
BNIP2,10.498849206531725,10.160879861839305,8.972118218384137,7.498250867527825,11.042411784764704,10.958552715431011,10.465260284277596,9.704076548091582,8.990671283975267
NBN,9.93766806760106,8.33851355532181,10.35909064501474,9.072802534544207,9.694009578421863,9.61305273776647,9.589089312909623,10.691743519171276,10.523267898568978
ZC3H4,9.40832974076739,9.823207993394394,9.80622737605188,10.09368164914815,10.043847540438906,9.73030029846004,9.920650594563984,9.950555897047511,10.091832039868027
ZDHHC5,7.476543706214256,10.363477739898778,8.774128144293584,9.767025732930545,8.505811553919594,9.371558862611963,9.137759661352186,10.180282152562604,7.88508622529017
GATAD2B,10.412358137208985,10.473807201399696,10.868050853745158,10.837549095222759,10.353808460474545,10.59656249740495,10.556984957594462,10.26725487215199,10.690172621264207
EIF3K,10.047805554007589,9.841564347730575,10.327440367724837,10.398529943505935,9.9179687275585,9.913038985630115,10.227495613538773,9.961160258136639,10.420065480212148
DDX5,8.83478704933734,8.117383366931483,8.681589817221239,8.479780264029099,7.961739072604138,8.34739990950854,8.604738534459921,8.474922700379798,8.240791332161956
RSF1,10.0574502721839,10.443875971400455,9.566054038171092,10.24697805961472,9.857825523923058,9.792139552277902,9.84203599652491,9.87375169060862,9.675780653573488
VAMP8,9.594137956011929,7.049848549450561,7.728600810643193,5.38543103719352,8.275193333902207,9.512740462803498,9.606035006116105,9.49545533300987,6.7251958172266635
DCK,10.111918113555461,10.002533761089955,10.668264527445562,10.566244354778568,9.971543553950772,10.175549550636191,10.094737505048093,10.089318056953081,10.449251838754893
MICALL1,10.12166301736623,10.404609397837712,10.336952800160514,10.778241436242544,10.491352073563435,9.95637615724967,9.790674308641485,10.238285305984153,10.82924704292121
NCOR2,9.182146019633214,9.548436624696041,9.009268782265666,9.993504543018014,9.70269216987247,8.689648608288815,8.67595703294175,10.087197615577951,9.959857075896375
CTDSPL2,8.821136185744049,8.162391328756906,9.150508905163967,8.143638309922036,8.31741261376487,9.07761687174007,9.539352708701346,9.337398902526743,8.352705566879903
ATR,10.033285333228658,9.983421187711585,10.922138369307456,10.542451531298877,10.230620933129867,10.357991783631057,10.197462446460598,9.66266837551754,10.79400964502097
CDCA8,8.798309782454597,7.3750394313469245,8.449148645375436,7.743488039789185,8.298749947248048,8.074676686294497,9.317186468292052,9.872520984591661,8.7431513941125
MSL1,9.429615964201735,9.57156305219755,10.025416444544186,10.156083076288681,9.682819062659398,9.539158811108031,9.5870273824021,9.518062975652523,10.27122956321564
PHRF1,9.192785959251125,10.182146019633214,10.052160452259024,9.92688896439114,10.220982851081777,10.295424574700316,10.060831009169126,10.260449140753328,9.999718196104018
LRIG1,8.83541884047548,9.237687990925362,9.378078055995504,9.169674511808749,9.347621368568134,9.325530331567558,9.277287400130357,9.528649452318252,9.339627347580395
ZRANB2,8.760220946466509,9.458816702790427,7.264911693074464,6.517275693209582,8.874674031635807,10.227375273626212,9.231941148308705,9.964629666720596,5.3110671022555955
RPP38,9.176921111644361,8.104860799708199,8.702172685365548,8.907791998350051,8.199672344836364,7.883865154509794,8.187352073200497,9.349612971824522,9.095924419998536
PUM1,10.28748152987444,9.773468927905194,9.974127743191422,10.011646582570775,10.047396607519977,9.747185966886576,10.093417564387961,9.750874439656846,10.417219615099091
RPTOR,10.164152707764607,10.393712212277322,10.775857155535412,10.811133822812181,9.775281048662972,10.364900678106887,10.210306058294142,10.06649287325877,10.278449458220482
N4BP1,9.88325423134128,9.295998461911388,10.516389486624844,9.673662417478937,10.038095924684514,10.165786350683955,9.996049727519756,10.19918154876397,10.508488076905577
LIG3,10.297374860528324,10.3741700760685,11.425373279628928,11.212131561563002,10.659103963473662,10.642954223480332,11.054739966970304,10.359969131898872,11.37487646713105
MAD2L1BP,10.369706389401882,9.760886242784911,9.793278158265885,9.572321267976868,9.388232596895552,10.082947360127847,10.256798386079389,10.293816474965949,9.112700132749362
NUP98,9.784144049485127,10.00996854220609,10.547087320664728,10.504818987632841,9.999154423122679,9.99957727351139,9.884475819086484,9.82288944734742,10.5640541965453
EIF4G2,10.795471506817748,10.311861819197684,11.36468185586456,10.798066720363062,10.680799034572981,10.950555897047511,10.037409678635857,10.096451624477593,11.137759661352186
AFF3,10.618018357571325,10.329908431382709,10.829722735086058,10.491452292037366,10.362272618102631,10.624795455860237,10.469336560326669,10.213833283099293,10.535858558616573
BICD2,9.890568290306586,10.24436383512051,11.081017333029447,10.781523646828727,9.582894659406847,10.6000057963472,10.04930403348226,9.933985654450428,10.15279185163912
SUPT5H,10.097110359268678,10.330356716957944,10.889960199658642,10.823924464942738,10.140701979901674,10.319220502523871,10.320800548881637,10.490449793879531,10.705459599165401
HNRNPC,9.956811731662748,10.356672044212097,6.157852169141737,5.979568100095187,9.181649223815327,10.745842362560461,9.820657653468926,9.8820316083521,4.542258049766918
CTR9,9.869593843240784,10.060155495254604,9.389953933464724,9.711322819211357,9.88050187112799,9.658925511492374,10.171552124811905,10.301267540565574,9.540709262671431
APIP,10.342852491046148,10.203959703239462,7.381975478557301,7.350497247084133,7.750204509279872,9.890416291671784,10.335278686669497,10.063529906300605,5.974988111991927
KPNA2,9.164906926675688,9.234577959784566,8.390168956200183,8.91707366287822,9.475328122622424,8.780047576061868,9.752213367865144,9.609548138999429,9.015693807105146
CAMK2D,10.539643506238036,10.849639666437405,6.199672344836364,6.917670434361761,10.51283920651805,10.018061050114445,8.562624039099871,10.046851165153976,6.633721812641012
CBLL1,9.084542673641922,9.844862655830818,10.295654156979747,10.311294208913425,9.99463629050958,9.830515206976838,8.792790294301064,9.426474433510823,10.3437409184722
MCM2,10.50442176983273,10.299322513450303,9.094869432718697,9.367196310025896,10.393068630835769,10.161005877914931,9.972836227178577,10.032734528586714,9.413839452379275
KHDRBS1,9.351160098022001,10.330356716957944,9.839046280040574,9.369379235303752,10.271346300282572,10.787576120869643,9.331364850495453,8.972692654004264,9.517669388133811
PCYT1A,10.333267182800954,9.419328202204774,10.687900522480746,10.758223214726724,9.382407876294957,9.40960308157458,10.287596959329308,10.042616980219485,10.851827107217375
CDCA3,9.24174486494015,9.94104760634058,9.077883864438322,9.37851162325373,9.475530791027742,9.687550651000702,9.549399641246644,9.41256984680521,8.791488516598584
ZNF638,10.312202278205964,10.284014344738006,9.941194363376553,10.053518666481812,9.528063348291953,10.147459346076984,10.02278391504765,9.88050187112799,9.29920801838728
GAPVD1,9.216260837165056,10.257152088947395,9.347842793638156,9.975418104059356,10.222794902868111,9.676662334857966,9.456149034647996,9.66426949231891,9.83478704933734
SLAIN1,9.78053976747196,9.375473912615346,9.17217745317369,9.28169825009883,9.365010076783024,9.215290305651234,9.958117666413022,9.432124272641563,9.316960287364898
CEP55,9.646198666468903,9.463115619892362,9.400879436282183,9.536247215688128,9.188094263926402,9.407692648665677,9.51096191927738,9.546315722817274,9.290018846932618
ZMYM4,9.870210577263595,8.870672954824592,8.225930411171055,5.232660756790275,10.125671763392587,10.11790278909403,10.288173968112302,9.507992798984928,7.0895828931247085
BBX,9.180655118665992,9.673309075561695,9.076815597050832,8.737754352360277,9.993221467368938,10.019590728357882,9.338290693648256,10.134811329796904,9.055282435501189
CSTF3,10.587496261811111,10.354359591260515,10.190688928768177,10.523071826940395,10.38629363515099,9.943247395901553,10.731149292211892,10.217715411350675,10.570994128743228
TERF2,9.996755927074162,9.752882366273091,10.837864421171425,10.57582284183742,10.15215806212803,9.973410377038265,10.106562940444883,9.710117632043445,11.057517964619848
AKAP1,9.486432820545422,9.781687561507184,8.738430087754779,9.187846909439575,9.721441019070326,9.578183968090094,8.984133594540978,9.203348002979762,8.968954727542215
WDHD1,10.020563316181706,9.992938336165814,9.794903181011348,9.127478520098219,10.054875603226776,10.76296331855745,10.186485701168607,10.40397066035345,9.191552781091683
RALGPS2,9.563386966162014,9.763378375104198,10.201878863299966,10.231941148308705,9.964196446646005,9.72468437437077,10.206037546246591,10.297260210785275,10.415952981970417
IMPDH2,9.881878707600446,9.80267791207183,8.605479518061669,8.457791260256041,9.60418254689794,10.12889652900921,9.901470319824266,9.967370377016113,8.291861369585218
C1orf131,7.562242424221073,8.88782986169403,9.237209960755022,9.24007576876419,8.566815154010897,8.939579214314692,8.419538891513785,8.507398240954304,9.032045726930809
DOCK2,9.712355036074534,8.87743752197062,8.648177795724818,8.655709595518514,9.560905976658258,9.03342300153745,9.706668682179746,9.460865403845991,9.328001662149257
ZNF609,9.79814774561039,10.471979976926901,10.432750668935167,10.891479945970975,9.693835392482516,10.075211711348242,9.977279923499916,10.011926066306808,10.17467605968824
SMAP2,10.257152088947395,10.411510988012072,10.379053399158888,10.461990950585571,10.053654417603145,10.410769324184463,10.000422602661097,9.813139850890455,10.048350635733499
BAZ2A,9.802839440935111,9.663024332845005,10.142617655446577,9.754720513906914,9.26725487215199,10.10669379120375,9.931771686486819,10.081083928687635,9.377427460701101
LRRFIP1,9.565482937665822,8.988684686772165,5.872828759534886,6.110613805500896,9.52258153125483,8.503428246591971,8.808642467918064,9.836839359748716,6.4212232992251375
ZFP91,9.840463233869542,10.044667331184076,10.325979979394445,10.079618113621365,10.18685706717715,10.228818690495881,10.046851165153976,10.123992032287823,10.341407628590991
PALD1,10.750288267591653,9.90493562209505,11.216563994416983,10.221828758488533,10.451520227651292,10.903806546535199,10.423956274254676,10.257505705119979,10.76296331855745
PFKL,9.459431618637296,9.94104760634058,11.24382852331424,10.51402360423735,10.009408761409121,10.779801417373788,9.943393929347506,9.347178416448939,10.447289901239142
GIGYF2,9.736740155453209,10.18883607303053,10.680271605232148,10.915431267311472,9.75905593916017,10.006185799946294,10.04671477233507,10.19598729802851,10.502036163599376
SENP2,9.827977763137685,10.08600349628708,8.752882366273091,8.932214751968385,10.413839452379275,9.821295661236489,7.71218305120923,9.428360172704291,9.445428759238323
TMPO,8.533719071139904,9.183883459032232,9.646018610925346,9.876209957513753,8.065550770955017,8.922733049876836,8.77544567410286,9.548629279439053,8.96376309644273
PFKFB2,9.428988205090711,9.569855608330947,10.20945336562895,10.154185209265297,9.990954860396993,9.55765515472542,8.720073211391771,9.589838375772187,10.500543154006449
IBTK,8.944565661424821,9.652665745094314,9.786923022152791,9.751544059089099,9.55822936171445,9.66622400280318,8.769507291436245,9.52845411076479,9.670479220461136
CCDC25,10.188588845707349,10.074007625835959,8.037821465434968,8.012345190419829,10.189701035181077,9.83415498140132,9.82750149516938,10.133013738733755,8.09169983413681
C2CD5,9.434836694516777,9.020702203791044,10.055418020768983,9.885543860517128,9.345405246717796,9.332931659320032,9.653561662058392,9.775116404435588,10.114653328193087
NDUFAF2,9.53993424517179,9.447703162496877,10.589651146514786,10.115173734021036,9.568526197944477,9.95317792025875,9.190318547941816,9.542064542283443,10.04001567884788
RAPGEF6,10.131085259578953,10.308111457768735,10.418063419796864,10.390168956200183,10.270061672727762,10.295080132764602,10.1333991254172,9.936343481395488,10.369924450926012
RPL14,11.14936607577991,10.455840909126398,10.774128144293584,11.657273783408716,10.614525815153815,9.552861187926764,11.410663341077646,11.222553427423428,11.79038922726224
KIF15,9.495055528368018,9.588714635582264,7.3706874068072175,7.534497433738168,9.758223214726724,8.585713708778165,9.793440742932862,10.184875342908283,8.032872249463233
SNRNP70,10.180157809098542,10.45471055218622,10.663024332845005,10.786187932524523,10.808562029957525,10.404928660563366,10.149620116111766,10.383920248621584,11.04001567884788
VIRMA,9.705459599165401,10.147332141118044,9.675074920385445,10.283551423174307,10.14300048549815,9.559568289922748,9.766860143829545,10.301610508602582,10.308794067216477
KIDINS220,9.428778891337586,10.140829770773001,10.81370103926608,10.829326335841666,9.950118429502576,10.04015270644364,10.365119467164158,9.7971751421752,10.779391059535914
SAP130,9.85829188728283,8.54457811733884,7.043300754364182,7.380244590478185,8.896937815182312,8.346956889378884,10.29748950116098,10.292091519548359,7.85860271245712
BUB1,10.355791546753647,9.776268519639846,7.651051691178928,8.521600439723727,9.718190355877468,8.812819073781654,10.52845411076479,9.76487159073609,8.558803340254302
WDR77,10.240910558230443,9.910942480115601,10.395319910940284,10.534886457615647,9.65445702300123,9.773468927905194,9.631722738761946,10.198813342107272,10.325530331567558
TRIM33,9.59823864235151,8.741804025309557,9.602884408718419,8.964918407848526,9.459431618637296,9.144403327195405,8.402159366906625,9.942367882539084,9.757390009366638
CENPU,8.112178833722592,9.180655118665992,10.0130434601401,9.761551232444479,9.80445373565528,9.437544026315472,9.033698298750554,8.751544059089099,10.388124945137049
YTHDC1,9.715961990255144,10.025278010053759,9.43233310162664,10.589182967039351,9.621868724711428,8.87098112422465,9.57912733766591,10.055146837489822,10.099084760891863
PTTG1,10.531673869065276,10.023061249735335,10.642412772905056,10.975561406273616,10.18895967080665,9.726729058838531,10.495555266860974,10.095660745495218,11.171864822873447
CCDC88B,9.281466436000011,9.188094263926402,9.530991490236632,9.357771910881887,9.900112062977456,9.311294208913425,10.009548726972257,10.117253482165166,10.158988298645962
DIDO1,10.351601829513783,10.198813342107272,10.306745269180949,10.480386311104128,10.187228337616485,9.997744026059632,10.382407876294957,9.820817181864166,10.515502735333959
HTATSF1,8.138015753487569,8.912589990852627,5.623515741490549,6.078951341394822,9.12825215227739,9.014578464922891,7.659639187015652,9.420381341196636,5.906890595608519
NCBP1,9.052568050804153,9.118941072723507,8.700786478157397,9.188341576010815,8.462297765538889,8.96664964210534,8.294620748891628,9.419328202204774,8.322829497628895
SAP30BP,9.94632147710713,9.837943241891027,10.068509594673175,10.045350134472361,9.81985974678364,9.98099636973059,10.397567683465963,10.046987545079482,9.92955431573285
TRIM22,8.985272714253448,9.492454094064211,9.730639955916791,10.075612849969174,9.330468766590316,8.98896865391035,8.78103179102276,8.927185357826366,9.942221244835967
DAPP1,8.673839055990438,9.2994369994275,10.03713508879093,10.184999280457511,9.73047013718422,9.193771743396681,8.353587949195417,9.06582000582393,10.618752553536732
GPALPP1,10.32822611878773,10.213104219641906,10.86573327085176,10.839046280040574,10.419328202204774,10.227615943414223,10.419012110538535,10.339293300180094,11.072132604167233
ARHGAP19,8.507794640198696,8.267723051627422,9.049848549450562,9.136222153170195,8.904183003245027,8.238882373840578,7.361066488794321,8.222553427423428,9.844705764411938
CORO7,9.159366809743736,9.324405598493605,10.272513151721858,9.973840839533146,9.13699111208023,9.704076548091582,9.415952981970417,9.169925001442312,9.82097669262124
HMG20A,10.162265433644395,9.93191939010004,10.227856573060498,10.502235114856795,9.748696027542904,9.727239777484808,9.935901682267588,10.267020725427319,10.333267182800954
FGD6,10.23912113181231,9.718361626138355,6.491853096329675,5.9140860970127225,9.548629279439053,9.230500853639107,9.730639955916791,10.066627409095199,6.362820525534263
BAD,10.7526315282231,10.330244658622348,10.549303368513575,11.227796419411485,10.249706056969705,9.668175868970138,10.715704649521182,10.736824699098864,11.02389293406326
MACIR,9.547472964890732,9.799767295669207,9.485426827170242,9.79766152585376,9.462093229486815,9.448116305409464,9.012345190419829,9.473096889074025,9.494255586544979
ZCCHC8,9.380244590478185,10.115953990957788,10.554396991175873,10.255382706802274,10.086401645880029,10.340740280630179,9.366103607526572,9.501837184902296,10.328787107650767
TFDP1,9.636805852255575,9.79814774561039,10.725707078837669,10.755889026008541,10.269594251683372,9.843764057432752,9.994777696541636,10.000704269011246,11.174925682500678
RPS27,10.677279191312175,10.734286232096347,9.744329310464892,10.509280168087859,10.402798906647083,9.92020396279501,9.218199943694737,10.271346300282572,10.069449767427784
WAS,9.100925101056902,8.824640580853423,7.751544059089098,8.64961545906341,8.566815154010897,7.963474123974886,8.89026427702111,9.471675214392045,8.290018846932618
POLR1F,10.18759951253579,10.837549095222759,11.436295119839363,11.345072534634015,10.502533490310112,10.960364008877834,10.973912570796847,10.381759231080183,11.054468656195478
IFNAR1,9.438583956469984,9.773304076731971,9.971112405357369,10.160627796661606,9.398957408706362,9.635173946674923,10.014857381316393,9.20725841036353,9.813460556691684
PPP4R2,9.824322350998623,10.357552004618084,7.918863237274595,8.592083233653891,9.196970897889951,9.856581150764821,9.790022611265801,10.018756559476076,7.727239777484807
DDX3X,7.823367240046235,8.39746072605472,7.439623137557117,8.488643539853785,7.423746229114772,7.249824548616183,7.660352509670921,7.783325684813521,7.621319301014191
KIF18B,10.123345460753276,10.278681757559344,10.57061472176119,10.538673953082668,9.997179480937621,10.422169915040676,9.822411496360477,9.827342704234116,10.275426158084247
GTPBP1,10.671187204791815,7.840463233869542,8.509379148914688,7.868513923895463,8.031770114160672,8.459431618637296,10.20811240094161,10.077349829621605,8.022922589055629
NCAPH,8.899054756194413,9.461684070368676,9.475936042446387,9.767025732930545,8.92184093707449,9.304921669581672,7.908092340818271,7.95303237725324,9.197462446460598
RUNX1,9.366759328335174,9.98896865391035,10.3041231193469,10.45409362036545,9.422485315670292,9.941487832669853,9.580258567499788,9.978138415069962,9.9040324323488
HJURP,8.99378756313484,9.627898615871748,9.816183681432342,10.449561374613236,10.12166301736623,9.076548406561894,9.614893849605016,9.483614269471362,10.892998093055072
TASOR,10.214683391738413,10.271929843970861,9.880348808156027,9.624795455860237,10.020285500844647,10.459431618637296,9.60733031374961,9.988826677327951,9.456970381121014
RIPK2,9.40045254027644,9.515502735333959,10.314696525656286,10.13429796085958,9.345405246717796,9.68141412519875,9.178415874383042,9.731828127674783,9.859690073508457
CWC22,9.891024190149498,10.206770188686825,8.046032614754207,4.602884408718419,10.25467434588417,10.452447177914701,10.11608399276377,10.247690208559279,6.330916878114617
SMARCA4,10.738514532429267,11.055350229727884,11.148730779173189,11.759430508400774,10.847918633216304,10.477859433656922,10.11608399276377,10.33371442609397,11.573836505129036
RUBCN,10.173926931999809,10.68238016665623,11.162202481968116,11.168609445396458,10.231461209834256,10.720671786825555,10.357112091505698,10.21334728173344,10.806469067250136
LRCH1,9.632449995256685,9.246027980528105,9.520422248526446,9.916327351216609,9.022922589055629,8.875595783370425,9.618936044162211,9.154564982454229,9.658211482751796
IKBKG,9.967370377016113,9.754052367528924,9.61378946447258,9.79620188260992,9.252192340122386,9.577051109735152,9.998449396943917,9.881572857474032,9.204571144249204
SYNE2,8.391458420049668,9.445635671399437,6.3750394313469245,7.487840033823051,10.165535141377925,8.14006285569821,8.757556688939452,9.526499239136566,8.037821465434968
LIN54,9.772974317864048,9.69261550169458,10.698096905482734,10.428046053958436,10.475328122622424,9.980568037289157,10.05297553422471,10.148984931387515,11.251896578617242
CSTF2,10.577995220128695,10.668441828052998,10.595630463623008,10.893377380340926,10.507794640198696,10.285748978878553,10.429825156551974,10.236492618381302,10.758889432720965
IRS1,8.924218679748503,10.756055879075388,10.271929843970861,11.203348002979762,9.835576745038752,9.826071747172827,9.053382902585708,9.608809242675523,10.250890535723341
PTPRC,9.369379235303752,10.456765088336478,10.63562743897454,10.784062233904482,9.692441147347774,10.406205005418855,9.97627770391054,9.896937815182312,10.179784714391694
FRYL,9.170175447591868,9.10276309662559,9.092492886859056,9.677014856555722,9.474314353315801,8.516093963417184,9.541871008841488,9.673839055990438,10.033698298750554
WRNIP1,9.76254814256653,9.932952892194715,8.54457811733884,8.227856573060498,9.810089584826024,10.050528905530555,9.89132804336058,9.701479748252856,7.758889432720965
ARID4B,9.609548138999429,10.201878863299966,10.090641751917847,11.035761355073644,9.897845456005511,9.434002646197037,9.639702467691462,9.946613905412761,10.708049251702217
RBM6,9.088523256616632,8.355791546753647,7.425425734590699,6.543805175964396,10.568716188731727,9.52884476742596,10.29748950116098,10.197339575018127,8.584586749959588
SRPRA,9.71699089440494,7.946028989515477,7.6858000197448915,7.297374860528325,8.693486957499324,8.354469792157401,9.380893916889667,9.672778900370739,8.176921111644361
ARPC1B,9.64745842645492,10.052160452259024,10.142617655446577,9.996897125512335,10.233380006513967,10.193402153272746,8.769507291436245,8.87098112422465,10.253611151947169
CLSPN,9.897240425574799,10.283435669570451,11.325080543554284,11.66879636391296,9.816183681432342,9.883101460118509,10.403118570234392,10.182766773930854,11.233739496953358
DNMBP,8.07628116657949,9.399811959325685,9.421223299225138,9.576295376328195,9.172927489603836,9.24007576876419,8.685449638433907,8.494655612900209,9.383272283175753
RPLP2,10.384459997604978,9.827977763137685,10.228457971643923,10.13929553272601,9.480790201095816,9.898752526164841,10.251482410620213,10.12825215227739,9.860311054919482
BRD4,9.979710990705009,10.228337711981379,9.77544567410286,10.100399529087195,9.943393929347506,10.086401645880029,9.852529509404196,10.020979938904212,9.761052518938024
SORBS2,9.96289600533726,10.401306206006016,10.293586600038616,10.197216693110052,10.197462446460598,10.423431104054531,10.402372578322204,10.157852169141737,10.017225996044697
AHCTF1,8.016251155012748,8.82623067805053,6.596935142387232,8.734032139564931,8.529820946528694,6.546894459887636,8.749534267669262,8.40896655165431,8.369379235303752
IRF2BP2,10.593204354063287,10.070389327891398,9.208478242211706,9.328001662149257,10.822013082881131,10.614893849605016,10.261507309202056,10.102238193930738,9.536830005048058
CC2D1A,9.569665767546295,9.812177305514448,10.021257620560519,9.930145947908821,9.657139776593148,9.96289600533726,9.225930411171055,9.730979533425923,9.671010241278452
PRDM2,9.078951341394822,9.153552031708111,8.418274293880538,9.224725252767593,8.525129251203973,8.702865289815186,8.5980525001616,8.902977995832403,8.25691629667084
OGFR,9.024585638278273,8.250298417906333,6.836681593327116,6.17192735435346,7.446256229889564,9.136222153170195,9.622234890967425,10.06998673404453,5.173926931999809
NOB1,8.824004050933153,6.764208130139947,8.85829188728283,7.762215915727782,7.673839055990439,8.22013644739608,8.122569192216446,8.704941110376033,8.287250643254616
HMGXB4,9.815223165390943,9.612315634651246,10.87973639382405,10.430138888213728,9.781523646828727,9.987406142513606,9.47937609116166,9.708221730038353,10.689735957003212
SRFBP1,7.287250643254617,8.366322214245816,9.119978609654877,8.620952902271679,8.135452784185173,9.021535248780541,8.486231677981012,8.429197488479907,8.243173983472952
SEC31A,10.004922678569045,10.064338591882816,10.878817284614229,10.307542369740808,10.393390457443987,10.626895382563326,9.46740176520507,9.925554439873554,10.615077831629227
KRI1,9.15025502130218,9.701826258412055,9.485024233323374,9.638073837180718,9.498649787768413,9.627898615871748,9.376342482804668,9.61157815474208,9.27891401949994
DBF4,10.292551709357967,8.96289600533726,10.826548487290914,9.542644986886279,9.95041008927126,10.264911693074465,9.626074036090309,10.058532970201611,10.592737326432752
PI4KB,10.306175641882165,10.098690096673593,11.10643207781693,10.897316068256211,9.876209957513753,10.286442248974012,9.93781516880342,10.123216111666276,10.626530397414106
GLCCI1,10.116993677546981,7.590212761408359,4.940166750482817,4.727920454563199,9.21091481607392,8.532550739284268,9.16314646881125,9.677367292136049,6.230741002626909
DOCK8,9.577995220128695,9.028458647425479,9.639159795109968,9.341852355795773,10.010388235311854,9.335167010001028,9.044667331184076,9.353367404206699,10.439415361213287
OSBP,9.429825156551974,9.955213982146333,9.347842793638156,9.838731212330021,9.427522370682553,9.374387464005459,9.671010241278452,9.31944632940715,9.409390936137703
AATF,9.95637615724967,10.025416444544186,10.210184275907636,10.151397147004438,9.886611111851002,10.041111535369152,10.153805336079035,9.75120928822302,10.078684546194637
SQSTM1,9.417219615099091,9.040837649266594,7.759555343206311,6.710117632043446,9.393390457443987,9.677719641641009,9.880654917862435,10.04671477233507,7.529820946528695
ZNF592,10.539643506238036,10.064338591882816,11.360133788653636,10.844313461203296,10.634538817877129,10.635899465946382,10.251837419039562,10.09987376558251,11.388286419762647
ZNF106,9.077082738064629,9.902073579310743,10.228698460899505,10.165283888322449,8.98470326682514,9.924515622229924,8.015693807105146,9.205793249397157,9.291631182900902
EFR3A,9.295309769858742,9.595257481449035,10.24293589533958,10.24174486494015,8.721441019070326,9.542451531298877,9.019590728357882,9.433585441150495,9.484822894262146
ESPL1,7.840463233869542,8.578938713093386,8.860155834623363,8.24269776790801,7.419538891513785,9.169173402029173,8.543031820255237,8.509379148914688,7.093813673402728
NFKB1,9.517472554101051,9.323730337521347,9.932952892194715,10.122698599315326,9.568716188731727,9.205793249397157,9.036997774267352,9.454299293619899,10.379594971687071
TFEB,9.83620819052028,10.583176812354235,10.660530785239994,10.683959567783196,10.723916869971525,10.396604781181859,10.027214885159834,10.066627409095199,10.95375994549746
RFC1,9.479780264029099,8.371558862611963,9.214319120800766,9.036723106005525,8.906289347406073,8.513332823740127,9.31944632940715,8.823367240046235,9.66586883415518
POGZ,9.662312330342761,9.404715826596632,10.7476055867496,10.044667331184076,10.241029774446755,10.029011086659068,9.621319301014191,9.691569059404342,10.956884314614534
RBM23,9.415107941652867,6.659639187015652,9.494855584491198,6.133399125417198,9.777912804113358,9.963474123974885,8.496254610061278,9.438583956469984,9.248876342837134
ZNF326,10.260331518557601,10.444704332890744,10.350386742312843,11.405141463136344,10.086268941557543,9.423956274254676,10.173302361644632,10.725877459120227,10.972477267449202
RALGAPA1,10.226773423448158,10.373843932732447,10.86982514939646,10.891252086057229,10.448116305409464,10.394677046448002,10.499646606049545,9.841249829516796,10.944126373411008
TBC1D10B,10.026523442519766,9.261389773250148,9.528063348291953,9.437544026315472,9.92510932390122,9.714245517666123,10.29220658076315,9.966361247293607,10.04916787237217
SLC29A1,10.1800334549166,9.307883849494871,8.729960561018016,9.2350568627071,8.908092340818271,9.026523442519766,9.979568100095186,9.741298437415514,8.786923022152791
RPS17,10.110874761464506,9.903128676812319,10.107609414362116,10.070925944985511,9.93088514710565,9.910342918531537,10.027629591733156,10.249113452713729,10.178415874383042
SMG1,9.68141412519875,9.768680579453914,9.5725107596749,9.707186550581676,9.24293589533958,9.66906220864346,9.5713734359732,9.726218159332198,9.196479181784003
TRIM28,10.39938474728795,9.817303475831991,9.831782257264353,9.501837184902296,10.222432674542764,10.175549550636191,10.022645227708837,9.616732614881828,9.595257481449035
