"Gene"	"norm_19.C"	"norm_1.1ug.B"	"norm_1.A"	"norm_1.1ug.A"	"norm_19.A"	"norm_1.C"	"norm_19.B"	"norm_1.B"	"norm_1.1ug.C"
"ARFGEF1"	9.49585502688717	9.52552080909507	9.51963625284321	9.62570884306447	9.54882190845875	9.22158712126481	9.43254190038826	9.57175264350355	9.49984588708321
"IRF4"	9.73470962022584	9.9957671508778	9.75488750216347	9.73978060977326	9.7279204545632	9.87805091272854	9.81378119121704	9.65999589242998	10.0237543532994
"ARPC3"	10.1811522568656	10.2772874001304	10.3674147512468	10.3454052467178	10.2179576978641	10.2300204357056	10.2419831496943	10.1305705628054	10.311748315005
"STAT1"	9.25502856981873	9.26209484537018	9.17242750864548	9.34651373316563	9.14974711950468	9.08214904135387	9.06608919045777	9.25266543245025	9.14974711950468
"MAVS"	8.25266543245025	8.25738784269265	8.16992500144231	8.12928301694497	8.09275714091985	8.59991284218713	8.19967234483636	8.21916852046216	8.34429590791582
"ADD1"	8.8703647195834	8.93073733756289	8.86727873970966	8.95128471496697	8.96866679319521	8.90989308377004	8.8008998999203	8.89178370321831	8.91288933622996
"NCBP2"	8.67595703294175	8.69696752623429	8.6582114827518	8.68999797141945	8.63299519714296	8.24792751344359	8.59245703726808	8.68299458368168	8.62935662007961
"EWSR1"	9.03617361255349	8.89784545600551	9.10328780841202	8.95128471496697	8.99435343685886	9.05528243550119	9.11634396123747	8.93957921431469	9.15228484230658
"SMAD4"	8.96578428466209	8.94836723158468	8.92777796208234	9.05799172275918	8.90989308377004	8.62935662007961	8.90388184573618	8.99717948093762	8.88874324889826
"M6PR"	6.98868468677217	7.12928301694497	7.14974711950468	6.91886323727459	7.13955135239879	7.49185309632967	7.21916852046216	7.14974711950468	7.28540221886225
"MRPS11"	7.61470984411521	7.62935662007961	7.62205181945638	7.82654848729092	7.65105169117893	7.62935662007961	7.4757334309664	7.76818432477693	7.4594316186373
"GABARAPL2"	8.37937836707126	8.29001884693262	8.50382573799575	8.3037807481771	8.33539035469392	8.1548181090521	8.51569983828404	8.40087943628218	8.4178525148859
"TSPYL1"	6.50462039240355	6.20554891117303	6.34518344718767	6.32373033752135	6.60139939053183	6.55151601762801	6.48220292629596	6.52512925120397	6.22496636500027
"CDC16"	6.70043971814109	6.8073549220576	6.7279204545632	6.97727992349992	6.70043971814109	6.47411151394241	6.71424551766612	6.8073549220576	6.94251450533924
"CAB39"	8.94544383637791	8.97727992349992	8.99435343685886	8.90086680798075	8.97441458980553	8.37503943134693	9.11894107272351	9.05256805080415	8.91886323727459
"ARAF"	6.95419631038687	6.94251450533924	7.22881869049588	7.07681559705083	6.97727992349992	6.97727992349992	6.91886323727459	6.96578428466209	6.83289001416474
"PDHX"	8.83289001416474	8.99717948093762	8.85486838326024	8.87958324961278	8.91587937883577	8.79441586635011	8.78135971352466	9.13955135239879	8.84549005094438
"ASUN"	7.64385618977472	7.4757334309664	7.56985560833095	7.59245703726808	7.53915881110803	7.36632221424582	7.5077946401987	7.56224242422107	7.61470984411521
"GOPC"	8.68999797141945	8.57742882803575	8.61102479730735	8.63662462054365	8.59245703726808	8.34429590791582	8.56605403817109	8.64385618977473	8.45121111183233
"SEC24D"	8.18487534290828	8.55074678538324	8.19475685442225	8.25266543245025	8.17492568250068	8.17990909001493	8.17492568250068	8.38801728534514	8.40087943628218
"CDK14"	8.25266543245025	8.19475685442225	8.2045711442492	8.38801728534514	8.18487534290828	8.10328780841202	8.15987133677839	8.34872815423108	8.15987133677839
"TMEM209"	8.2240016741981	8.27612440527424	8.24317398347295	8.24792751344359	8.30833903013941	7.97154355395077	8.21431912080077	8.33985000288462	8.25266543245025
"THOC6"	7.76818432477693	7.8703647195834	7.78790255939143	7.91288933622996	7.64385618977472	7.70043971814109	7.78135971352466	7.90086680798075	7.95419631038687
"GOLGB1"	8.14974711950468	8.36194377373524	8.01122725542325	8.06069593168755	8.16490692667569	8.16490692667569	8.05528243550119	8.22881869049588	8.09803208296053
"ADAM17"	7.83289001416474	7.74819284958946	7.75488750216347	7.8008998999203	7.82654848729092	7.84549005094437	7.70043971814109	7.90689059560852	7.8073549220576
"RAB5B"	5.28909670241999	5.16188768237689	5.30742852519225	5.12515513132229	5.4093909361377	6.42794133250948	5.13750352374993	5.30012372456901	5.10852445677817
"CTBP1"	8.44708322620965	8.60362634498619	8.47167521439204	8.65463602852797	8.5274770060604	8.2336196767597	8.37937836707126	8.56605403817109	8.42206476617281
"LRRFIP2"	6.20945336562895	6.43629511983936	6.19770815795585	6.23074100262691	6.37677657188298	6.27426166125705	6.25361115194717	6.59544398458948	6.49024921062709
"WDR75"	7.35755200461808	7.16992500144231	7	7.36632221424582	7.4093909361377	7.37503943134692	7	7.37503943134692	7.10852445677817
"HM13"	8.96578428466209	9.19967234483636	8.78463484555752	8.88874324889826	8.90689059560852	8.93073733756289	8.82654848729091	8.94251450533924	9.06339508128851
"ACOT13"	8.3264294871223	8.44708322620965	8.34872815423108	8.3264294871223	8.37068740680722	8.11374216604919	8.27612440527424	8.35755200461808	8.27612440527424
"SRA1"	8.03342300153745	8.08746284125034	8.20945336562895	7.92481250360578	7.90689059560852	7.7279204545632	8.02236781302845	8.0389189892923	8.0389189892923
"BAZ2A"	7.59991284218713	7.5077946401987	7.39231742277876	7.58496250072116	7.37503943134692	7.18982455888002	7.32192809488736	7.43462822763672	7.40087943628218
"ITIH2"	8.73131903102506	9.09803208296053	8.7515440590891	8.876516946565	8.90086680798075	8.72451385311995	8.61102479730735	9.00842862207058	9.15987133677839
"SLC39A14"	7.60733031374961	7.60733031374961	7.4594316186373	7.48381577726426	7.53915881110803	7.55458885167764	7.49185309632967	7.60733031374961	7.65821148275179
"CAPN7"	7.01122725542325	6.93073733756289	7	7.19967234483636	6.95419631038687	6.95419631038687	6.97727992349992	7.05528243550119	7.03342300153745
"SH3BGRL3"	7.77478705960117	7.876516946565	7.82654848729092	7.93663793900257	8.07146236255662	6.60436789989375	7.8073549220576	7.88874324889826	7.58496250072116
"DLG1"	8.08746284125034	8.39660478118186	8.0389189892923	8.01680828768655	8.01680828768655	8.27612440527424	7.97154355395077	7.90086680798075	8.16992500144231
"RELB"	7.36632221424582	7.2667865406949	7.25738784269265	7.53138146051631	7.25738784269265	7.55458885167764	7.34872815423108	7.36632221424582	7.4093909361377
"RASSF6"	8.2807707701306	8.18982455888002	8.23840473932508	8.13442632022093	8.18982455888002	7.75488750216347	8.06608919045777	8.20945336562895	8.13442632022093
"PFDN5"	8.34429590791582	8.27612440527424	8.02790599656988	8.2667865406949	8.10852445677817	8.12928301694497	7.56985560833095	8.33091687811462	8.4178525148859
"RHOH"	7.83289001416474	7.75488750216347	7.88874324889826	7.89481776330794	7.98299357469431	7.75488750216347	7.83920378809694	7.85798099512757	7.91288933622996
"ARMC8"	8.00562454919388	8.05528243550119	8.02790599656988	7.98299357469431	7.92481250360578	7.78790255939143	8.07146236255662	8.13442632022093	7.93073733756289
"MIC13"	8.12412131182919	8.2807707701306	8.16490692667569	8.09803208296053	8.22881869049588	8.09803208296053	8.14465824283188	8.17492568250068	8.09275714091985
"GNL1"	7.18982455888002	7.27612440527424	7.08746284125034	7.22881869049588	7.29462074889163	7.34872815423108	7.29462074889163	7.31288295528436	7.20945336562895
"CHAF1B"	6.61028665708102	6.47248777146274	6.54225804976692	6.51254295509686	6.52042224852645	6.68650052718322	6.49505552836802	6.49024921062709	6.60584986719498
"MTCH1"	6.65821148275179	7.01122725542325	6.68650052718322	6.70043971814109	6.82017896241519	6.39574832817903	6.656782364219	6.75488750216347	6.88264304936184
"PDLIM5"	7.07681559705083	7.14974711950468	7.09803208296053	7.24792751344359	7.15987133677839	6.57742882803575	6.98868468677217	7.11894107272351	6.95419631038687
"PREPL"	7.93663793900257	7.93073733756289	7.71424551766612	7.8703647195834	7.96000193206808	7.98868468677217	7.65105169117893	7.95419631038687	7.71424551766612
"HMGN4"	8.44294349584873	8.56224242422107	8.37503943134693	8.33539035469392	8.35755200461808	7.95419631038687	8.32192809488736	8.43045255166553	8.47167521439204
"NIN"	7.94836723158468	7.91288933622996	7.88874324889826	7.92481250360578	7.86418614465428	7.79441586635011	7.84549005094437	8.10852445677817	7.90689059560852
"ABHD11"	6.08746284125034	6.11270013274936	6.1106138055009	5.95419631038687	5.90689059560852	6.44128427192704	6.12101540096137	6.07895134139482	6.3819754785573
"KCNA3"	5.71699089440494	5.7839804136838	5.5453506448223	5.81762325751143	5.32912359629157	5.27798474729977	5.52669484554198	5.90207357931074	5.86294724802092
"BPGM"	5.24412594328373	5.72519581722666	5.65535182861255	5.81249822533356	5.67525138605026	5.93073733756289	5.78920757534734	5.69209237542757	5.62058641045188
"MTRF1"	6.01122725542325	6.22496636500027	6.26115467261557	6.23840473932508	6.15380533607904	5.80477637795583	5.81249822533356	6.02680005934372	5.92837032301897
"TPRKB"	6.52356195605701	6.52199295640167	6.35402893805439	6.71424551766612	6.32553033156756	6.467605550083	6.45121111183233	6.47735352663456	6.57591736111815
"MCM3AP"	6.75488750216347	6.57591736111815	6.44625622988956	6.74146698640115	6.65105169117893	6.6724253419715	6.4262647547021	6.82017896241519	6.17392693199981
"RDH13"	6.74146698640115	6.6724253419715	6.5894638929561	6.78135971352466	6.56833618213375	6.39231742277876	6.46923479366766	6.75488750216347	6.5713734359732
"HIKESHI"	7.19967234483636	7.25738784269265	7.17990909001493	7.23840473932508	7.24792751344359	7.21916852046216	7.20945336562895	7.3037807481771	7.4262647547021
"HSD17B7"	7.56224242422107	7.65821148275179	7.48381577726426	7.70043971814109	7.53915881110803	7.58496250072116	7.57742882803575	7.57742882803575	7.56224242422107
"RABL3"	7.83289001416474	7.91886323727459	7.8703647195834	7.97727992349992	7.81378119121704	7.51569983828404	7.8703647195834	7.85174904141606	7.82654848729092
"SPRED2"	4.25550073314839	4.21723071622067	4.39231742277876	4.57288966842058	4.32912359629157	4.17791779219584	3.91647664443772	4.27052894238072	4.03562390973072
"COA3"	7.10852445677817	7.49984588708321	7.49185309632967	7.34872815423108	7.27612440527424	7.13955135239879	7.29462074889163	7.29462074889163	7.56985560833095
"MRPL16"	6.35402893805439	6.40769264866568	6.33985000288462	6.27798474729977	6.5298209465287	6.4708621994137	6.44294349584873	6.4594316186373	6.30924896081662
"MTMR6"	5.58496250072116	5.47248777146274	5.48220292629596	5.39917109381982	5.45285896471381	5.0574502721839	5.39917109381982	5.4757334309664	5.51727569320958
"TBPL2"	6.76818432477693	6.68650052718322	6.6724253419715	6.7279204545632	6.65821148275179	6.01569380710515	6.34695688937888	6.76818432477693	6.74146698640115
"EBP"	7.02236781302845	7.14974711950468	6.97727992349992	6.95419631038687	6.97727992349992	6.98868468677217	6.83289001416474	7.12928301694497	7.22881869049588
"BIRC2"	4.26303440583379	4.17791779219584	4.32912359629157	4.63226821549951	4.32912359629157	3.83794324189103	4.16992500144231	4.28540221886225	3.90689059560852
"OMA1"	6.0703893278914	6.24031432933371	6.12928301694497	6.08958289312471	5.94719858426206	5.8703647195834	6.12722055048807	6.09169983413681	6.34340782229781
"DDX31"	5.40258575823259	5.93073733756289	5.89965902637744	5.8972404255748	5.65535182861255	4.95884267524324	5.76818432477693	5.67807190511264	5.62058641045188
"ATOX1"	6.91886323727459	7	6.94251450533924	7.17990909001493	6.95419631038687	5.79181407116183	6.76818432477693	7.03342300153745	6.78135971352466
"RPS6KB1"	7.37503943134692	7.4178525148859	7.37503943134692	7.22881869049588	7.35755200461808	7.28540221886225	7.11894107272351	7.68650052718322	7.18982455888002
"STK17B"	5.28169825009883	5.3327079336406	5.38543103719352	5.29645740737124	4.98185265328974	4.6724253419715	5.16591193893569	5.18982455888002	5.3037807481771
"ARID4A"	5.56985560833095	5.4757334309664	5.56985560833095	5.5909612413426	5.59395128394841	5.58496250072116	5.3327079336406	5.65248649491816	5.86294724802092
"CERS2"	6.4446008137115	6.25738784269265	6.44128427192704	6.29094040240368	6.17192735435346	5.85798099512757	6.36106648879432	6.37851162325373	6.33806779754262
"WRAP53"	5.73876783680019	5.55765515472542	5.50462039240355	5.43962313755712	5.14567745519564	4.91647664443772	5.48542682717024	5.59693514238723	5.58796498888268
"KDM5A"	3.73335434061383	3.78659636189081	3.70043971814109	3.21723071622067	3.83794324189103	3.75488750216347	3.01792190799726	3.85798099512757	3.43295940727611
"POT1"	6.61618123133188	6.74146698640115	6.38887833881199	6.68650052718322	6.43962313755712	6.49984588708321	6.48220292629596	6.62643913669732	6.51412226017071
"SLC35B2"	5.5909612413426	5.52042224852645	5.877744249949	5.4594316186373	5.54843662469604	5.06177619758669	5.76022094646651	5.61176256006487	6.03121873061072
"METTL2B"	4.84297883178833	4.35049724708413	4.51096191927738	4.62643913669732	4.77082904603249	5.56985560833095	4.63807383718072	4.78659636189081	4.76553474636298
"CD70"	5.57288966842058	5.88264304936184	5.99322146736894	5.93073733756289	5.69209237542757	5.70321146739115	5.90929308582382	5.70597790168252	6.16188768237689
"SNTB2"	6.74146698640115	6.82017896241519	6.52825874275841	6.63952159951083	6.48220292629596	6.25361115194717	6.50462039240355	6.70043971814109	6.62643913669732
"SLC39A10"	6	6.08533966935737	6.02236781302845	6.03562390973072	5.99322146736894	6.00674683244058	6.02014657311178	6.08746284125034	6.33449676839042
"ING5"	5.63517394667492	5.66106547980695	5.65535182861255	5.43295940727611	5.80992886572143	5.74685018309805	5.61765111942733	5.63517394667492	5.5077946401987
"NEPRO"	6.16591193893569	5.77873424411784	5.95419631038687	5.92837032301897	5.90929308582382	5.59693514238723	5.93545974780529	5.95652136333312	5.86789646399265
"HMBOX1"	5.70321146739115	5.40258575823259	5.38543103719352	5.31469652565629	5.52356195605701	5.53605290024021	5.21334728173344	5.53915881110803	5.53605290024021
"MFF"	4.90689059560852	5.23266075679027	5.00898878322726	5.21723071622067	4.99095486039699	4.96809075204526	5.06177619758669	5.53915881110803	5.14567745519564
"TRMT5"	4.50462039240355	3.71149490665009	3.76553474636298	4.21723071622067	3.95419631038688	4.20163386116965	4.05311133645956	4.0703893278914	3.94485844580754
"MRPS33"	5.82781902461732	5.84549005094437	5.54225804976692	5.35049724708413	5.52042224852645	4.94953493301701	5.52042224852645	5.63226821549951	5.762880292917
"PIK3CA"	7	6.89481776330794	7.01122725542325	7.02236781302845	6.97727992349992	6.6724253419715	7.10852445677817	7.05528243550119	7.10852445677817
"FBXO9"	6.48220292629596	6.45121111183233	6.50620838930675	6.33449676839042	6.50937914891469	6.37677657188298	6.22689381357139	6.58195375084882	6.52199295640167
"MAP3K2"	6.33091687811462	6.6724253419715	6.35049724708413	6.55612281784117	6.59245703726808	6.08533966935737	6.28725064325462	6.39231742277876	6.467605550083
"UCKL1"	5.64385618977472	5.68650052718322	5.53294028837287	5.5909612413426	5.74685018309805	5.70043971814109	5.67807190511264	5.75755668893945	5.76553474636298
"TMEM168"	4.38543103719352	4.54225804976692	4.30012372456901	4.4262647547021	3.95419631038688	4.74416109557041	4.62643913669732	4.40599235967584	4.76553474636298
"HSPA4"	12.5866052606036	12.4820516290339	12.5959567439432	12.5819066893088	12.5819066893088	12.2851131885015	12.5936245497061	12.6259370995385	12.5291865052509
"PRPF8"	11.8807314351417	11.9259252649729	11.892163309862	11.9184905922923	11.8883627411706	11.7402023887679	11.8769005910403	11.8883627411706	11.9184905922923
"HSP90B1"	11.9552866455245	12.1134166114859	11.9661449133456	11.8692082505508	11.9296282830246	11.9769220678511	11.9625345635113	11.9443460341378	12.195679785496
"LMNB1"	11.7444134105577	11.8497960222456	11.794009645021	11.7858611057596	11.7858611057596	11.6799198785184	11.7980667203631	11.794009645021	11.794009645021
"CSE1L"	11.8692082505508	11.8101699376647	11.9840623696864	11.9552866455245	11.8807314351417	11.8614746751258	12.0603581826421	11.892163309862	11.9804966361835
"CORO1A"	11.6710987257485	11.6307221621038	11.706064267335	11.7817695118631	11.6974020075027	11.5367328898354	11.7899411283909	11.7103759712045	11.5844927969759
"GDI2"	12.0365170704865	12.0087787482805	12.0871313015405	11.9840623696864	12.0330788061306	11.8769005910403	12.0771495155897	12.0433691139577	12.0296323280441
"HNRNPUL2"	11.497352893477	11.5512276035983	11.502334580198	11.5318687751776	11.4923539451599	11.4046093978377	11.477252323938	11.5318687751776	11.5560269927247
"TRAP1"	11.344850683943	11.3885555039826	11.3392933001801	11.4257404243162	11.333714426094	11.2997804028585	11.2940463132715	11.4568677383803	11.3392933001801
"UBR4"	10.7657004876511	10.7573900093666	10.7490313820402	10.8225708309502	10.7406240444894	10.6537407787066	10.6715410667119	10.7573900093666	10.7739633684336
"PAK2"	10.9151324489507	10.9151324489507	11.0091287895393	11.0640690803855	10.9665054519057	10.8540891798706	10.9447120610435	10.9592775057205	10.9447120610435
"CAPZA1"	10.8145824659063	10.806549621986	10.8772841335232	10.7821791938312	10.7984718011016	10.7573900093666	10.8540891798706	10.8225708309502	10.8225708309502
"HNRNPD"	11.2051823262286	11.1867332891289	11.2650289424582	11.1805308073445	11.2413873639989	11.2532565797812	11.3168471836025	11.211279947482	11.2767060198924
"MSH6"	11.1867332891289	11.0707918094231	11.1363503414542	11.211279947482	11.1299269335104	10.9225844027137	11.1104833098162	11.1867332891289	10.9665054519057
"PTPRC"	10.9225844027137	11.0299773465896	11.0437108633472	10.9076418036655	10.8772841335232	10.806549621986	11.0707918094231	10.929998062609	11.1554507313121
"CDC5L"	10.8540891798706	11.0021117764799	10.9447120610435	10.9151324489507	11.0299773465896	10.6626683755175	10.9225844027137	10.9373738201921	10.9001120629775
"PDS5A"	10.5802585674998	10.6266216523584	10.6891244049133	10.635718120331	10.5612879451648	10.3342732853072	10.6174674652942	10.5896511465148	10.6715410667119
"MYCBP2"	10.9001120629775	10.9373738201921	10.9520131648895	11.1427452767515	10.9592775057205	11.0021117764799	10.9447120610435	10.9520131648895	11.0021117764799
"PPP2R1A"	10.9225844027137	10.9447120610435	10.9665054519057	11.0230612497353	10.9879745242962	10.6803595235137	10.9592775057205	11.0774833568595	10.8145824659063
"RPN1"	10.9447120610435	11.036860446673	10.9520131648895	10.9001120629775	10.9520131648895	10.8772841335232	10.9373738201921	10.9520131648895	11.0774833568595
"ARHGEF2"	10.4625022725973	10.4522412404308	10.4928546201747	10.5028318040667	10.4828079567267	10.5420645422834	10.4928546201747	10.4828079567267	10.5517082616207
"SART3"	10.9808536063797	10.9592775057205	10.9808536063797	11.0437108633472	10.9447120610435	10.8305152069768	11.0161118382205	10.9879745242962	11.0161118382205
"GLUD1"	10.7490313820402	10.8305152069768	10.7573900093666	10.8225708309502	10.7739633684336	10.6803595235137	10.6978363579624	10.8384160757973	10.806549621986
"SEPT6"	10.7406240444894	10.7151040092362	10.9076418036655	10.7739633684336	10.6978363579624	10.7064960180612	10.8772841335232	10.7490313820402	10.8849336479498
"TOMM70"	10.8384160757973	10.9225844027137	10.8925428166486	10.8540891798706	10.8849336479498	10.9665054519057	10.9520131648895	10.8225708309502	11.036860446673
"EIF2S1"	10.6978363579624	10.6803595235137	10.7064960180612	10.7151040092362	10.6803595235137	10.5896511465148	10.7064960180612	10.7573900093666	10.7573900093666
"TCEA1"	10.6715410667119	10.7064960180612	10.806549621986	10.7903484967519	10.7657004876511	10.4726908392428	10.7903484967519	10.7821791938312	10.7573900093666
"HMGB1"	11.2473341780287	11.2767060198924	11.2650289424582	11.2173519052703	11.2173519052703	11.0299773465896	11.2532565797812	11.2532565797812	11.199058823653
"DEK"	10.9808536063797	11.036860446673	11.0091287895393	11.0299773465896	11.0021117764799	10.7406240444894	11.0021117764799	11.0640690803855	11.0161118382205
"USP7"	10.6715410667119	10.7321674256634	10.7490313820402	10.7406240444894	10.6447575925163	10.4828079567267	10.7064960180612	10.6803595235137	10.7903484967519
"DCTN1"	10.0512089409148	9.96722625883599	9.9614496943982	9.98156728190301	9.95274124718649	9.76983784362944	9.94251450533924	10.0375469539622	10.0237543532994
"DUT"	10.9373738201921	10.8772841335232	10.9520131648895	10.9373738201921	10.9808536063797	10.7903484967519	10.9076418036655	10.9520131648895	10.7984718011016
"ACAT1"	10.6626683755175	10.8145824659063	10.6715410667119	10.8925428166486	10.6626683755175	10.6447575925163	10.5896511465148	10.7064960180612	10.7657004876511
"CCDC6"	10.0647427647503	9.96578428466209	10.0098286173681	9.95564990752837	9.98156728190301	9.65642486327778	9.9957671508778	10.0914353863236	10.0237543532994
"PGD"	10.3230547603416	10.2538474849874	10.3782948559119	10.311748315005	10.3342732853072	10.2772874001304	10.3564519702218	10.3454052467178	10.3674147512468
"SRPRA"	10.3890935219045	10.4726908392428	10.3998119593257	10.4625022725973	10.4314976042581	10.1811522568656	10.3890935219045	10.410451351504	10.410451351504
"DRG1"	9.84077792359505	9.71596199025514	9.80413102118332	9.7431513941125	9.79441586635011	9.62935662007961	9.78135971352466	9.88264304936184	9.7262181593322
"CPSF6"	9.96722625883599	10.0237543532994	9.9957671508778	9.96722625883599	9.98156728190301	9.77643303244473	9.90839262077375	9.98156728190301	9.94836723158468
"CLASP2"	10.2656150464845	10.2179576978641	10.2057932493972	10.2538474849874	10.2057932493972	10.311748315005	10.1686721181322	10.2179576978641	10.2656150464845
"CCDC124"	9.81538329581354	9.62021982550749	9.70735913208088	9.60917873814198	9.69696752623429	9.47775826644389	9.64205169292798	9.87805091272854	9.74819284958946
"HTT"	9.51372759595244	9.4241662888181	9.41574176829009	9.51175265376738	9.4093909361377	9.15228484230658	9.40514146313634	9.4797802640291	9.41362792902417
"EPB41"	10.5028318040667	10.4625022725973	10.5028318040667	10.4928546201747	10.5028318040667	10.3564519702218	10.4210128557792	10.5420645422834	10.4928546201747
"WBP11"	10.5127404628035	10.4625022725973	10.3890935219045	10.3674147512468	10.4210128557792	10.5420645422834	10.4522412404308	10.4625022725973	10.4625022725973
"RBBP4"	9.83605035505807	9.76652890859886	10.1560830762887	9.75822321472672	9.83130724380205	9.84705734609134	10.2419831496943	9.74986942739684	10.0914353863236
"CUL4B"	10.3342732853072	10.3454052467178	10.3454052467178	10.311748315005	10.3003525603282	9.9957671508778	10.3454052467178	10.3564519702218	10.311748315005
"EDF1"	10.3454052467178	10.3454052467178	10.3782948559119	10.3454052467178	10.4625022725973	9.95710204156229	10.3674147512468	10.4419067045422	10.2419831496943
"FKBP15"	9.5372184005386	9.60733031374961	9.52356195605701	9.55074678538324	9.51175265376738	9.08746284125034	9.4178525148859	9.6724253419715	9.47370574961942
"EDC4"	9.4241662888181	9.45327063401062	9.39016895620018	9.56224242422107	9.37721053038855	9.12670447284319	9.35974956032233	9.46964181723952	9.37503943134693
"WDFY4"	8.876516946565	8.79116288855502	8.88569637333939	9.0389189892923	8.876516946565	8.76155123244448	8.72109918870719	8.94251450533924	8.82972273508606
"C14ORF166"	9.84392105128904	9.93957921431469	10.0098286173681	9.9614496943982	9.90086680798075	9.68299458368168	10.0647427647503	9.91288933622996	9.9957671508778
"NMT1"	9.82813648419411	9.85953478638265	9.84392105128904	9.85953478638265	9.8376279331714	9.4655664048094	9.75488750216347	9.88722061546838	9.81698362325538
"NCBP1"	9.68999797141945	9.66355810421727	9.75988818322183	9.85486838326024	9.70390357344466	9.52356195605701	9.78626962764847	9.71596199025514	9.75988818322183
"CHMP4A"	6.28909670241999	6.01346225980656	6.30012372456901	6.36282052553426	6.14567745519564	6.30012372456901	6.52669484554198	6.15177765473205	6.54070926267143
"TFG"	8.74819284958946	8.92184093707449	8.90689059560852	8.92777796208234	8.88569637333939	8.80413102118332	8.89178370321831	8.89178370321831	8.96866679319521
"USP9X"	9.98156728190301	10.0914353863236	10.0098286173681	10.2538474849874	9.9957671508778	9.81858217748086	10.0098286173681	10.0914353863236	10.0237543532994
"ERAP1"	9.50977500432694	9.61654884377899	9.58496250072116	9.45121111183233	9.46147944728616	9.51963625284321	9.5274770060604	9.47775826644389	9.69696752623429
"NUCB1"	9.36632221424582	9.39231742277876	9.39874369193819	9.32867492732795	9.42836017270429	9.01402047031493	9.37937836707126	9.38370429247405	9.36850646150769
"STAG2"	9.4858293087019	9.53138146051631	9.47775826644389	9.44086916761087	9.46964181723952	9.21431912080077	9.44914864537544	9.4797802640291	9.4898479604393
"MZB1"	8.87344411251538	9.11113567023471	9.13442632022093	8.96000193206808	9.17242750864548	8.74483383749955	9.1006623390052	9.10590850857116	9.50382573799575
"RAD23A"	6.8073549220576	6.78135971352466	6.8073549220576	6.78135971352466	6.83289001416474	5.71424551766612	6.7279204545632	6.83289001416474	6.88264304936184
"TXNRD1"	9.34872815423108	9.34429590791582	9.41151098801207	9.403012023575	9.40087943628218	9.32418054661874	9.467605550083	9.4093909361377	9.49185309632967
"EIF6"	9.44708322620965	9.38154295118458	9.17990909001493	9.30606168942834	9.27379559921426	9.43671154213721	9.24555270625568	9.2807707701306	9.53138146051631
"GSS"	9.33091687811462	9.3151495622563	9.34429590791582	9.30149619498255	9.34872815423108	8.97441458980553	9.29462074889163	9.45121111183233	9.34429590791582
"APMAP"	9.31061278165953	9.39016895620018	9.31741261376487	9.32192809488736	9.33539035469392	8.9915218460757	9.22641219278879	9.34872815423108	9.38154295118458
"SFXN1"	9.38154295118458	9.60547951806167	9.45327063401062	9.45327063401062	9.53332973230583	9.1873520732005	9.44294349584873	9.49185309632967	9.62021982550749
"UBE2V2"	9.61102479730735	9.59245703726808	9.63481105017172	9.55458885167764	9.60547951806167	9.21431912080077	9.57364718749332	9.62021982550749	9.46964181723952
"SCP2"	10.1560830762887	10.2656150464845	10.1560830762887	10.2179576978641	10.1433832139898	10.0914353863236	10.1560830762887	10.2179576978641	10.2888660741658
"FAM111B"	9.29232163280204	9.2336196767597	9.2667865406949	9.33539035469392	9.25974326369078	9.02236781302845	9.25029841790633	9.35535109642481	9.15987133677839
"FDPS"	9.41151098801207	9.48381577726426	9.68123841177781	9.49185309632967	9.44086916761087	9.38370429247405	9.70735913208088	9.44708322620965	9.70390357344466
"PPP2CB"	5.70597790168252	5.70597790168252	5.71149490665009	5.84549005094437	5.74685018309805	4.74416109557041	5.5298209465287	6.0574502721839	5.82273014794452
"ARHGEF18"	9.10852445677817	9.09803208296053	9.11894107272351	9.2667865406949	9.13699111208023	8.95710204156229	9.05256805080415	9.18487534290828	9.03342300153745
"SPTLC2"	9.60547951806167	9.70735913208088	9.63843591399047	9.70043971814109	9.65284497300198	9.45121111183233	9.63117705570398	9.71080643369935	9.61470984411521
"PREP"	9.11894107272351	9.10852445677817	9.10328780841202	9.12928301694497	9.09011241966429	9.05799172275918	9.05256805080415	9.22158712126481	9.02513956227851
"MAT2B"	9.34207466799914	9.32418054661874	9.29232163280204	9.33762190199251	9.27844945822048	9.27379559921426	9.26209484537018	9.33762190199251	9.37721053038855
"CIT"	8.5352753766208	8.37937836707126	8.49585502688717	8.6582114827518	8.42206476617281	8.10328780841202	8.48381577726426	8.51963625284321	8.45121111183233
"ZPR1"	9.14974711950468	9.36850646150769	9.467605550083	9.28771237954945	9.3151495622563	9.32418054661874	9.52356195605701	9.18239435340453	9.403012023575
"TM9SF2"	9.04984854945056	9.13699111208023	9.10328780841202	8.98584193700334	9.00562454919388	9.05799172275918	9.17242750864548	8.94836723158468	9.18239435340453
"RPL26L1"	7.31288295528436	7.49185309632967	7.59991284218713	7.33985000288462	7.5077946401987	7.19967234483636	7.72109918870719	7.52356195605701	7.53915881110803
"DCUN1D1"	9.67771964164101	9.63117705570398	9.73131903102506	9.77478705960117	9.78463484555752	9.90689059560852	9.7632123668144	9.77313920671969	9.7714894695006
"PYM1"	8.84862294042934	8.86108690599539	8.85798099512757	8.83920378809694	8.87958324961278	8.77807712953536	8.82654848729091	8.89481776330794	8.81057163474115
"GLG1"	9.53915881110803	9.65284497300198	9.60362634498619	9.4594316186373	9.54303182025524	9.14465824283188	9.59432460392485	9.55650605467193	9.7431513941125
