"","Contrast","Pathway","FDR","Method","negativelog10FDR"
"733","X1O2NoCyA - X1O2PlusCyA","NOD-like receptor signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"734","X1O2NoCyA - X1O2PlusCyA","Base excision repair",0.99316425237188,"Proteomics",0.00297892068919202
"735","X1O2NoCyA - X1O2PlusCyA","SNARE interactions in vesicular transport",0.99316425237188,"Proteomics",0.00297892068919202
"736","X1O2NoCyA - X1O2PlusCyA","Phospholipase D signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"737","X1O2NoCyA - X1O2PlusCyA","Autophagy - other",0.99316425237188,"Proteomics",0.00297892068919202
"738","X1O2NoCyA - X1O2PlusCyA","Prion disease",0.99316425237188,"Proteomics",0.00297892068919202
"739","X1O2NoCyA - X1O2PlusCyA","Metabolism of xenobiotics by cytochrome P450",0.99316425237188,"Proteomics",0.00297892068919202
"740","X1O2NoCyA - X1O2PlusCyA","Coronavirus disease - COVID-19",0.99316425237188,"Proteomics",0.00297892068919202
"741","X1O2NoCyA - X1O2PlusCyA","Fatty acid metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"742","X1O2NoCyA - X1O2PlusCyA","Proteasome",0.99316425237188,"Proteomics",0.00297892068919202
"743","X1O2NoCyA - X1O2PlusCyA","Rheumatoid arthritis",0.99316425237188,"Proteomics",0.00297892068919202
"744","X1O2NoCyA - X1O2PlusCyA","Intestinal immune network for IgA production",0.99316425237188,"Proteomics",0.00297892068919202
"745","X1O2NoCyA - X1O2PlusCyA","Regulation of lipolysis in adipocytes",0.99316425237188,"Proteomics",0.00297892068919202
"746","X1O2NoCyA - X1O2PlusCyA","Tuberculosis",0.99316425237188,"Proteomics",0.00297892068919202
"747","X1O2NoCyA - X1O2PlusCyA","Hypertrophic cardiomyopathy",0.99316425237188,"Proteomics",0.00297892068919202
"748","X1O2NoCyA - X1O2PlusCyA","Gastric acid secretion",0.99316425237188,"Proteomics",0.00297892068919202
"749","X1O2NoCyA - X1O2PlusCyA","Peroxisome",0.99316425237188,"Proteomics",0.00297892068919202
"750","X1O2NoCyA - X1O2PlusCyA","Aldosterone-regulated sodium reabsorption",0.99316425237188,"Proteomics",0.00297892068919202
"751","X1O2NoCyA - X1O2PlusCyA","Fatty acid elongation",0.99316425237188,"Proteomics",0.00297892068919202
"752","X1O2NoCyA - X1O2PlusCyA","Basal cell carcinoma",0.99316425237188,"Proteomics",0.00297892068919202
"753","X1O2NoCyA - X1O2PlusCyA","Ferroptosis",0.99316425237188,"Proteomics",0.00297892068919202
"754","X1O2NoCyA - X1O2PlusCyA","Fc gamma R-mediated phagocytosis",0.99316425237188,"Proteomics",0.00297892068919202
"755","X1O2NoCyA - X1O2PlusCyA","Focal adhesion",0.99316425237188,"Proteomics",0.00297892068919202
"756","X1O2NoCyA - X1O2PlusCyA","Mitophagy - animal",0.99316425237188,"Proteomics",0.00297892068919202
"757","X1O2NoCyA - X1O2PlusCyA","Folate biosynthesis",0.99316425237188,"Proteomics",0.00297892068919202
"758","X1O2NoCyA - X1O2PlusCyA","Glycerolipid metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"759","X1O2NoCyA - X1O2PlusCyA","Mismatch repair",0.99316425237188,"Proteomics",0.00297892068919202
"760","X1O2NoCyA - X1O2PlusCyA","Mineral absorption",0.99316425237188,"Proteomics",0.00297892068919202
"761","X1O2NoCyA - X1O2PlusCyA","Alcoholism",0.99316425237188,"Proteomics",0.00297892068919202
"762","X1O2NoCyA - X1O2PlusCyA","Phototransduction",0.99316425237188,"Proteomics",0.00297892068919202
"763","X1O2NoCyA - X1O2PlusCyA","Olfactory transduction",0.99316425237188,"Proteomics",0.00297892068919202
"764","X1O2NoCyA - X1O2PlusCyA","Biosynthesis of cofactors",0.99316425237188,"Proteomics",0.00297892068919202
"765","X1O2NoCyA - X1O2PlusCyA","Yersinia infection",0.99316425237188,"Proteomics",0.00297892068919202
"766","X1O2NoCyA - X1O2PlusCyA","Chemical carcinogenesis - DNA adducts",0.99316425237188,"Proteomics",0.00297892068919202
"767","X1O2NoCyA - X1O2PlusCyA","Endocytosis",0.99316425237188,"Proteomics",0.00297892068919202
"768","X1O2NoCyA - X1O2PlusCyA","Cushing syndrome",0.99316425237188,"Proteomics",0.00297892068919202
"769","X1O2NoCyA - X1O2PlusCyA","Glyoxylate and dicarboxylate metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"770","X1O2NoCyA - X1O2PlusCyA","Propanoate metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"771","X1O2NoCyA - X1O2PlusCyA","Biosynthesis of unsaturated fatty acids",0.99316425237188,"Proteomics",0.00297892068919202
"772","X1O2NoCyA - X1O2PlusCyA","Cholinergic synapse",0.99316425237188,"Proteomics",0.00297892068919202
"773","X1O2NoCyA - X1O2PlusCyA","Carbohydrate digestion and absorption",0.99316425237188,"Proteomics",0.00297892068919202
"774","X1O2NoCyA - X1O2PlusCyA","GABAergic synapse",0.99316425237188,"Proteomics",0.00297892068919202
"775","X1O2NoCyA - X1O2PlusCyA","Aldosterone synthesis and secretion",0.99316425237188,"Proteomics",0.00297892068919202
"776","X1O2NoCyA - X1O2PlusCyA","Epithelial cell signaling in Helicobacter pylori infection",0.99316425237188,"Proteomics",0.00297892068919202
"777","X1O2NoCyA - X1O2PlusCyA","Notch signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"778","X1O2NoCyA - X1O2PlusCyA","Parkinson disease",0.99316425237188,"Proteomics",0.00297892068919202
"779","X1O2NoCyA - X1O2PlusCyA","Allograft rejection",0.99316425237188,"Proteomics",0.00297892068919202
"780","X1O2NoCyA - X1O2PlusCyA","Graft-versus-host disease",0.99316425237188,"Proteomics",0.00297892068919202
"781","X1O2NoCyA - X1O2PlusCyA","Signaling pathways regulating pluripotency of stem cells",0.99316425237188,"Proteomics",0.00297892068919202
"782","X1O2NoCyA - X1O2PlusCyA","Glycine, serine and threonine metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"783","X1O2NoCyA - X1O2PlusCyA","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",0.99316425237188,"Proteomics",0.00297892068919202
"784","X1O2NoCyA - X1O2PlusCyA","Steroid hormone biosynthesis",0.99316425237188,"Proteomics",0.00297892068919202
"785","X1O2NoCyA - X1O2PlusCyA","Sphingolipid metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"786","X1O2NoCyA - X1O2PlusCyA","Protein digestion and absorption",0.99316425237188,"Proteomics",0.00297892068919202
"787","X1O2NoCyA - X1O2PlusCyA","RNA polymerase",0.99316425237188,"Proteomics",0.00297892068919202
"788","X1O2NoCyA - X1O2PlusCyA","Type I diabetes mellitus",0.99316425237188,"Proteomics",0.00297892068919202
"789","X1O2NoCyA - X1O2PlusCyA","Retinol metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"790","X1O2NoCyA - X1O2PlusCyA","Sulfur relay system",0.99316425237188,"Proteomics",0.00297892068919202
"791","X1O2NoCyA - X1O2PlusCyA","Leukocyte transendothelial migration",0.99316425237188,"Proteomics",0.00297892068919202
"792","X1O2NoCyA - X1O2PlusCyA","Cholesterol metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"793","X1O2NoCyA - X1O2PlusCyA","PPAR signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"794","X1O2NoCyA - X1O2PlusCyA","Natural killer cell mediated cytotoxicity",0.99316425237188,"Proteomics",0.00297892068919202
"795","X1O2NoCyA - X1O2PlusCyA","T cell receptor signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"796","X1O2NoCyA - X1O2PlusCyA","Starch and sucrose metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"797","X1O2NoCyA - X1O2PlusCyA","Morphine addiction",0.99316425237188,"Proteomics",0.00297892068919202
"798","X1O2NoCyA - X1O2PlusCyA","Non-small cell lung cancer",0.99316425237188,"Proteomics",0.00297892068919202
"799","X1O2NoCyA - X1O2PlusCyA","Nicotinate and nicotinamide metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"800","X1O2NoCyA - X1O2PlusCyA","Valine, leucine and isoleucine biosynthesis",0.99316425237188,"Proteomics",0.00297892068919202
"801","X1O2NoCyA - X1O2PlusCyA","Insulin resistance",0.99316425237188,"Proteomics",0.00297892068919202
"802","X1O2NoCyA - X1O2PlusCyA","VEGF signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"803","X1O2NoCyA - X1O2PlusCyA","Diabetic cardiomyopathy",0.99316425237188,"Proteomics",0.00297892068919202
"804","X1O2NoCyA - X1O2PlusCyA","Vibrio cholerae infection",0.99316425237188,"Proteomics",0.00297892068919202
"805","X1O2NoCyA - X1O2PlusCyA","Thyroid cancer",0.99316425237188,"Proteomics",0.00297892068919202
"806","X1O2NoCyA - X1O2PlusCyA","Viral protein interaction with cytokine and cytokine receptor",0.99316425237188,"Proteomics",0.00297892068919202
"807","X1O2NoCyA - X1O2PlusCyA","DNA replication",0.99316425237188,"Proteomics",0.00297892068919202
"808","X1O2NoCyA - X1O2PlusCyA","GnRH secretion",0.99316425237188,"Proteomics",0.00297892068919202
"809","X1O2NoCyA - X1O2PlusCyA","Pertussis",0.99316425237188,"Proteomics",0.00297892068919202
"810","X1O2NoCyA - X1O2PlusCyA","Glucagon signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"811","X1O2NoCyA - X1O2PlusCyA","Small cell lung cancer",0.99316425237188,"Proteomics",0.00297892068919202
"812","X1O2NoCyA - X1O2PlusCyA","Endometrial cancer",0.99316425237188,"Proteomics",0.00297892068919202
"813","X1O2NoCyA - X1O2PlusCyA","Phosphonate and phosphinate metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"814","X1O2NoCyA - X1O2PlusCyA","Viral myocarditis",0.99316425237188,"Proteomics",0.00297892068919202
"815","X1O2NoCyA - X1O2PlusCyA","Renal cell carcinoma",0.99316425237188,"Proteomics",0.00297892068919202
"816","X1O2NoCyA - X1O2PlusCyA","Hepatocellular carcinoma",0.99316425237188,"Proteomics",0.00297892068919202
"817","X1O2NoCyA - X1O2PlusCyA","Pathways of neurodegeneration - multiple diseases",0.99316425237188,"Proteomics",0.00297892068919202
"818","X1O2NoCyA - X1O2PlusCyA","Synaptic vesicle cycle",0.99316425237188,"Proteomics",0.00297892068919202
"819","X1O2NoCyA - X1O2PlusCyA","Tyrosine metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"820","X1O2NoCyA - X1O2PlusCyA","Steroid biosynthesis",0.99316425237188,"Proteomics",0.00297892068919202
"821","X1O2NoCyA - X1O2PlusCyA","Homologous recombination",0.99316425237188,"Proteomics",0.00297892068919202
"822","X1O2NoCyA - X1O2PlusCyA","Arginine biosynthesis",0.99316425237188,"Proteomics",0.00297892068919202
"823","X1O2NoCyA - X1O2PlusCyA","Drug metabolism - cytochrome P450",0.99316425237188,"Proteomics",0.00297892068919202
"824","X1O2NoCyA - X1O2PlusCyA","Regulation of actin cytoskeleton",0.99316425237188,"Proteomics",0.00297892068919202
"825","X1O2NoCyA - X1O2PlusCyA","Growth hormone synthesis, secretion and action",0.99316425237188,"Proteomics",0.00297892068919202
"826","X1O2NoCyA - X1O2PlusCyA","Caffeine metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"827","X1O2NoCyA - X1O2PlusCyA","Thyroid hormone synthesis",0.99316425237188,"Proteomics",0.00297892068919202
"828","X1O2NoCyA - X1O2PlusCyA","Legionellosis",0.99316425237188,"Proteomics",0.00297892068919202
"829","X1O2NoCyA - X1O2PlusCyA","Type II diabetes mellitus",0.99316425237188,"Proteomics",0.00297892068919202
"830","X1O2NoCyA - X1O2PlusCyA","Bladder cancer",0.99316425237188,"Proteomics",0.00297892068919202
"831","X1O2NoCyA - X1O2PlusCyA","African trypanosomiasis",0.99316425237188,"Proteomics",0.00297892068919202
"832","X1O2NoCyA - X1O2PlusCyA","Ribosome biogenesis in eukaryotes",0.99316425237188,"Proteomics",0.00297892068919202
"833","X1O2NoCyA - X1O2PlusCyA","Chronic myeloid leukemia",0.99316425237188,"Proteomics",0.00297892068919202
"834","X1O2NoCyA - X1O2PlusCyA","Hematopoietic cell lineage",0.99316425237188,"Proteomics",0.00297892068919202
"835","X1O2NoCyA - X1O2PlusCyA","IL-17 signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"836","X1O2NoCyA - X1O2PlusCyA","Th17 cell differentiation",0.99316425237188,"Proteomics",0.00297892068919202
"837","X1O2NoCyA - X1O2PlusCyA","Non-alcoholic fatty liver disease",0.99316425237188,"Proteomics",0.00297892068919202
"838","X1O2NoCyA - X1O2PlusCyA","N-Glycan biosynthesis",0.99316425237188,"Proteomics",0.00297892068919202
"839","X1O2NoCyA - X1O2PlusCyA","Leishmaniasis",0.99316425237188,"Proteomics",0.00297892068919202
"840","X1O2NoCyA - X1O2PlusCyA","Renin-angiotensin system",0.99316425237188,"Proteomics",0.00297892068919202
"841","X1O2NoCyA - X1O2PlusCyA","Cell adhesion molecules",0.99316425237188,"Proteomics",0.00297892068919202
"842","X1O2NoCyA - X1O2PlusCyA","FoxO signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"843","X1O2NoCyA - X1O2PlusCyA","Thermogenesis",0.99316425237188,"Proteomics",0.00297892068919202
"844","X1O2NoCyA - X1O2PlusCyA","Spliceosome",0.99316425237188,"Proteomics",0.00297892068919202
"845","X1O2NoCyA - X1O2PlusCyA","Oxytocin signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"846","X1O2NoCyA - X1O2PlusCyA","Ascorbate and aldarate metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"847","X1O2NoCyA - X1O2PlusCyA","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",0.99316425237188,"Proteomics",0.00297892068919202
"848","X1O2NoCyA - X1O2PlusCyA","Cocaine addiction",0.99316425237188,"Proteomics",0.00297892068919202
"849","X1O2NoCyA - X1O2PlusCyA","Cortisol synthesis and secretion",0.99316425237188,"Proteomics",0.00297892068919202
"850","X1O2NoCyA - X1O2PlusCyA","Amyotrophic lateral sclerosis",0.99316425237188,"Proteomics",0.00297892068919202
"851","X1O2NoCyA - X1O2PlusCyA","Prostate cancer",0.99316425237188,"Proteomics",0.00297892068919202
"852","X1O2NoCyA - X1O2PlusCyA","Spinocerebellar ataxia",0.99316425237188,"Proteomics",0.00297892068919202
"853","X1O2NoCyA - X1O2PlusCyA","Nucleocytoplasmic transport",0.99316425237188,"Proteomics",0.00297892068919202
"854","X1O2NoCyA - X1O2PlusCyA","Rap1 signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"855","X1O2NoCyA - X1O2PlusCyA","Hepatitis B",0.99316425237188,"Proteomics",0.00297892068919202
"856","X1O2NoCyA - X1O2PlusCyA","Human immunodeficiency virus 1 infection",0.99316425237188,"Proteomics",0.00297892068919202
"857","X1O2NoCyA - X1O2PlusCyA","Melanoma",0.99316425237188,"Proteomics",0.00297892068919202
"858","X1O2NoCyA - X1O2PlusCyA","Breast cancer",0.99316425237188,"Proteomics",0.00297892068919202
"859","X1O2NoCyA - X1O2PlusCyA","Glycerophospholipid metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"860","X1O2NoCyA - X1O2PlusCyA","Choline metabolism in cancer",0.99316425237188,"Proteomics",0.00297892068919202
"861","X1O2NoCyA - X1O2PlusCyA","Oocyte meiosis",0.99316425237188,"Proteomics",0.00297892068919202
"862","X1O2NoCyA - X1O2PlusCyA","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",0.99316425237188,"Proteomics",0.00297892068919202
"863","X1O2NoCyA - X1O2PlusCyA","p53 signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"864","X1O2NoCyA - X1O2PlusCyA","Selenocompound metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"865","X1O2NoCyA - X1O2PlusCyA","Taste transduction",0.99316425237188,"Proteomics",0.00297892068919202
"866","X1O2NoCyA - X1O2PlusCyA","Influenza A",0.99316425237188,"Proteomics",0.00297892068919202
"867","X1O2NoCyA - X1O2PlusCyA","Arginine and proline metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"868","X1O2NoCyA - X1O2PlusCyA","Primary bile acid biosynthesis",0.99316425237188,"Proteomics",0.00297892068919202
"869","X1O2NoCyA - X1O2PlusCyA","Fatty acid biosynthesis",0.99316425237188,"Proteomics",0.00297892068919202
"870","X1O2NoCyA - X1O2PlusCyA","Tight junction",0.99316425237188,"Proteomics",0.00297892068919202
"871","X1O2NoCyA - X1O2PlusCyA","Glycosaminoglycan biosynthesis - keratan sulfate",0.99316425237188,"Proteomics",0.00297892068919202
"872","X1O2NoCyA - X1O2PlusCyA","Staphylococcus aureus infection",0.99316425237188,"Proteomics",0.00297892068919202
"873","X1O2NoCyA - X1O2PlusCyA","Neomycin, kanamycin and gentamicin biosynthesis",0.99316425237188,"Proteomics",0.00297892068919202
"874","X1O2NoCyA - X1O2PlusCyA","Toxoplasmosis",0.99316425237188,"Proteomics",0.00297892068919202
"875","X1O2NoCyA - X1O2PlusCyA","Alzheimer disease",0.99316425237188,"Proteomics",0.00297892068919202
"876","X1O2NoCyA - X1O2PlusCyA","Prolactin signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"877","X1O2NoCyA - X1O2PlusCyA","Cell cycle",0.99316425237188,"Proteomics",0.00297892068919202
"878","X1O2NoCyA - X1O2PlusCyA","Measles",0.99316425237188,"Proteomics",0.00297892068919202
"879","X1O2NoCyA - X1O2PlusCyA","Fructose and mannose metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"880","X1O2NoCyA - X1O2PlusCyA","Alanine, aspartate and glutamate metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"881","X1O2NoCyA - X1O2PlusCyA","Chemokine signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"882","X1O2NoCyA - X1O2PlusCyA","PD-L1 expression and PD-1 checkpoint pathway in cancer",0.99316425237188,"Proteomics",0.00297892068919202
"883","X1O2NoCyA - X1O2PlusCyA","B cell receptor signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"884","X1O2NoCyA - X1O2PlusCyA","Inflammatory mediator regulation of TRP channels",0.99316425237188,"Proteomics",0.00297892068919202
"885","X1O2NoCyA - X1O2PlusCyA","Neutrophil extracellular trap formation",0.99316425237188,"Proteomics",0.00297892068919202
"886","X1O2NoCyA - X1O2PlusCyA","TNF signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"887","X1O2NoCyA - X1O2PlusCyA","Inositol phosphate metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"888","X1O2NoCyA - X1O2PlusCyA","Hepatitis C",0.99316425237188,"Proteomics",0.00297892068919202
"889","X1O2NoCyA - X1O2PlusCyA","Colorectal cancer",0.99316425237188,"Proteomics",0.00297892068919202
"890","X1O2NoCyA - X1O2PlusCyA","Apoptosis",0.99316425237188,"Proteomics",0.00297892068919202
"891","X1O2NoCyA - X1O2PlusCyA","Herpes simplex virus 1 infection",0.99316425237188,"Proteomics",0.00297892068919202
"892","X1O2NoCyA - X1O2PlusCyA","Fat digestion and absorption",0.99316425237188,"Proteomics",0.00297892068919202
"893","X1O2NoCyA - X1O2PlusCyA","Sulfur metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"894","X1O2NoCyA - X1O2PlusCyA","Glycolysis / Gluconeogenesis",0.99316425237188,"Proteomics",0.00297892068919202
"895","X1O2NoCyA - X1O2PlusCyA","PI3K-Akt signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"896","X1O2NoCyA - X1O2PlusCyA","Cardiac muscle contraction",0.99316425237188,"Proteomics",0.00297892068919202
"897","X1O2NoCyA - X1O2PlusCyA","Th1 and Th2 cell differentiation",0.99316425237188,"Proteomics",0.00297892068919202
"898","X1O2NoCyA - X1O2PlusCyA","RNA degradation",0.99316425237188,"Proteomics",0.00297892068919202
"899","X1O2NoCyA - X1O2PlusCyA","Wnt signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"900","X1O2NoCyA - X1O2PlusCyA","Viral life cycle - HIV-1",0.99316425237188,"Proteomics",0.00297892068919202
"901","X1O2NoCyA - X1O2PlusCyA","Vascular smooth muscle contraction",0.99316425237188,"Proteomics",0.00297892068919202
"902","X1O2NoCyA - X1O2PlusCyA","Adrenergic signaling in cardiomyocytes",0.99316425237188,"Proteomics",0.00297892068919202
"903","X1O2NoCyA - X1O2PlusCyA","Inflammatory bowel disease",0.99316425237188,"Proteomics",0.00297892068919202
"904","X1O2NoCyA - X1O2PlusCyA","Hedgehog signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"905","X1O2NoCyA - X1O2PlusCyA","Autophagy - animal",0.99316425237188,"Proteomics",0.00297892068919202
"906","X1O2NoCyA - X1O2PlusCyA","mTOR signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"907","X1O2NoCyA - X1O2PlusCyA","Basal transcription factors",0.99316425237188,"Proteomics",0.00297892068919202
"908","X1O2NoCyA - X1O2PlusCyA","Insulin secretion",0.99316425237188,"Proteomics",0.00297892068919202
"909","X1O2NoCyA - X1O2PlusCyA","Primary immunodeficiency",0.99316425237188,"Proteomics",0.00297892068919202
"910","X1O2NoCyA - X1O2PlusCyA","Apoptosis - multiple species",0.99316425237188,"Proteomics",0.00297892068919202
"911","X1O2NoCyA - X1O2PlusCyA","Viral carcinogenesis",0.99316425237188,"Proteomics",0.00297892068919202
"912","X1O2NoCyA - X1O2PlusCyA","Endocrine and other factor-regulated calcium reabsorption",0.99316425237188,"Proteomics",0.00297892068919202
"913","X1O2NoCyA - X1O2PlusCyA","Phenylalanine metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"914","X1O2NoCyA - X1O2PlusCyA","Central carbon metabolism in cancer",0.99316425237188,"Proteomics",0.00297892068919202
"915","X1O2NoCyA - X1O2PlusCyA","Platelet activation",0.99316425237188,"Proteomics",0.00297892068919202
"916","X1O2NoCyA - X1O2PlusCyA","MAPK signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"917","X1O2NoCyA - X1O2PlusCyA","Glycosphingolipid biosynthesis - ganglio series",0.99316425237188,"Proteomics",0.00297892068919202
"918","X1O2NoCyA - X1O2PlusCyA","Kaposi sarcoma-associated herpesvirus infection",0.99316425237188,"Proteomics",0.00297892068919202
"919","X1O2NoCyA - X1O2PlusCyA","Malaria",0.99316425237188,"Proteomics",0.00297892068919202
"920","X1O2NoCyA - X1O2PlusCyA","Biosynthesis of amino acids",0.99316425237188,"Proteomics",0.00297892068919202
"921","X1O2NoCyA - X1O2PlusCyA","Human papillomavirus infection",0.99316425237188,"Proteomics",0.00297892068919202
"922","X1O2NoCyA - X1O2PlusCyA","Cytokine-cytokine receptor interaction",0.99316425237188,"Proteomics",0.00297892068919202
"923","X1O2NoCyA - X1O2PlusCyA","ECM-receptor interaction",0.99316425237188,"Proteomics",0.00297892068919202
"924","X1O2NoCyA - X1O2PlusCyA","TGF-beta signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"925","X1O2NoCyA - X1O2PlusCyA","2-Oxocarboxylic acid metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"926","X1O2NoCyA - X1O2PlusCyA","Antifolate resistance",0.99316425237188,"Proteomics",0.00297892068919202
"927","X1O2NoCyA - X1O2PlusCyA","Salmonella infection",0.99316425237188,"Proteomics",0.00297892068919202
"928","X1O2NoCyA - X1O2PlusCyA","Ras signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"929","X1O2NoCyA - X1O2PlusCyA","Ovarian steroidogenesis",0.99316425237188,"Proteomics",0.00297892068919202
"930","X1O2NoCyA - X1O2PlusCyA","Calcium signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"931","X1O2NoCyA - X1O2PlusCyA","C-type lectin receptor signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"932","X1O2NoCyA - X1O2PlusCyA","AMPK signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"933","X1O2NoCyA - X1O2PlusCyA","ErbB signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"934","X1O2NoCyA - X1O2PlusCyA","Antigen processing and presentation",0.99316425237188,"Proteomics",0.00297892068919202
"935","X1O2NoCyA - X1O2PlusCyA","Thiamine metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"936","X1O2NoCyA - X1O2PlusCyA","Phosphatidylinositol signaling system",0.99316425237188,"Proteomics",0.00297892068919202
"937","X1O2NoCyA - X1O2PlusCyA","Cytosolic DNA-sensing pathway",0.99316425237188,"Proteomics",0.00297892068919202
"938","X1O2NoCyA - X1O2PlusCyA","Metabolic pathways",0.99316425237188,"Proteomics",0.00297892068919202
"939","X1O2NoCyA - X1O2PlusCyA","Autoimmune thyroid disease",0.99316425237188,"Proteomics",0.00297892068919202
"940","X1O2NoCyA - X1O2PlusCyA","Cellular senescence",0.99316425237188,"Proteomics",0.00297892068919202
"941","X1O2NoCyA - X1O2PlusCyA","Neurotrophin signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"942","X1O2NoCyA - X1O2PlusCyA","One carbon pool by folate",0.99316425237188,"Proteomics",0.00297892068919202
"943","X1O2NoCyA - X1O2PlusCyA","HIF-1 signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"944","X1O2NoCyA - X1O2PlusCyA","Riboflavin metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"945","X1O2NoCyA - X1O2PlusCyA","cAMP signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"946","X1O2NoCyA - X1O2PlusCyA","Protein processing in endoplasmic reticulum",0.99316425237188,"Proteomics",0.00297892068919202
"947","X1O2NoCyA - X1O2PlusCyA","JAK-STAT signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"948","X1O2NoCyA - X1O2PlusCyA","Carbon metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"949","X1O2NoCyA - X1O2PlusCyA","Galactose metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"950","X1O2NoCyA - X1O2PlusCyA","Porphyrin metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"951","X1O2NoCyA - X1O2PlusCyA","Acute myeloid leukemia",0.99316425237188,"Proteomics",0.00297892068919202
"952","X1O2NoCyA - X1O2PlusCyA","Toll-like receptor signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"953","X1O2NoCyA - X1O2PlusCyA","Vitamin B6 metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"954","X1O2NoCyA - X1O2PlusCyA","Various types of N-glycan biosynthesis",0.99316425237188,"Proteomics",0.00297892068919202
"955","X1O2NoCyA - X1O2PlusCyA","Estrogen signaling pathway",0.99316425237188,"Proteomics",0.00297892068919202
"956","X1O2NoCyA - X1O2PlusCyA","mRNA surveillance pathway",0.99316425237188,"Proteomics",0.00297892068919202
"957","X1O2NoCyA - X1O2PlusCyA","Adherens junction",0.99316425237188,"Proteomics",0.00297892068919202
"958","X1O2NoCyA - X1O2PlusCyA","Phagosome",0.99316425237188,"Proteomics",0.00297892068919202
"959","X1O2NoCyA - X1O2PlusCyA","Human cytomegalovirus infection",0.99316425237188,"Proteomics",0.00297892068919202
"960","X1O2NoCyA - X1O2PlusCyA","Non-homologous end-joining",0.99316425237188,"Proteomics",0.00297892068919202
"961","X1O2NoCyA - X1O2PlusCyA","Pentose and glucuronate interconversions",0.99316425237188,"Proteomics",0.00297892068919202
"962","X1O2NoCyA - X1O2PlusCyA","Taurine and hypotaurine metabolism",0.99316425237188,"Proteomics",0.00297892068919202
"963","X1O2NoCyA - X1O2PlusCyA","Longevity regulating pathway - multiple species",0.99316425237188,"Proteomics",0.00297892068919202
