"Factorial","LogFactorial"
2440,16596.2169459662
2441,16604.0171090366
2442,16611.8176816913
2443,16619.6186637626
2444,16627.4200550829
2445,16635.2218554848
2446,16643.024064801
2447,16650.8266828644
2448,16658.6297095081
2449,16666.433144565
2450,16674.2369878686
2451,16682.0412392521
2452,16689.8458985492
2453,16697.6509655934
2454,16705.4564402187
2455,16713.2623222589
2456,16721.0686115482
2457,16728.8753079207
2458,16736.6824112108
2459,16744.489921253
2460,16752.297837882
2461,16760.1061609324
2462,16767.9148902391
2463,16775.7240256372
2464,16783.5335669619
2465,16791.3435140484
2466,16799.1538667321
2467,16806.9646248486
2468,16814.7757882336
2469,16822.587356723
2470,16830.3993301526
2471,16838.2117083586
2472,16846.0244911772
2473,16853.8376784447
2474,16861.6512699976
2475,16869.4652656726
2476,16877.2796653065
2477,16885.0944687359
2478,16892.9096757981
2479,16900.7252863302
2480,16908.5413001693
2481,16916.357717153
2482,16924.1745371188
2483,16931.9917599043
2484,16939.8093853473
2485,16947.6274132859
2486,16955.4458435579
2487,16963.2646760017
2488,16971.0839104556
2489,16978.903546758
2490,16986.7235847474
2491,16994.5440242627
2492,17002.3648651426
2493,17010.1861072261
2494,17018.0077503524
2495,17025.8297943606
2496,17033.65223909
2497,17041.4750843803
2498,17049.298330071
2499,17057.1219760018
2500,17064.9460220127
2501,17072.7704679436
2502,17080.5953136346
2503,17088.420558926
2504,17096.2462036583
2505,17104.0722476718
2506,17111.8986908072
2507,17119.7255329054
2508,17127.5527738071
2509,17135.3804133535
2510,17143.2084513856
2511,17151.0368877448
2512,17158.8657222724
2513,17166.6949548099
2514,17174.5245851991
2515,17182.3546132816
2516,17190.1850388994
2517,17198.0158618946
2518,17205.8470821092
2519,17213.6786993855
2520,17221.510713566
2521,17229.3431244932
2522,17237.1759320097
2523,17245.0091359584
2524,17252.842736182
2525,17260.6767325237
2526,17268.5111248267
2527,17276.345912934
2528,17284.1810966893
2529,17292.016675936
2530,17299.8526505177
2531,17307.6890202782
2532,17315.5257850615
2533,17323.3629447115
2534,17331.2004990724
2535,17339.0384479884
2536,17346.876791304
2537,17354.7155288636
2538,17362.5546605119
2539,17370.3941860936
2540,17378.2341054536
2541,17386.0744184369
2542,17393.9151248886
2543,17401.7562246541
2544,17409.5977175785
2545,17417.4396035075
2546,17425.2818822866
2547,17433.1245537616
2548,17440.9676177783
2549,17448.8110741827
2550,17456.6549228208
2551,17464.499163539
2552,17472.3437961834
2553,17480.1888206007
2554,17488.0342366373
2555,17495.8800441399
2556,17503.7262429554
2557,17511.5728329307
2558,17519.4198139128
2559,17527.267185749
2560,17535.1149482865
2561,17542.9631013727
2562,17550.8116448551
2563,17558.6605785815
2564,17566.5099023995
2565,17574.3596161571
2566,17582.2097197023
2567,17590.0602128832
2568,17597.911095548
2569,17605.7623675451
2570,17613.614028723
2571,17621.4660789303
2572,17629.3185180156
2573,17637.1713458279
2574,17645.024562216
2575,17652.8781670291
2576,17660.7321601164
2577,17668.586541327
2578,17676.4413105105
2579,17684.2964675164
2580,17692.1520121943
2581,17700.007944394
2582,17707.8642639654
2583,17715.7209707585
2584,17723.5780646234
2585,17731.4355454104
2586,17739.2934129697
2587,17747.1516671519
2588,17755.0103078075
2589,17762.8693347873
2590,17770.728747942
2591,17778.5885471225
2592,17786.44873218
2593,17794.3093029655
2594,17802.1702593304
2595,17810.031601126
2596,17817.8933282038
2597,17825.7554404155
2598,17833.6179376127
2599,17841.4808196474
2600,17849.3440863714
2601,17857.2077376368
2602,17865.0717732959
2603,17872.9361932009
2604,17880.8009972042
2605,17888.6661851584
2606,17896.5317569161
2607,17904.39771233
2608,17912.2640512531
2609,17920.1307735382
2610,17927.9978790385
2611,17935.8653676072
2612,17943.7332390976
2613,17951.6014933631
2614,17959.4701302573
2615,17967.3391496338
2616,17975.2085513464
2617,17983.0783352489
2618,17990.9485011954
2619,17998.8190490399
2620,18006.6899786367
2621,18014.56128984
2622,18022.4329825043
2623,18030.3050564842
2624,18038.1775116343
2625,18046.0503478093
2626,18053.9235648641
2627,18061.7971626538
2628,18069.6711410334
2629,18077.5454998582
2630,18085.4202389833
2631,18093.2953582644
2632,18101.1708575568
2633,18109.0467367163
2634,18116.9229955986
2635,18124.7996340596
2636,18132.6766519552
2637,18140.5540491416
2638,18148.4318254748
2639,18156.3099808113
2640,18164.1885150075
2641,18172.0674279198
2642,18179.9467194049
2643,18187.8263893195
2644,18195.7064375204
2645,18203.5868638647
2646,18211.4676682094
2647,18219.3488504116
2648,18227.2304103287
2649,18235.112347818
2650,18242.9946627369
2651,18250.8773549432
2652,18258.7604242945
2653,18266.6438706487
2654,18274.5276938636
2655,18282.4118937972
2656,18290.2964703078
2657,18298.1814232536
2658,18306.0667524929
2659,18313.9524578841
2660,18321.8385392859
2661,18329.7249965569
2662,18337.6118295558
2663,18345.4990381416
2664,18353.3866221733
2665,18361.2745815099
2666,18369.1629160106
2667,18377.0516255348
2668,18384.9407099419
2669,18392.8301690913
2670,18400.7200028427
2671,18408.6102110558
2672,18416.5007935904
2673,18424.3917503066
2674,18432.2830810642
2675,18440.1747857236
2676,18448.0668641448
2677,18455.9593161883
2678,18463.8521417146
2679,18471.7453405841
2680,18479.6389126576
2681,18487.5328577959
2682,18495.4271758597
2683,18503.3218667101
2684,18511.2169302082
2685,18519.1123662152
2686,18527.0081745922
2687,18534.9043552009
2688,18542.8009079025
2689,18550.6978325588
2690,18558.5951290314
2691,18566.4927971821
2692,18574.3908368729
2693,18582.2892479657
2694,18590.1880303226
2695,18598.087183806
2696,18605.986708278
2697,18613.8866036012
2698,18621.7868696379
2699,18629.6875062509
2700,18637.5885133029
2701,18645.4898906567
2702,18653.3916381752
2703,18661.2937557215
2704,18669.1962431587
2705,18677.09910035
2706,18685.0023271587
2707,18692.9059234483
2708,18700.8098890823
2709,18708.7142239244
2710,18716.6189278383
2711,18724.5240006878
2712,18732.4294423369
2713,18740.3352526495
2714,18748.2414314899
2715,18756.1479787223
2716,18764.054894211
2717,18771.9621778204
2718,18779.8698294151
2719,18787.7778488597
2720,18795.686236019
2721,18803.5949907578
2722,18811.504112941
2723,18819.4136024337
2724,18827.323459101
2725,18835.2336828081
2726,18843.1442734203
2727,18851.0552308032
2728,18858.9665548221
2729,18866.8782453428
2730,18874.790302231
2731,18882.7027253525
2732,18890.6155145732
2733,18898.5286697591
2734,18906.4421907764
2735,18914.3560774912
2736,18922.27032977
2737,18930.184947479
2738,18938.0999304849
2739,18946.0152786541
2740,18953.9309918535
2741,18961.8470699498
2742,18969.7635128099
2743,18977.6803203009
2744,18985.5974922897
2745,18993.5150286437
2746,19001.43292923
2747,19009.3511939161
2748,19017.2698225694
2749,19025.1888150576
2750,19033.1081712483
2751,19041.0278910092
2752,19048.9479742082
2753,19056.8684207134
2754,19064.7892303927
2755,19072.7104031143
2756,19080.6319387464
2757,19088.5538371574
2758,19096.4760982158
2759,19104.39872179
2760,19112.3217077487
2761,19120.2450559606
2762,19128.1687662946
2763,19136.0928386195
2764,19144.0172728044
2765,19151.9420687184
2766,19159.8672262306
2767,19167.7927452104
2768,19175.7186255271
2769,19183.6448670503
2770,19191.5714696495
2771,19199.4984331943
2772,19207.4257575546
2773,19215.3534426003
2774,19223.2814882011
2775,19231.2098942273
2776,19239.1386605489
2777,19247.0677870362
2778,19254.9972735596
2779,19262.9271199893
2780,19270.857326196
2781,19278.7878920502
2782,19286.7188174227
2783,19294.6501021842
2784,19302.5817462057
2785,19310.513749358
2786,19318.4461115124
2787,19326.3788325399
2788,19334.3119123117
2789,19342.2453506994
2790,19350.1791475742
2791,19358.1133028077
2792,19366.0478162716
2793,19373.9826878376
2794,19381.9179173774
2795,19389.853504763
2796,19397.7894498663
2797,19405.7257525595
2798,19413.6624127147
2799,19421.5994302043
2800,19429.5368049004
2801,19437.4745366757
2802,19445.4126254026
2803,19453.3510709537
2804,19461.2898732019
2805,19469.2290320199
2806,19477.1685472805
2807,19485.1084188569
2808,19493.048646622
2809,19500.9892304491
2810,19508.9301702115
2811,19516.8714657824
2812,19524.8131170353
2813,19532.7551238438
2814,19540.6974860815
2815,19548.640203622
2816,19556.5832763393
2817,19564.5267041072
2818,19572.4704867996
2819,19580.4146242908
2820,19588.3591164547
2821,19596.3039631657
2822,19604.2491642981
2823,19612.1947197264
2824,19620.140629325
2825,19628.0868929685
2826,19636.0335105318
2827,19643.9804818895
2828,19651.9278069165
2829,19659.8754854878
2830,19667.8235174784
2831,19675.7719027636
2832,19683.7206412184
2833,19691.6697327182
2834,19699.6191771384
2835,19707.5689743546
2836,19715.5191242423
2837,19723.4696266771
2838,19731.4204815348
2839,19739.3716886913
2840,19747.3232480224
2841,19755.2751594043
2842,19763.2274227129
2843,19771.1800378246
2844,19779.1330046155
2845,19787.0863229621
2846,19795.0399927407
2847,19802.994013828
2848,19810.9483861005
2849,19818.903109435
2850,19826.8581837083
2851,19834.8136087972
2852,19842.7693845787
2853,19850.7255109299
2854,19858.681987728
2855,19866.6388148501
2856,19874.5959921735
2857,19882.5535195758
2858,19890.5113969343
2859,19898.4696241266
2860,19906.4282010304
2861,19914.3871275234
2862,19922.3464034836
2863,19930.3060287887
2864,19938.2660033167
2865,19946.2263269459
2866,19954.1869995543
2867,19962.1480210202
2868,19970.1093912219
2869,19978.0711100379
2870,19986.0331773466
2871,19993.9955930267
2872,20001.9583569569
2873,20009.9214690159
2874,20017.8849290825
2875,20025.8487370357
2876,20033.8128927546
2877,20041.7773961181
2878,20049.7422470056
2879,20057.7074452962
2880,20065.6729908693
2881,20073.6388836044
2882,20081.605123381
2883,20089.5717100786
2884,20097.538643577
2885,20105.505923756
2886,20113.4735504953
2887,20121.441523675
2888,20129.409843175
2889,20137.3785088754
2890,20145.3475206565
2891,20153.3168783986
2892,20161.2865819818
2893,20169.2566312868
2894,20177.227026194
2895,20185.197766584
2896,20193.1688523375
2897,20201.1402833353
2898,20209.1120594582
2899,20217.0841805871
2900,20225.0566466031
2901,20233.0294573872
2902,20241.0026128206
2903,20248.9761127847
2904,20256.9499571606
2905,20264.9241458299
2906,20272.898678674
2907,20280.8735555746
2908,20288.8487764132
2909,20296.8243410717
2910,20304.8002494319
2911,20312.7765013756
2912,20320.7530967849
2913,20328.7300355419
2914,20336.7073175287
2915,20344.6849426274
2916,20352.6629107206
2917,20360.6412216904
2918,20368.6198754195
2919,20376.5988717904
2920,20384.5782106856
2921,20392.557891988
2922,20400.5379155803
2923,20408.5182813455
2924,20416.4989891663
2925,20424.480038926
2926,20432.4614305076
2927,20440.4431637943
2928,20448.4252386693
2929,20456.4076550162
2930,20464.3904127182
2931,20472.3735116589
2932,20480.3569517219
2933,20488.3407327909
2934,20496.3248547496
2935,20504.3093174818
2936,20512.2941208716
2937,20520.2792648028
2938,20528.2647491595
2939,20536.2505738259
2940,20544.2367386863
2941,20552.2232436248
2942,20560.210088526
2943,20568.1972732742
2944,20576.1847977541
2945,20584.1726618501
2946,20592.1608654472
2947,20600.1494084299
2948,20608.1382906832
2949,20616.127512092
2950,20624.1170725414
2951,20632.1069719163
2952,20640.097210102
2953,20648.0877869838
2954,20656.0787024469
2955,20664.0699563767
2956,20672.0615486588
2957,20680.0534791786
2958,20688.0457478219
2959,20696.0383544743
2960,20704.0312990216
2961,20712.0245813497
2962,20720.0182013445
2963,20728.0121588921
2964,20736.0064538785
2965,20744.00108619
2966,20751.9960557127
2967,20759.9913623329
2968,20767.9870059372
2969,20775.982986412
2970,20783.9793036438
2971,20791.9759575193
2972,20799.9729479251
2973,20807.9702747481
2974,20815.9679378751
2975,20823.9659371931
2976,20831.964272589
2977,20839.9629439501
2978,20847.9619511633
2979,20855.961294116
2980,20863.9609726955
2981,20871.9609867892
2982,20879.9613362845
2983,20887.962021069
2984,20895.9630410304
2985,20903.9643960562
2986,20911.9660860343
2987,20919.9681108525
2988,20927.9704703988
2989,20935.973164561
2990,20943.9761932274
2991,20951.9795562861
2992,20959.9832536251
2993,20967.987285133
2994,20975.991650698
2995,20983.9963502085
2996,20992.0013835532
2997,21000.0067506205
2998,21008.0124512991
2999,21016.0184854779
3000,21024.0248530455
3001,21032.031553891
3002,21040.0385879032
3003,21048.0459549712
3004,21056.053654984
3005,21064.061687831
3006,21072.0700534013
3007,21080.0787515843
3008,21088.0877822694
3009,21096.097145346
3010,21104.1068407038
3011,21112.1168682322
3012,21120.1272278212
3013,21128.1379193603
3014,21136.1489427395
3015,21144.1602978486
3016,21152.1719845778
3017,21160.1840028169
3018,21168.1963524563
3019,21176.209033386
3020,21184.2220454963
3021,21192.2353886777
3022,21200.2490628206
3023,21208.2630678153
3024,21216.2774035526
3025,21224.2920699231
3026,21232.3070668174
3027,21240.3223941265
3028,21248.338051741
3029,21256.3540395521
3030,21264.3703574506
3031,21272.3870053276
3032,21280.4039830744
3033,21288.4212905821
3034,21296.438927742
3035,21304.4568944455
3036,21312.475190584
3037,21320.493816049
3038,21328.5127707322
3039,21336.5320545251
3040,21344.5516673195
3041,21352.5716090072
3042,21360.59187948
3043,21368.6124786299
3044,21376.6334063489
3045,21384.654662529
3046,21392.6762470625
3047,21400.6981598415
3048,21408.7204007583
3049,21416.7429697053
3050,21424.7658665749
3051,21432.7890912596
3052,21440.812643652
3053,21448.8365236447
3054,21456.8607311305
3055,21464.8852660021
3056,21472.9101281524
3057,21480.9353174743
3058,21488.9608338608
3059,21496.9866772049
3060,21505.0128473999
3061,21513.0393443388
3062,21521.066167915
3063,21529.0933180219
3064,21537.1207945527
3065,21545.1485974011
3066,21553.1767264605
3067,21561.2051816246
3068,21569.2339627871
3069,21577.2630698417
3070,21585.2925026823
3071,21593.3222612028
3072,21601.352345297
3073,21609.3827548592
3074,21617.4134897833
3075,21625.4445499635
3076,21633.4759352941
3077,21641.5076456694
3078,21649.5396809838
3079,21657.5720411318
3080,21665.6047260077
3081,21673.6377355063
3082,21681.6710695222
3083,21689.7047279501
3084,21697.7387106848
3085,21705.7730176211
3086,21713.807648654
3087,21721.8426036785
3088,21729.8778825897
3089,21737.9134852826
3090,21745.9494116525
3091,21753.9856615946
3092,21762.0222350043
3093,21770.059131777
3094,21778.0963518082
3095,21786.1338949933
3096,21794.171761228
3097,21802.209950408
3098,21810.2484624289
3099,21818.2872971867
3100,21826.3264545772
3101,21834.3659344963
3102,21842.40573684
3103,21850.4458615045
3104,21858.4863083858
3105,21866.5270773802
3106,21874.5681683839
3107,21882.6095812933
3108,21890.6513160047
3109,21898.6933724148
3110,21906.73575042
3111,21914.7784499169
3112,21922.8214708022
3113,21930.8648129726
3114,21938.908476325
3115,21946.9524607562
3116,21954.9967661632
3117,21963.041392443
3118,21971.0863394926
3119,21979.1316072092
3120,21987.17719549
3121,21995.2231042323
3122,22003.2693333334
3123,22011.3158826906
3124,22019.3627522016
3125,22027.4099417638
3126,22035.4574512748
3127,22043.5052806322
3128,22051.5534297339
3129,22059.6018984775
3130,22067.6506867611
3131,22075.6997944824
3132,22083.7492215395
3133,22091.7989678305
3134,22099.8490332534
3135,22107.8994177065
3136,22115.9501210879
3137,22124.0011432961
3138,22132.0524842294
3139,22140.1041437863
3140,22148.1561218652
3141,22156.2084183647
3142,22164.2610331835
3143,22172.3139662203
3144,22180.3672173739
3145,22188.420786543
3146,22196.4746736266
3147,22204.5288785237
3148,22212.5834011332
3149,22220.6382413543
3150,22228.6933990861
3151,22236.7488742279
3152,22244.8046666789
3153,22252.8607763384
3154,22260.9172031059
3155,22268.9739468809
3156,22277.0310075629
3157,22285.0883850514
3158,22293.1460792462
3159,22301.204090047
3160,22309.2624173536
3161,22317.3210610658
3162,22325.3800210836
3163,22333.4392973069
3164,22341.4988896358
3165,22349.5587979704
3166,22357.6190222108
3167,22365.6795622574
3168,22373.7404180103
3169,22381.80158937
3170,22389.8630762369
3171,22397.9248785114
3172,22405.9869960942
3173,22414.0494288857
3174,22422.1121767868
3175,22430.1752396982
3176,22438.2386175205
3177,22446.3023101548
3178,22454.3663175019
3179,22462.4306394628
3180,22470.4952759386
3181,22478.5602268303
3182,22486.6254920392
3183,22494.6910714665
3184,22502.7569650135
3185,22510.8231725815
3186,22518.8896940719
3187,22526.9565293864
3188,22535.0236784263
3189,22543.0911410933
3190,22551.1589172891
3191,22559.2270069153
3192,22567.2954098739
3193,22575.3641260666
3194,22583.4331553954
3195,22591.5024977622
3196,22599.5721530691
3197,22607.6421212182
3198,22615.7124021115
3199,22623.7829956515
3200,22631.8539017403
3201,22639.9251202803
3202,22647.9966511738
3203,22656.0684943234
3204,22664.1406496316
3205,22672.213117001
3206,22680.2858963341
3207,22688.3589875338
3208,22696.4323905028
3209,22704.5061051439
3210,22712.58013136
3211,22720.6544690541
3212,22728.7291181292
3213,22736.8040784883
3214,22744.8793500346
3215,22752.9549326713
3216,22761.0308263016
3217,22769.1070308288
3218,22777.1835461564
3219,22785.2603721877
3220,22793.3375088262
3221,22801.4149559755
3222,22809.4927135393
3223,22817.5707814211
3224,22825.6491595247
3225,22833.727847754
3226,22841.8068460126
3227,22849.8861542047
3228,22857.9657722341
3229,22866.0457000048
3230,22874.1259374211
3231,22882.2064843869
3232,22890.2873408065
3233,22898.3685065842
3234,22906.4499816244
3235,22914.5317658313
3236,22922.6138591095
3237,22930.6962613634
3238,22938.7789724977
3239,22946.8619924168
3240,22954.9453210256
3241,22963.0289582288
3242,22971.1129039311
3243,22979.1971580374
3244,22987.2817204526
3245,22995.3665910817
3246,23003.4517698298
3247,23011.5372566019
3248,23019.6230513032
3249,23027.7091538389
3250,23035.7955641142
3251,23043.8822820345
3252,23051.9693075052
3253,23060.0566404316
3254,23068.1442807194
3255,23076.2322282741
3256,23084.3204830012
3257,23092.4090448065
3258,23100.4979135956
3259,23108.5870892745
3260,23116.6765717488
3261,23124.7663609246
3262,23132.8564567078
3263,23140.9468590044
3264,23149.0375677205
3265,23157.1285827622
3266,23165.2199040357
3267,23173.3115314473
3268,23181.4034649033
3269,23189.49570431
3270,23197.5882495739
3271,23205.6811006014
3272,23213.7742572992
3273,23221.8677195737
3274,23229.9614873316
3275,23238.0555604797
3276,23246.1499389246
3277,23254.2446225733
3278,23262.3396113326
3279,23270.4349051095
3280,23278.5305038109
3281,23286.6264073438
3282,23294.7226156155
3283,23302.819128533
3284,23310.9159460035
3285,23319.0130679345
3286,23327.1104942331
3287,23335.2082248067
3288,23343.3062595629
3289,23351.4045984091
3290,23359.5032412528
3291,23367.6021880018
3292,23375.7014385636
3293,23383.800992846
3294,23391.9008507567
3295,23400.0010122036
3296,23408.1014770947
3297,23416.2022453377
3298,23424.3033168409
3299,23432.4046915121
3300,23440.5063692595
3301,23448.6083499914
3302,23456.7106336159
3303,23464.8132200413
3304,23472.9161091759
3305,23481.0193009282
3306,23489.1227952066
3307,23497.2265919196
3308,23505.3306909757
3309,23513.4350922836
3310,23521.539795752
3311,23529.6448012895
3312,23537.750108805
3313,23545.8557182073
3314,23553.9616294053
3315,23562.067842308
3316,23570.1743568242
3317,23578.2811728632
3318,23586.3882903339
3319,23594.4957091456
3320,23602.6034292075
3321,23610.7114504289
3322,23618.8197727191
3323,23626.9283959874
3324,23635.0373201434
3325,23643.1465450965
3326,23651.2560707563
3327,23659.3658970323
3328,23667.4760238342
3329,23675.5864510718
3330,23683.6971786548
3331,23691.808206493
3332,23699.9195344962
3333,23708.0311625746
3334,23716.1430906379
3335,23724.2553185962
3336,23732.3678463597
3337,23740.4806738384
3338,23748.5938009427
3339,23756.7072275826
3340,23764.8209536686
3341,23772.9349791109
3342,23781.0493038201
3343,23789.1639277065
3344,23797.2788506807
3345,23805.3940726533
3346,23813.5095935348
3347,23821.625413236
3348,23829.7415316676
3349,23837.8579487404
3350,23845.9746643653
3351,23854.091678453
3352,23862.2089909146
3353,23870.3266016611
3354,23878.4445106035
3355,23886.5627176529
3356,23894.6812227204
3357,23902.8000257174
3358,23910.9191265551
3359,23919.0385251447
3360,23927.1582213976
3361,23935.2782152254
3362,23943.3985065393
3363,23951.5190952511
3364,23959.6399812722
3365,23967.7611645142
3366,23975.882644889
3367,23984.0044223081
3368,23992.1264966835
3369,24000.2488679269
3370,24008.3715359503
3371,24016.4945006655
3372,24024.6177619846
3373,24032.7413198197
3374,24040.8651740828
3375,24048.9893246861
3376,24057.1137715418
3377,24065.2385145622
3378,24073.3635536596
3379,24081.4888887463
3380,24089.6145197348
3381,24097.7404465375
3382,24105.8666690669
3383,24113.9931872357
3384,24122.1200009564
3385,24130.2471101418
3386,24138.3745147045
3387,24146.5022145573
3388,24154.6302096131
3389,24162.7584997847
3390,24170.887084985
3391,24179.0159651272
3392,24187.1451401241
3393,24195.2746098889
3394,24203.4043743347
3395,24211.5344333746
3396,24219.6647869221
3397,24227.7954348902
3398,24235.9263771925
3399,24244.0576137422
3400,24252.1891444528
3401,24260.3209692378
3402,24268.4530880107
3403,24276.5855006852
3404,24284.7182071749
3405,24292.8512073935
3406,24300.9845012547
3407,24309.1180886724
3408,24317.2519695603
3409,24325.3861438325
3410,24333.5206114028
3411,24341.6553721852
3412,24349.7904260938
3413,24357.9257730427
3414,24366.0614129461
3415,24374.1973457181
3416,24382.333571273
3417,24390.4700895251
3418,24398.6069003888
3419,24406.7440037784
3420,24414.8813996085
3421,24423.0190877934
3422,24431.1570682479
3423,24439.2953408864
3424,24447.4339056237
3425,24455.5727623744
3426,24463.7119110533
3427,24471.8513515751
3428,24479.9910838548
3429,24488.1311078073
3430,24496.2714233475
3431,24504.4120303903
3432,24512.5529288509
3433,24520.6941186444
3434,24528.8355996858
3435,24536.9773718905
3436,24545.1194351736
3437,24553.2617894505
3438,24561.4044346364
3439,24569.5473706468
3440,24577.6905973972
3441,24585.834114803
3442,24593.9779227798
3443,24602.1220212431
3444,24610.2664101087
3445,24618.4110892921
3446,24626.5560587092
3447,24634.7013182757
3448,24642.8468679075
3449,24650.9927075204
3450,24659.1388370305
3451,24667.2852563536
3452,24675.4319654058
3453,24683.5789641031
3454,24691.7262523619
3455,24699.8738300981
3456,24708.021697228
3457,24716.1698536679
3458,24724.3182993341
3459,24732.4670341431
3460,24740.6160580111
3461,24748.7653708548
3462,24756.9149725905
3463,24765.0648631349
3464,24773.2150424046
3465,24781.3655103162
3466,24789.5162667865
3467,24797.6673117322
3468,24805.8186450701
3469,24813.970266717
3470,24822.12217659
3471,24830.2743746058
3472,24838.4268606816
3473,24846.5796347344
3474,24854.7326966812
3475,24862.8860464392
3476,24871.0396839256
3477,24879.1936090576
3478,24887.3478217525
3479,24895.5023219276
3480,24903.6571095004
3481,24911.8121843882
3482,24919.9675465085
3483,24928.1231957789
3484,24936.2791321169
3485,24944.4353554401
3486,24952.5918656662
3487,24960.7486627128
3488,24968.9057464979
3489,24977.063116939
3490,24985.2207739542
3491,24993.3787174613
3492,25001.5369473783
3493,25009.6954636231
3494,25017.8542661138
3495,25026.0133547685
3496,25034.1727295052
3497,25042.3323902423
3498,25050.4923368979
3499,25058.6525693903
3500,25066.8130876377
3501,25074.9738915587
3502,25083.1349810715
3503,25091.2963560947
3504,25099.4580165468
3505,25107.6199623463
3506,25115.7821934117
3507,25123.9447096619
3508,25132.1075110154
3509,25140.270597391
3510,25148.4339687074
3511,25156.5976248836
3512,25164.7615658383
3513,25172.9257914906
3514,25181.0903017594
3515,25189.2550965636
3516,25197.4201758224
3517,25205.5855394549
3518,25213.7511873802
3519,25221.9171195175
3520,25230.0833357861
3521,25238.2498361052
3522,25246.4166203943
3523,25254.5836885726
3524,25262.7510405597
3525,25270.9186762749
3526,25279.0865956379
3527,25287.2547985681
3528,25295.4232849853
3529,25303.5920548089
3530,25311.7611079589
3531,25319.9304443548
3532,25328.1000639165
3533,25336.2699665639
3534,25344.4401522168
3535,25352.6106207951
3536,25360.7813722188
3537,25368.952406408
3538,25377.1237232828
3539,25385.2953227631
3540,25393.4672047692
3541,25401.6393692214
3542,25409.8118160397
3543,25417.9845451446
3544,25426.1575564563
3545,25434.3308498953
3546,25442.5044253819
3547,25450.6782828367
3548,25458.8524221801
3549,25467.0268433327
3550,25475.2015462152
3551,25483.3765307481
3552,25491.5517968523
3553,25499.7273444483
3554,25507.903173457
3555,25516.0792837992
3556,25524.2556753959
3557,25532.4323481678
3558,25540.609302036
3559,25548.7865369216
3560,25556.9640527454
3561,25565.1418494287
3562,25573.3199268925
3563,25581.4982850581
3564,25589.6769238467
3565,25597.8558431796
3566,25606.035042978
3567,25614.2145231634
3568,25622.3942836571
3569,25630.5743243805
3570,25638.7546452553
3571,25646.9352462029
3572,25655.1161271449
3573,25663.2972880029
3574,25671.4787286987
3575,25679.6604491538
3576,25687.8424492901
3577,25696.0247290293
3578,25704.2072882934
3579,25712.3901270042
3580,25720.5732450836
3581,25728.7566424536
3582,25736.9403190362
3583,25745.1242747535
3584,25753.3085095276
3585,25761.4930232806
3586,25769.6778159348
3587,25777.8628874123
3588,25786.0482376355
3589,25794.2338665266
3590,25802.4197740081
3591,25810.6059600023
3592,25818.7924244318
3593,25826.9791672189
3594,25835.1661882862
3595,25843.3534875564
3596,25851.541064952
3597,25859.7289203957
3598,25867.9170538102
3599,25876.1054651183
3600,25884.2941542427
3601,25892.4831211064
3602,25900.6723656321
3603,25908.8618877428
3604,25917.0516873616
3605,25925.2417644113
3606,25933.432118815
3607,25941.6227504959
3608,25949.8136593771
3609,25958.0048453818
3610,25966.1963084331
3611,25974.3880484544
3612,25982.5800653689
3613,25990.7723591001
3614,25998.9649295712
3615,26007.1577767058
3616,26015.3509004273
3617,26023.5443006593
3618,26031.7379773252
3619,26039.9319303488
3620,26048.1261596536
3621,26056.3206651634
3622,26064.5154468018
3623,26072.7105044927
3624,26080.9058381599
3625,26089.1014477272
3626,26097.2973331185
3627,26105.4934942578
3628,26113.689931069
3629,26121.8866434762
3630,26130.0836314035
3631,26138.2808947749
3632,26146.4784335146
3633,26154.6762475468
3634,26162.8743367958
3635,26171.0727011857
3636,26179.271340641
3637,26187.470255086
3638,26195.6694444451
3639,26203.8689086427
3640,26212.0686476034
3641,26220.2686612515
3642,26228.4689495118
3643,26236.6695123088
3644,26244.8703495672
3645,26253.0714612116
3646,26261.2728471669
3647,26269.4745073577
3648,26277.6764417089
3649,26285.8786501453
3650,26294.0811325919
3651,26302.2838889736
3652,26310.4869192153
3653,26318.6902232421
3654,26326.893800979
3655,26335.0976523512
3656,26343.3017772838
3657,26351.5061757019
3658,26359.7108475309
3659,26367.9157926959
3660,26376.1210111223
3661,26384.3265027354
3662,26392.5322674606
3663,26400.7383052234
3664,26408.9446159492
3665,26417.1511995635
3666,26425.3580559919
3667,26433.56518516
3668,26441.7725869934
3669,26449.9802614177
3670,26458.1882083588
3671,26466.3964277423
3672,26474.604919494
3673,26482.8136835398
3674,26491.0227198056
3675,26499.2320282173
3676,26507.4416087007
3677,26515.651461182
3678,26523.8615855872
3679,26532.0719818423
3680,26540.2826498735
3681,26548.4935896068
3682,26556.7048009686
3683,26564.9162838851
3684,26573.1280382825
3685,26581.3400640871
3686,26589.5523612253
3687,26597.7649296235
3688,26605.9777692082
3689,26614.1908799058
3690,26622.4042616429
3691,26630.6179143459
3692,26638.8318379415
3693,26647.0460323564
3694,26655.2604975171
3695,26663.4752333505
3696,26671.6902397833
3697,26679.9055167422
3698,26688.1210641541
3699,26696.336881946
3700,26704.5529700446
3701,26712.769328377
3702,26720.9859568701
3703,26729.202855451
3704,26737.4200240468
3705,26745.6374625845
3706,26753.8551709914
3707,26762.0731491945
3708,26770.2913971212
3709,26778.5099146987
3710,26786.7287018543
3711,26794.9477585154
3712,26803.1670846093
3713,26811.3866800635
3714,26819.6065448054
3715,26827.8266787625
3716,26836.0470818625
3717,26844.2677540328
3718,26852.488695201
3719,26860.709905295
3720,26868.9313842422
3721,26877.1531319706
3722,26885.3751484078
